Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2021/2022,fc-villarreal,Giovani Lo Celso,"22,00 mio. €",
2021/2022,fc-villarreal,Manu Trigueros,"14,00 mio. €",
2021/2022,fc-villarreal,Dani Parejo,"9,00 mio. €",
2021/2022,fc-villarreal,Manu Morlanes,"5,00 mio. €",
2021/2022,fc-villarreal,Carlo García,400 K €,
2021/2022,fc-villarreal,Antonio Pacheco,200 K €,
2021/2022,fc-villarreal,Arnaut Danjuma,"50,00 mio. €",
2021/2022,fc-villarreal,Moi Gómez,"8,00 mio. €",
2021/2022,fc-villarreal,Nikita Iosifov,"1,20 mio. €",
2021/2022,fc-villarreal,Yéremy Pino,"40,00 mio. €",
2021/2022,fc-villarreal,Samuel Chukwueze,"20,00 mio. €",
2021/2022,fc-villarreal,Dani Raba,900 K €,
2021/2022,fc-villarreal,Gerard Moreno,"40,00 mio. €",
2021/2022,fc-villarreal,Boulaye Dia,"12,00 mio. €",
2021/2022,fc-villarreal,Paco Alcácer,"9,00 mio. €",
2021/2022,fc-villarreal,Fer Niño,"3,00 mio. €",
2021/2022,fc-villarreal,Nicolas Jackson,"1,00 mio. €",
2021/2022,fc-villarreal,Juan Carlos Arana,800 K €,
2021/2022,fc-sevilla,Bono,"18,00 mio. €",
2021/2022,fc-sevilla,Marko Dmitrovic,"5,00 mio. €",
2021/2022,fc-sevilla,Javi Díaz,500 K €,
2021/2022,fc-sevilla,Alfonso Pastor,250 K €,
2021/2022,fc-sevilla,Adrián González,50 K €,
2021/2022,fc-sevilla,Alberto Flores,-,
2021/2022,fc-sevilla,Diego Carlos,"40,00 mio. €",
2021/2022,fc-sevilla,Karim Rekik,"5,00 mio. €",
2021/2022,fc-sevilla,Kike Salas,150 K €,
2021/2022,fc-sevilla,Marcos Acuña,"18,00 mio. €",
2021/2022,fc-sevilla,Ludwig Augustinsson,"5,00 mio. €",
2021/2022,fc-sevilla,Juan María Alcedo,200 K €,
2021/2022,fc-sevilla,Pablo Pérez,100 K €,
2021/2022,fc-sevilla,Jules Koundé,"60,00 mio. €",
2021/2022,fc-sevilla,Gonzalo Montiel,"14,00 mio. €",
2021/2022,fc-sevilla,Álex Pozo,"4,00 mio. €",
2021/2022,fc-sevilla,Jesús Navas,"3,00 mio. €",
2021/2022,fc-sevilla,Juanlu Sánchez,500 K €,
2021/2022,fc-sevilla,Valentino Fattore,400 K €,
2021/2022,fc-sevilla,José Ángel Carmona,200 K €,
2021/2022,fc-sevilla,Nemanja Gudelj,"4,00 mio. €",
2021/2022,fc-sevilla,Fernando,"4,00 mio. €",
2021/2022,fc-sevilla,Joan Jordán,"22,00 mio. €",
2021/2022,fc-sevilla,Óliver Torres,"8,00 mio. €",
2021/2022,fc-sevilla,Ivan Rakitic,"7,00 mio. €",
2021/2022,fc-sevilla,Thomas Delaney,"7,00 mio. €",
2021/2022,fc-sevilla,Pedro Ortiz,150 K €,
2021/2022,fc-sevilla,Óscar Rodríguez,"9,00 mio. €",
2021/2022,fc-sevilla,Nacho Quintana,300 K €,
2021/2022,fc-sevilla,Lucas Ocampos,"25,00 mio. €",
2021/2022,fc-sevilla,Papu Gómez,"6,00 mio. €",
2021/2022,fc-sevilla,Oussama Idrissi,"4,00 mio. €",
2021/2022,fc-sevilla,Jesús Corona,"18,00 mio. €",
2021/2022,fc-sevilla,Erik Lamela,"16,00 mio. €",
2021/2022,fc-sevilla,Suso,"10,00 mio. €",
2021/2022,fc-sevilla,Munir El Haddadi,"8,00 mio. €",
2021/2022,fc-sevilla,Luismi Cruz,400 K €,
2021/2022,fc-sevilla,Antonio Zarzana,200 K €,
2021/2022,fc-sevilla,Youssef En-Nesyri,"25,00 mio. €",
2021/2022,fc-sevilla,Rafa Mir,"16,00 mio. €",
2021/2022,fc-sevilla,Anthony Martial,"16,00 mio. €",
2021/2022,fc-sevilla,Luuk de Jong,"4,00 mio. €",
2021/2022,fc-sevilla,Iván Romero,600 K €,
2021/2022,real-sociedad-san-sebastian,Álex Remiro,"22,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Mathew Ryan,"5,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Gaizka Ayesa,"1,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Unai Marrero,150 K €,
2021/2022,real-sociedad-san-sebastian,Robin Le Normand,"30,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Aritz Elustondo,"20,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Igor Zubeldia,"15,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Jon Pacheco,"1,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Aihen Muñoz,"6,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Diego Rico,"3,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Nacho Monreal,"1,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Jonathan Gómez,500 K €,
2021/2022,real-sociedad-san-sebastian,Cristo Romero,300 K €,
2021/2022,real-sociedad-san-sebastian,Andoni Gorosabel,"10,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Joseba Zaldua,"4,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Martín Zubimendi,"30,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Asier Illarramendi,"3,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Urko González de Zárate,"1,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Mikel Merino,"50,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Ander Guevara,"5,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Beñat Turrientes,"3,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Jon Guridi,"1,20 mio. €",
2021/2022,real-sociedad-san-sebastian,Jon Ander Olasagasti,"1,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Rafinha,"9,00 mio. €",
2021/2022,real-sociedad-san-sebastian,David Silva,"4,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Robert Navarro,"3,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Ander Barrenetxea,"9,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Julen Lobete,"3,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Naïs Djouahra,"1,50 mio. €",
2021/2022,real-sociedad-san-sebastian,Adnan Januzaj,"12,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Portu,"9,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Germán Valera,"1,50 mio. €",
2021/2022,real-sociedad-san-sebastian,Ander Martín,500 K €,
2021/2022,real-sociedad-san-sebastian,Álex Sola,300 K €,
2021/2022,real-sociedad-san-sebastian,Mikel Oyarzabal,"60,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Alexander Isak,"30,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Alexander Sørloth,"10,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Carlos Fernández,"5,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Jon Karrikaburu,"5,00 mio. €",
2021/2022,real-sociedad-san-sebastian,Jon Bautista,"1,00 mio. €",
2021/2022,fc-valencia,Giorgi Mamardashvili,"10,00 mio. €",
2021/2022,fc-valencia,Jasper Cillessen,"3,00 mio. €",
2021/2022,fc-valencia,Jaume Doménech,"2,00 mio. €",
2021/2022,fc-valencia,Cristian Rivero,200 K €,
2021/2022,fc-valencia,Charlie Pérez,-,
2021/2022,fc-valencia,Omar Alderete,"10,00 mio. €",
2021/2022,fc-valencia,Gabriel Paulista,"7,00 mio. €",
2021/2022,fc-valencia,Mouctar Diakhaby,"7,00 mio. €",
2021/2022,fc-valencia,Eray Cömert,"1,50 mio. €",
2021/2022,fc-valencia,Cristiano Piccini,"1,20 mio. €",
2021/2022,fc-valencia,Cristhian Mosquera,"1,00 mio. €",
2021/2022,fc-valencia,César Tárrega,-,
2021/2022,fc-valencia,Rubén Iranzo,-,
2021/2022,fc-valencia,José Gayà,"40,00 mio. €",
2021/2022,fc-valencia,Jesús Vázquez,"5,00 mio. €",
2021/2022,fc-valencia,Toni Lato,"1,50 mio. €",
2021/2022,fc-valencia,Thierry Correia,"8,00 mio. €",
2021/2022,fc-valencia,Dimitri Foulquier,"4,00 mio. €",
2021/2022,fc-valencia,Joseda Menargues,200 K €,
2021/2022,fc-valencia,Hugo Guillamón,"20,00 mio. €",
2021/2022,fc-valencia,Uroš Račić,"7,00 mio. €",
2021/2022,fc-valencia,Carlos Soler,"50,00 mio. €",
2021/2022,fc-valencia,Yunus Musah,"15,00 mio. €",
2021/2022,fc-valencia,Ilaix Moriba,"9,00 mio. €",
2021/2022,fc-valencia,Daniel Wass,"6,00 mio. €",
2021/2022,fc-valencia,Koba Koindredi,"1,00 mio. €",
2021/2022,fc-valencia,Javi Guerra,-,
2021/2022,fc-valencia,Lass Sangaré,-,
2021/2022,fc-valencia,Yellu Santiago,-,
2021/2022,fc-valencia,Pedro Alemañ,100 K €,
2021/2022,fc-valencia,Gonçalo Guedes,"40,00 mio. €",
2021/2022,fc-valencia,Bryan Gil,"18,00 mio. €",
2021/2022,fc-valencia,Denis Cheryshev,"2,50 mio. €",
2021/2022,fc-valencia,Álex Blanco,700 K €,
2021/2022,fc-valencia,Hélder Costa,"5,00 mio. €",
2021/2022,fc-valencia,Jason,"2,50 mio. €",
2021/2022,fc-valencia,Hugo González,200 K €,
2021/2022,fc-valencia,Diego López,-,
2021/2022,fc-valencia,Manu Vallejo,"3,00 mio. €",
2021/2022,fc-valencia,Maxi Gómez,"12,00 mio. €",
2021/2022,fc-valencia,Hugo Duro,"10,00 mio. €",
2021/2022,fc-valencia,Marcos André,"5,00 mio. €",
2021/2022,fc-valencia,Rubén Sobrino,"2,00 mio. €",
2021/2022,fc-valencia,Mario Dominguez,-,
2021/2022,real-betis-sevilla,Rui Silva,"15,00 mio. €",
2021/2022,real-betis-sevilla,Joel Robles,"1,50 mio. €",
2021/2022,real-betis-sevilla,Claudio Bravo,"1,00 mio. €",
2021/2022,real-betis-sevilla,Dani Rebollo,100 K €,
2021/2022,real-betis-sevilla,Edgar González,"6,00 mio. €",
2021/2022,real-betis-sevilla,Marc Bartra,"6,00 mio. €",
2021/2022,real-betis-sevilla,Germán Pezzella,"5,00 mio. €",
2021/2022,real-betis-sevilla,Sidnei,"2,00 mio. €",
2021/2022,real-betis-sevilla,Víctor Ruiz,"1,50 mio. €",
2021/2022,real-betis-sevilla,Kike Hermoso,200 K €,
2021/2022,real-betis-sevilla,Álex Moreno,"18,00 mio. €",
2021/2022,real-betis-sevilla,Juan Miranda,"5,00 mio. €",
2021/2022,real-betis-sevilla,Marc Baró,200 K €,
2021/2022,real-betis-sevilla,José Calderón,200 K €,
2021/2022,real-betis-sevilla,Héctor Bellerín,"20,00 mio. €",
2021/2022,real-betis-sevilla,Youssouf Sabaly,"3,00 mio. €",
2021/2022,real-betis-sevilla,Aitor Ruibal,"3,00 mio. €",
2021/2022,real-betis-sevilla,Martín Montoya,"1,50 mio. €",
2021/2022,real-betis-sevilla,Fran Delgado,400 K €,
2021/2022,real-betis-sevilla,Guido Rodríguez,"25,00 mio. €",
2021/2022,real-betis-sevilla,William Carvalho,"16,00 mio. €",
2021/2022,real-betis-sevilla,Paul Akouokou,"4,00 mio. €",
2021/2022,real-betis-sevilla,Andrés Guardado,"1,50 mio. €",
2021/2022,real-betis-sevilla,Víctor Camarasa,"1,00 mio. €",
2021/2022,real-betis-sevilla,Antonio Marchena,100 K €,
2021/2022,real-betis-sevilla,Nabil Fekir,"40,00 mio. €",
2021/2022,real-betis-sevilla,Sergio Canales,"20,00 mio. €",
2021/2022,real-betis-sevilla,Yassin Fekir,300 K €,
2021/2022,real-betis-sevilla,Juanmi,"15,00 mio. €",
2021/2022,real-betis-sevilla,Cristian Tello,"5,00 mio. €",
2021/2022,real-betis-sevilla,Rodri Sánchez,"4,00 mio. €",
2021/2022,real-betis-sevilla,Diego Lainez,"2,50 mio. €",
2021/2022,real-betis-sevilla,Rober González,"2,00 mio. €",
2021/2022,real-betis-sevilla,Joaquín,"1,50 mio. €",
2021/2022,real-betis-sevilla,Borja Iglesias,"15,00 mio. €",
2021/2022,real-betis-sevilla,Willian José,"12,00 mio. €",
2021/2022,real-betis-sevilla,Loren Morón,"4,00 mio. €",
2021/2022,real-betis-sevilla,Raúl García,500 K €,
2021/2022,athletic-bilbao,Unai Simón,"25,00 mio. €",
2021/2022,athletic-bilbao,Julen Agirrezabala,"5,00 mio. €",
2021/2022,athletic-bilbao,Jokin Ezkieta,300 K €,
2021/2022,athletic-bilbao,Ander Iru,100 K €,
2021/2022,athletic-bilbao,Iñigo Martínez,"25,00 mio. €",
2021/2022,athletic-bilbao,Yeray Álvarez,"13,00 mio. €",
2021/2022,athletic-bilbao,Dani Vivian,"12,00 mio. €",
2021/2022,athletic-bilbao,Unai Núñez,"9,00 mio. €",
2021/2022,athletic-bilbao,Aitor Paredes,200 K €,
2021/2022,athletic-bilbao,Yuri Berchiche,"3,00 mio. €",
2021/2022,athletic-bilbao,Mikel Balenziaga,"1,20 mio. €",
2021/2022,athletic-bilbao,Iñigo Lekue,"3,00 mio. €",
2021/2022,athletic-bilbao,Ander Capa,"2,50 mio. €",
2021/2022,athletic-bilbao,Óscar de Marcos,"1,80 mio. €",
2021/2022,athletic-bilbao,Álex Petxarroman,"1,00 mio. €",
2021/2022,athletic-bilbao,Mikel Vesga,"3,00 mio. €",
2021/2022,athletic-bilbao,Peru Nolaskoain,"1,50 mio. €",
2021/2022,athletic-bilbao,Unai Vencedor,"20,00 mio. €",
2021/2022,athletic-bilbao,Oier Zarraga,"3,50 mio. €",
2021/2022,athletic-bilbao,Dani García,"3,00 mio. €",
2021/2022,athletic-bilbao,Iker Muniain,"16,00 mio. €",
2021/2022,athletic-bilbao,Oihan Sancet,"15,00 mio. €",
2021/2022,athletic-bilbao,Raúl García,"2,50 mio. €",
2021/2022,athletic-bilbao,Álex Berenguer,"12,00 mio. €",
2021/2022,athletic-bilbao,Nico Williams,"12,00 mio. €",
2021/2022,athletic-bilbao,Jon Morcillo,"4,00 mio. €",
2021/2022,athletic-bilbao,Nico Serrano,"2,50 mio. €",
2021/2022,athletic-bilbao,Luis Bilbao,250 K €,
2021/2022,athletic-bilbao,Iñaki Williams,"25,00 mio. €",
2021/2022,athletic-bilbao,Juan Artola,700 K €,
2021/2022,athletic-bilbao,Asier Villalibre,"3,00 mio. €",
2021/2022,fc-getafe,David Soria,"8,00 mio. €",
2021/2022,fc-getafe,Rubén Yáñez,"1,50 mio. €",
2021/2022,fc-getafe,Diego Conde,300 K €,
2021/2022,fc-getafe,Djené,"10,00 mio. €",
2021/2022,fc-getafe,Jorge Cuenca,"8,00 mio. €",
2021/2022,fc-getafe,Erick Cabaco,"1,80 mio. €",
2021/2022,fc-getafe,Stefan Mitrovic,"1,80 mio. €",
2021/2022,fc-getafe,Ignasi Miquel,"1,20 mio. €",
2021/2022,fc-getafe,Chema Rodríguez,800 K €,
2021/2022,fc-getafe,Gastón Álvarez,500 K €,
2021/2022,fc-getafe,Álvaro López,-,
2021/2022,fc-getafe,Chinchu,-,
2021/2022,fc-getafe,Marc Cucurella,"28,00 mio. €",
2021/2022,fc-getafe,Mathías Olivera,"15,00 mio. €",
2021/2022,fc-getafe,Jonathan Silva,"1,80 mio. €",
2021/2022,fc-getafe,Koffi,200 K €,
2021/2022,fc-getafe,Juan Iglesias,"1,50 mio. €",
2021/2022,fc-getafe,Damián Suárez,"1,50 mio. €",
2021/2022,fc-getafe,Allan Nyom,"1,00 mio. €",
2021/2022,fc-getafe,Florentino,"5,00 mio. €",
2021/2022,fc-getafe,Okay Yokuşlu,"3,00 mio. €",
2021/2022,fc-getafe,David Timor,"1,00 mio. €",
2021/2022,fc-getafe,Ángel Algobia,100 K €,
2021/2022,fc-getafe,Mauro Arambarri,"15,00 mio. €",
2021/2022,fc-getafe,Nemanja Maksimovic,"14,00 mio. €",
2021/2022,fc-getafe,Carles Aleñá,"9,00 mio. €",
2021/2022,fc-getafe,Gonzalo Villar,"5,00 mio. €",
2021/2022,fc-getafe,John Patrick,"1,00 mio. €",
2021/2022,fc-getafe,Totti,-,
2021/2022,fc-getafe,Jakub Jankto,"4,00 mio. €",
2021/2022,fc-getafe,Óscar Rodríguez,"9,00 mio. €",
2021/2022,fc-getafe,Santi García,50 K €,
2021/2022,fc-getafe,Diego López,-,
2021/2022,fc-getafe,Vitolo,"1,50 mio. €",
2021/2022,fc-getafe,Pablo Montero,-,
2021/2022,fc-getafe,Enes Ünal,"25,00 mio. €",
2021/2022,fc-getafe,Hugo Duro,"10,00 mio. €",
2021/2022,fc-getafe,Borja Mayoral,"9,00 mio. €",
2021/2022,fc-getafe,José Juan Macías,"7,00 mio. €",
2021/2022,fc-getafe,Sandro Ramírez,"3,50 mio. €",
2021/2022,fc-getafe,Jaime Mata,"3,00 mio. €",
2021/2022,fc-getafe,Darío Poveda,600 K €,
2021/2022,fc-getafe,Mamor Niang,25 K €,
2021/2022,espanyol-barcelona,Diego López,500 K €,
2021/2022,espanyol-barcelona,Joan García,400 K €,
2021/2022,espanyol-barcelona,Oier Olazábal,300 K €,
2021/2022,espanyol-barcelona,Leandro Cabrera,"4,00 mio. €",
2021/2022,espanyol-barcelona,Sergi Gómez,"3,00 mio. €",
2021/2022,espanyol-barcelona,Fernando Calero,"1,80 mio. €",
2021/2022,espanyol-barcelona,David López,"1,80 mio. €",
2021/2022,espanyol-barcelona,Álvaro García,200 K €,
2021/2022,espanyol-barcelona,Lluís Recasens,150 K €,
2021/2022,espanyol-barcelona,Adrià Pedrosa,"9,00 mio. €",
2021/2022,espanyol-barcelona,Dídac Vilà,600 K €,
2021/2022,espanyol-barcelona,Óscar Gil,"3,00 mio. €",
2021/2022,espanyol-barcelona,Víctor Gómez,"2,50 mio. €",
2021/2022,espanyol-barcelona,Miguel Llambrich,800 K €,
2021/2022,espanyol-barcelona,Rubén Sánchez,250 K €,
2021/2022,espanyol-barcelona,Sergi Darder,"14,00 mio. €",
2021/2022,espanyol-barcelona,Yangel Herrera,"14,00 mio. €",
2021/2022,espanyol-barcelona,Manu Morlanes,"5,00 mio. €",
2021/2022,espanyol-barcelona,Tonny Vilhena,"5,00 mio. €",
2021/2022,espanyol-barcelona,Keidi Bare,"4,00 mio. €",
2021/2022,espanyol-barcelona,Fran Mérida,900 K €,
2021/2022,espanyol-barcelona,Roger Martínez,300 K €,
2021/2022,espanyol-barcelona,Dani Villahermosa,250 K €,
2021/2022,espanyol-barcelona,Alejandro Pérez,200 K €,
2021/2022,espanyol-barcelona,Gori Gracia,150 K €,
2021/2022,espanyol-barcelona,Nico Melamed,"7,50 mio. €",
2021/2022,espanyol-barcelona,Óscar Melendo,"3,00 mio. €",
2021/2022,espanyol-barcelona,Javi Puado,"8,00 mio. €",
2021/2022,espanyol-barcelona,Landry Dimata,"2,20 mio. €",
2021/2022,espanyol-barcelona,Álvaro Vadillo,800 K €,
2021/2022,espanyol-barcelona,Adrián Embarba,"4,00 mio. €",
2021/2022,espanyol-barcelona,Lei Wu,"2,50 mio. €",
2021/2022,espanyol-barcelona,Aleix Vidal,"2,00 mio. €",
2021/2022,espanyol-barcelona,Jofre Carreras,100 K €,
2021/2022,espanyol-barcelona,Luca Koleosho,-,
2021/2022,espanyol-barcelona,Raúl de Tomás,"25,00 mio. €",
2021/2022,espanyol-barcelona,Loren Morón,"4,00 mio. €",
2021/2022,espanyol-barcelona,Max Svensson,400 K €,
2021/2022,celta-vigo,Rubén Blanco,"3,00 mio. €",
2021/2022,celta-vigo,Matías Dituro,"1,00 mio. €",
2021/2022,celta-vigo,Gaizka Campos,150 K €,
2021/2022,celta-vigo,Coke Carrillo,100 K €,
2021/2022,celta-vigo,César Fernández,-,
2021/2022,celta-vigo,Joseph Aidoo,"7,00 mio. €",
2021/2022,celta-vigo,Néstor Araújo,"4,00 mio. €",
2021/2022,celta-vigo,Jeison Murillo,"3,50 mio. €",
2021/2022,celta-vigo,José Fontán,"1,00 mio. €",
2021/2022,celta-vigo,Carlos Domínguez,"1,00 mio. €",
2021/2022,celta-vigo,Javi Castro,200 K €,
2021/2022,celta-vigo,Javi Galán,"12,00 mio. €",
2021/2022,celta-vigo,Fernando Medrano,150 K €,
2021/2022,celta-vigo,Hugo Mallo,"4,00 mio. €",
2021/2022,celta-vigo,Kevin Vázquez,"2,00 mio. €",
2021/2022,celta-vigo,Thomas Carrique,400 K €,
2021/2022,celta-vigo,Renato Tapia,"10,00 mio. €",
2021/2022,celta-vigo,Okay Yokuşlu,"3,00 mio. €",
2021/2022,celta-vigo,Damián Rodríguez,-,
2021/2022,celta-vigo,Fran Beltrán,"15,00 mio. €",
2021/2022,celta-vigo,Orbelín Pineda,"4,00 mio. €",
2021/2022,celta-vigo,Hugo Sotelo,-,
2021/2022,celta-vigo,Augusto Solari,"2,50 mio. €",
2021/2022,celta-vigo,Brais Méndez,"18,00 mio. €",
2021/2022,celta-vigo,Denis Suárez,"10,00 mio. €",
2021/2022,celta-vigo,Gabri Veiga,"1,50 mio. €",
2021/2022,celta-vigo,Miguel Baeza,"1,00 mio. €",
2021/2022,celta-vigo,Franco Cervi,"5,00 mio. €",
2021/2022,celta-vigo,Nolito,"1,20 mio. €",
2021/2022,celta-vigo,Alfon González,300 K €,
2021/2022,celta-vigo,Hugo Álvarez,-,
2021/2022,celta-vigo,Iago Aspas,"7,00 mio. €",
2021/2022,celta-vigo,Thiago Galhardo,"2,00 mio. €",
2021/2022,celta-vigo,Santi Mina,-,
2021/2022,ca-osasuna,Sergio Herrera,"8,00 mio. €",
2021/2022,ca-osasuna,Juan Pérez,600 K €,
2021/2022,ca-osasuna,Darío Ramos,200 K €,
2021/2022,ca-osasuna,Yoel Ramírez,50 K €,
2021/2022,ca-osasuna,David García,"20,00 mio. €",
2021/2022,ca-osasuna,Unai García,"1,50 mio. €",
2021/2022,ca-osasuna,Aridane Hernández,"1,50 mio. €",
2021/2022,ca-osasuna,Jonás Ramalho,800 K €,
2021/2022,ca-osasuna,Unai Dufur,300 K €,
2021/2022,ca-osasuna,Manu Sánchez,"10,00 mio. €",
2021/2022,ca-osasuna,Juan Cruz,"2,00 mio. €",
2021/2022,ca-osasuna,Cote,"1,50 mio. €",
2021/2022,ca-osasuna,Nacho Vidal,"5,00 mio. €",
2021/2022,ca-osasuna,Jesús Areso,800 K €,
2021/2022,ca-osasuna,Lucas Torró,"5,00 mio. €",
2021/2022,ca-osasuna,Oier Sanjurjo,500 K €,
2021/2022,ca-osasuna,Jon Moncayola,"12,00 mio. €",
2021/2022,ca-osasuna,Darko Brasanac,"2,00 mio. €",
2021/2022,ca-osasuna,Jaume Grau,800 K €,
2021/2022,ca-osasuna,Iñigo Pérez,600 K €,
2021/2022,ca-osasuna,Roberto Torres,"3,00 mio. €",
2021/2022,ca-osasuna,Javi Martínez,"2,50 mio. €",
2021/2022,ca-osasuna,Javi Ontiveros,"1,50 mio. €",
2021/2022,ca-osasuna,Rubén García,"8,00 mio. €",
2021/2022,ca-osasuna,Kike Barja,"3,00 mio. €",
2021/2022,ca-osasuna,Rober Ibáñez,500 K €,
2021/2022,ca-osasuna,Iker Benito,300 K €,
2021/2022,ca-osasuna,Pau Martínez,200 K €,
2021/2022,ca-osasuna,Chimy Ávila,"8,00 mio. €",
2021/2022,ca-osasuna,Ante Budimir,"6,00 mio. €",
2021/2022,ca-osasuna,Kike García,"1,80 mio. €",
2021/2022,ca-osasuna,Iván Barbero,500 K €,
2021/2022,fc-granada,Luís Maximiano,"12,00 mio. €",
2021/2022,fc-granada,Aarón Escandell,"1,00 mio. €",
2021/2022,fc-granada,João Costa,200 K €,
2021/2022,fc-granada,Cheikh Sarr,100 K €,
2021/2022,fc-granada,Ángel Jiménez,100 K €,
2021/2022,fc-granada,Domingos Duarte,"8,00 mio. €",
2021/2022,fc-granada,Luis Abram,"6,00 mio. €",
2021/2022,fc-granada,Raúl Torrente,"3,00 mio. €",
2021/2022,fc-granada,Germán Sánchez,800 K €,
2021/2022,fc-granada,Pepe Sánchez,300 K €,
2021/2022,fc-granada,Sergio Barcia,250 K €,
2021/2022,fc-granada,Neyder Lozano,200 K €,
2021/2022,fc-granada,Carlos Neva,"4,00 mio. €",
2021/2022,fc-granada,Sergio Escudero,"1,80 mio. €",
2021/2022,fc-granada,Miguel Ángel Brau,100 K €,
2021/2022,fc-granada,Dimitri Foulquier,"4,00 mio. €",
2021/2022,fc-granada,Santiago Arias,"4,00 mio. €",
2021/2022,fc-granada,Víctor Díaz,700 K €,
2021/2022,fc-granada,Quini,400 K €,
2021/2022,fc-granada,Njegos Petrovic,"2,50 mio. €",
2021/2022,fc-granada,Maxime Gonalons,"1,80 mio. €",
2021/2022,fc-granada,Yan Eteki,"1,50 mio. €",
2021/2022,fc-granada,Luis Milla,"5,00 mio. €",
2021/2022,fc-granada,Monchu,"3,00 mio. €",
2021/2022,fc-granada,Ángel Montoro,"1,00 mio. €",
2021/2022,fc-granada,Isma Ruiz,600 K €,
2021/2022,fc-granada,Darwin Machís,"6,00 mio. €",
2021/2022,fc-granada,Myrto Uzuni,"3,00 mio. €",
2021/2022,fc-granada,Bryan Zaragoza,200 K €,
2021/2022,fc-granada,Antonio Puertas,"4,50 mio. €",
2021/2022,fc-granada,Álex Collado,"4,00 mio. €",
2021/2022,fc-granada,Alberto Soro,"2,50 mio. €",
2021/2022,fc-granada,Rubén Rochina,"2,50 mio. €",
2021/2022,fc-granada,Dani Raba,900 K €,
2021/2022,fc-granada,Luis Suárez,"9,00 mio. €",
2021/2022,fc-granada,Matías Arezo,"6,00 mio. €",
2021/2022,fc-granada,Jorge Molina,"1,50 mio. €",
2021/2022,fc-granada,Carlos Bacca,"1,00 mio. €",
2021/2022,fc-granada,Adrián Butzke,300 K €,
2021/2022,ud-levante,Aitor Fernández,"2,50 mio. €",
2021/2022,ud-levante,Dani Cárdenas,"1,50 mio. €",
2021/2022,ud-levante,Koke Vegas,300 K €,
2021/2022,ud-levante,Pablo Picón,150 K €,
2021/2022,ud-levante,Pablo Cuñat,150 K €,
2021/2022,ud-levante,Álex Primo,100 K €,
2021/2022,ud-levante,Rúben Vezo,"4,00 mio. €",
2021/2022,ud-levante,Shkodran Mustafi,"2,00 mio. €",
2021/2022,ud-levante,Róber Pier,"1,50 mio. €",
2021/2022,ud-levante,Martín Cáceres,900 K €,
2021/2022,ud-levante,Óscar Duarte,800 K €,
2021/2022,ud-levante,Sergio Postigo,700 K €,
2021/2022,ud-levante,José Manuel,150 K €,
2021/2022,ud-levante,Antonio Leal,100 K €,
2021/2022,ud-levante,Marcelo Saracchi,"2,50 mio. €",
2021/2022,ud-levante,Carlos Clerc,"2,00 mio. €",
2021/2022,ud-levante,Enric Franquesa,800 K €,
2021/2022,ud-levante,Jorge Miramón,"1,80 mio. €",
2021/2022,ud-levante,Son,"1,00 mio. €",
2021/2022,ud-levante,Marc Pubill,800 K €,
2021/2022,ud-levante,Coke,600 K €,
2021/2022,ud-levante,Carlos Giménez,100 K €,
2021/2022,ud-levante,Joseda Álvarez,50 K €,
2021/2022,ud-levante,Pepelu,"3,00 mio. €",
2021/2022,ud-levante,Mickaël Malsa,"3,00 mio. €",
2021/2022,ud-levante,Nemanja Radoja,"2,00 mio. €",
2021/2022,ud-levante,Nikola Vukcevic,"1,00 mio. €",
2021/2022,ud-levante,Giorgi Kochorashvili,200 K €,
2021/2022,ud-levante,José Campaña,"6,00 mio. €",
2021/2022,ud-levante,Gonzalo Melero,"4,00 mio. €",
2021/2022,ud-levante,Pablo Martínez,"1,50 mio. €",
2021/2022,ud-levante,Álex Blesa,300 K €,
2021/2022,ud-levante,Carlos Benítez,100 K €,
