league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_possession,pos_possession,age_possession,born_possession,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,stat_type_misc,nation_defense,pos_defense,age_defense,born_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_shooting,pos_shooting,age_shooting,born_shooting,Standard Gls,Standard Sh,Standard SoT,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected G-xG,Expected np:G-xG,stat_type_shooting,player_norm_x,player_matched,player_norm_y,Valeur marchande (euros)
ESP-La Liga,2023,Betis,Luiz Henrique,BRA,FW,22.0,2001.0,14,6,616,6.8,0,3,3,0,0,0,1,0,1.2,1.2,1.6,2.9,35,17,58,0.0,0.44,0.44,0.0,0.44,0.18,0.24,0.42,0.18,0.42,standard,BRA,FW,22.0,2001.0,6.8,319,4,33,135,156,34,319,47,26,13,205,1791,897,35,14,10,13,17,235,58,possession,BRA,FW,22.0,2001.0,1,0,0,7,15,0,24,5,11,0,0,0,29,15,14,misc,BRA,FW,22.0,2001.0,15,11,4,10,1,9,14,5,11,0,11,5,20,8,0,defense,BRA,FW,22.0,2001.0,6.8,146,211,69.2,2292,489,78,101,77.2,46,62,74.2,13,24,3,1.6,1.5,1.4,11,10,10,6,17,passing,BRA,FW,22.0,2001.0,0,18,3,2.63,0.44,0,0,0,1.2,1.2,-1.2,-1.2,shooting,luiz henrique,luiz henrique,luiz henrique,12000000.0
ESP-La Liga,2023,Almería,Largie Ramazani,BEL,"FW,MF",22.0,2001.0,29,16,1555,17.3,3,5,8,3,0,0,11,2,4.7,4.7,5.7,10.5,59,42,104,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.6,0.27,0.6,standard,BEL,"FW,MF",22.0,2001.0,17.3,578,11,90,251,263,59,578,74,31,38,381,3109,1775,59,41,27,45,33,396,104,possession,BEL,"FW,MF",22.0,2001.0,11,2,2,27,24,9,32,34,7,1,0,0,81,5,25,misc,BEL,"FW,MF",22.0,2001.0,12,7,5,6,1,6,26,20,16,2,14,34,46,10,0,defense,BEL,"FW,MF",22.0,2001.0,17.3,203,340,59.7,3265,1275,109,150,72.7,64,108,59.3,19,43,5,5.7,2.4,-0.7,26,26,16,2,42,passing,BEL,"FW,MF",22.0,2001.0,3,40,12,2.32,0.69,1,0,0,4.7,4.7,-1.7,-1.7,shooting,largie ramazani,largie ramazani,largie ramazani,5000000.0
ESP-La Liga,2023,Sevilla,Loïc Bade,FRA,DF,23.0,2000.0,28,27,2277,25.3,0,1,1,0,0,0,5,1,0.9,0.9,0.5,1.3,15,76,3,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.05,0.04,0.05,standard,FRA,DF,23.0,2000.0,25.3,1648,184,920,692,55,24,1648,21,11,10,846,4490,2358,15,8,1,12,4,1000,3,possession,FRA,DF,23.0,2000.0,5,1,0,24,10,1,2,38,41,0,0,0,151,76,38,misc,FRA,DF,23.0,2000.0,65,41,53,12,0,30,49,19,23,15,8,38,103,116,2,defense,FRA,DF,23.0,2000.0,25.3,1113,1346,82.7,21547,8244,373,411,90.8,623,701,88.9,106,199,1,0.5,0.5,0.5,9,79,1,0,76,passing,FRA,DF,23.0,2000.0,0,14,3,0.55,0.12,0,0,0,0.9,0.9,-0.9,-0.9,shooting,loic bade,loic bade,loic bade,14000000.0
ESP-La Liga,2023,Almería,Luís Maximiano,POR,GK,24.0,1999.0,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,POR,GK,24.0,1999.0,33.0,1355,1096,1336,19,0,0,1355,3,3,0,710,3504,2214,0,0,0,0,0,592,0,possession,POR,GK,24.0,1999.0,1,0,0,1,3,0,0,0,0,0,1,0,42,4,0,misc,POR,GK,24.0,1999.0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,2,defense,POR,GK,24.0,1999.0,33.0,833,1266,65.8,22967,17069,144,144,100.0,424,434,97.7,265,681,0,0.0,0.0,0.0,0,11,0,0,0,passing,POR,GK,24.0,1999.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,luis maximiano,luis maximiano,luis maximiano,5000000.0
ESP-La Liga,2023,Almería,Lázaro,BRA,"FW,MF",21.0,2002.0,14,2,285,3.2,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,5,6,34,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.45,0.28,0.45,standard,BRA,"FW,MF",21.0,2002.0,3.2,152,2,19,64,69,14,152,16,5,10,89,547,224,5,3,2,11,5,100,34,possession,BRA,"FW,MF",21.0,2002.0,0,0,0,3,7,2,12,1,1,0,0,0,13,4,11,misc,BRA,"FW,MF",21.0,2002.0,4,1,2,0,2,2,8,6,4,0,4,1,5,1,0,defense,BRA,"FW,MF",21.0,2002.0,3.2,69,100,69.0,1137,308,35,47,74.5,24,29,82.8,6,13,0,0.5,0.3,-0.5,6,4,1,0,6,passing,BRA,"FW,MF",21.0,2002.0,0,8,4,2.53,1.26,0,0,0,0.9,0.9,-0.9,-0.9,shooting,lazaro,lazaro,lazaro,3500000.0
ESP-La Liga,2023,Almería,Léo Baptistão,BRA,FW,30.0,1992.0,32,22,1837,20.4,6,0,6,6,0,0,6,1,5.3,5.3,1.8,7.1,26,45,88,0.29,0.0,0.29,0.29,0.29,0.25,0.09,0.34,0.25,0.34,standard,BRA,FW,30.0,1992.0,20.4,793,23,123,416,267,67,793,28,12,14,399,2131,1118,26,21,8,38,17,532,88,possession,BRA,FW,30.0,1992.0,6,1,0,21,29,13,27,11,16,0,0,0,85,48,70,misc,BRA,FW,30.0,1992.0,25,16,12,8,5,9,25,16,13,1,12,11,36,22,0,defense,BRA,FW,30.0,1992.0,20.4,366,568,64.4,5127,1333,217,297,73.1,104,157,66.2,23,49,0,1.8,1.0,-1.8,19,21,8,2,45,passing,BRA,FW,30.0,1992.0,6,48,18,2.35,0.88,0,0,0,5.3,5.3,0.7,0.7,shooting,leo baptistao,leo baptistao,leo baptistao,1500000.0
ESP-La Liga,2023,Sevilla,Lucas Ocampos,ARG,"FW,MF",29.0,1994.0,35,34,2871,31.9,4,3,7,3,1,1,8,0,5.4,4.6,4.5,9.1,117,124,265,0.13,0.09,0.22,0.09,0.19,0.17,0.14,0.31,0.14,0.29,standard,ARG,"FW,MF",29.0,1994.0,31.9,1718,30,224,657,872,125,1717,130,48,66,963,6343,2887,117,77,35,99,56,1171,265,possession,ARG,"FW,MF",29.0,1994.0,8,0,0,32,71,8,120,21,47,0,0,0,161,63,56,misc,ARG,"FW,MF",29.0,1994.0,66,47,22,27,17,29,58,29,34,1,33,21,87,29,0,defense,ARG,"FW,MF",29.0,1994.0,31.9,837,1247,67.1,13104,3535,474,591,80.2,259,378,68.5,69,170,3,4.5,4.1,-1.5,36,52,40,20,124,passing,ARG,"FW,MF",29.0,1994.0,4,63,23,1.97,0.72,0,1,1,5.4,4.6,-1.4,-1.6,shooting,lucas ocampos,lucas ocampos,lucas ocampos,9000000.0
ESP-La Liga,2023,Almería,Lucas Robertone,ARG,MF,26.0,1997.0,33,29,2381,26.5,0,5,5,0,0,0,11,0,1.0,1.0,2.5,3.5,31,128,37,0.0,0.19,0.19,0.0,0.19,0.04,0.1,0.13,0.04,0.13,standard,ARG,MF,26.0,1997.0,26.5,1675,72,405,975,316,17,1675,21,8,9,873,4221,2061,31,27,4,27,16,1041,37,possession,ARG,MF,26.0,1997.0,11,0,0,38,54,2,67,51,33,0,0,0,163,38,29,misc,ARG,MF,26.0,1997.0,61,33,28,23,10,25,50,25,43,9,34,51,112,43,0,defense,ARG,MF,26.0,1997.0,26.5,1107,1363,81.2,19270,5863,537,594,90.4,423,498,84.9,122,209,5,2.5,2.2,2.5,34,115,19,9,128,passing,ARG,MF,26.0,1997.0,0,37,13,1.4,0.49,3,0,0,1.0,1.0,-1.0,-1.0,shooting,lucas robertone,lucas robertone,lucas robertone,7000000.0
ESP-La Liga,2023,Osasuna,Lucas Torró,ESP,MF,29.0,1994.0,28,21,1788,19.9,1,0,1,1,0,0,5,0,1.5,1.5,0.6,2.0,3,60,15,0.05,0.0,0.05,0.05,0.05,0.07,0.03,0.1,0.07,0.1,standard,ESP,MF,29.0,1994.0,19.9,986,54,223,551,214,35,986,8,6,1,423,1829,555,3,7,1,14,10,569,15,possession,ESP,MF,29.0,1994.0,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,misc,ESP,MF,29.0,1994.0,25,15,11,8,6,11,28,17,10,2,8,33,58,37,0,defense,ESP,MF,29.0,1994.0,19.9,604,798,75.7,9666,2491,298,368,81.0,250,310,80.6,40,71,0,0.6,0.6,-0.6,9,56,6,0,60,passing,ESP,MF,29.0,1994.0,1,30,7,1.51,0.35,1,0,0,1.5,1.5,-0.5,-0.5,shooting,lucas torro,lucas torro,lucas torro,4000000.0
ESP-La Liga,2023,Osasuna,Kike Barja,ESP,"FW,MF",26.0,1997.0,16,3,303,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,17,8,41,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.2,0.07,0.2,standard,ESP,"FW,MF",26.0,1997.0,3.4,165,5,15,55,98,14,165,22,11,8,109,712,357,17,8,5,17,7,128,41,possession,ESP,"FW,MF",26.0,1997.0,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,misc,ESP,"FW,MF",26.0,1997.0,6,2,2,2,2,3,8,5,2,1,1,2,8,2,0,defense,ESP,"FW,MF",26.0,1997.0,3.4,83,114,72.8,1232,240,44,50,88.0,24,34,70.6,8,17,0,0.5,0.4,-0.5,5,0,6,3,8,passing,ESP,"FW,MF",26.0,1997.0,0,4,2,1.19,0.59,0,0,0,0.2,0.2,-0.2,-0.2,shooting,kike barja,kike barja,kike barja,2000000.0
ESP-La Liga,2023,Rayo Vallecano,Kike Pérez,ESP,"MF,FW",26.0,1997.0,24,9,835,9.3,1,0,1,1,0,0,7,0,1.9,1.9,0.6,2.4,17,47,42,0.11,0.0,0.11,0.11,0.11,0.2,0.06,0.26,0.2,0.26,standard,ESP,"MF,FW",26.0,1997.0,9.3,510,14,76,285,155,15,510,33,9,19,296,1798,879,17,10,3,30,16,346,42,possession,ESP,"MF,FW",26.0,1997.0,7,0,0,42,34,0,18,8,11,0,0,0,57,11,26,misc,ESP,"MF,FW",26.0,1997.0,27,11,11,15,1,11,23,12,11,0,11,8,35,6,0,defense,ESP,"MF,FW",26.0,1997.0,9.3,279,368,75.8,4750,1507,128,143,89.5,113,151,74.8,26,45,0,0.6,0.9,-0.6,7,33,6,0,47,passing,ESP,"MF,FW",26.0,1997.0,1,13,5,1.4,0.54,1,0,0,1.9,1.9,-0.9,-0.9,shooting,kike perez,kike perez,kike perez,3000000.0
ESP-La Liga,2023,Cádiz,Luis Hernández,ESP,DF,34.0,1989.0,9,8,723,8.0,1,0,1,1,0,0,4,0,1.0,1.0,0.4,1.3,2,31,1,0.12,0.0,0.12,0.12,0.12,0.12,0.04,0.16,0.12,0.16,standard,ESP,DF,34.0,1989.0,8.0,411,34,178,167,69,1,411,0,0,0,172,830,559,2,3,0,0,0,217,1,possession,ESP,DF,34.0,1989.0,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,misc,ESP,DF,34.0,1989.0,7,3,4,3,0,4,8,4,3,2,1,8,15,25,0,defense,ESP,DF,34.0,1989.0,8.0,257,363,70.8,5409,2776,78,92,84.8,137,170,80.6,41,98,0,0.4,0.4,-0.4,6,27,1,0,31,passing,ESP,DF,34.0,1989.0,1,1,1,0.12,0.12,0,0,0,1.0,1.0,0.0,0.0,shooting,luis hernandez,luis hernandez,luis hernandez,500000.0
ESP-La Liga,2023,Getafe,Luis Milla,ESP,MF,28.0,1994.0,27,25,2115,23.5,0,1,1,0,0,0,6,0,0.6,0.6,1.7,2.3,31,121,35,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.1,0.03,0.1,standard,ESP,MF,28.0,1994.0,23.5,1484,30,196,981,330,10,1484,34,11,17,683,3575,1700,31,26,0,26,17,839,35,possession,ESP,MF,28.0,1994.0,6,0,0,43,29,1,102,32,33,0,0,0,174,28,25,misc,ESP,MF,28.0,1994.0,57,33,19,28,10,28,47,19,20,1,19,32,89,10,0,defense,ESP,MF,28.0,1994.0,23.5,1011,1273,79.4,19294,5597,443,490,90.4,391,468,83.5,152,250,1,1.7,2.1,-0.7,29,140,10,6,121,passing,ESP,MF,28.0,1994.0,0,16,5,0.68,0.21,1,0,0,0.6,0.6,-0.6,-0.6,shooting,luis milla,luis milla,luis milla,3500000.0
ESP-La Liga,2023,Celta Vigo,Miguel Rodríguez,ESP,MF,20.0,2003.0,15,2,300,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14,8,35,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,0.11,standard,ESP,MF,20.0,2003.0,3.3,170,1,16,61,97,6,170,17,3,11,115,803,430,14,12,3,4,4,117,35,possession,ESP,MF,20.0,2003.0,2,0,0,15,11,0,11,4,3,0,0,0,9,1,8,misc,ESP,MF,20.0,2003.0,6,3,3,1,2,3,9,6,8,0,8,4,10,0,0,defense,ESP,MF,20.0,2003.0,3.3,82,116,70.7,1127,258,48,55,87.3,26,43,60.5,1,6,0,0.2,0.2,-0.2,2,3,4,0,8,passing,ESP,MF,20.0,2003.0,0,6,0,1.8,0.0,0,0,0,0.2,0.2,-0.2,-0.2,shooting,miguel rodriguez,miguel rodriguez,miguel rodriguez,800000.0
ESP-La Liga,2023,Granada,Miguel Ángel Rubio,ESP,DF,25.0,1998.0,19,17,1560,17.3,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,7,27,1,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,standard,ESP,DF,25.0,1998.0,17.3,975,128,567,381,30,17,975,7,5,1,491,2583,1586,7,5,0,10,2,559,1,possession,ESP,DF,25.0,1998.0,5,0,0,20,11,1,0,28,12,0,0,0,77,58,30,misc,ESP,DF,25.0,1998.0,20,12,14,6,0,14,21,7,31,18,13,28,48,74,2,defense,ESP,DF,25.0,1998.0,17.3,622,775,80.3,12049,4316,201,229,87.8,357,405,88.1,58,120,0,0.1,0.1,-0.1,2,24,3,0,27,passing,ESP,DF,25.0,1998.0,1,9,2,0.52,0.12,0,0,0,0.8,0.8,0.2,0.2,shooting,miguel angel rubio,miguel angel morro,miguel angel morro,600000.0
ESP-La Liga,2023,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",27.0,1995.0,12,9,808,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,24,30,42,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,standard,SRB,"DF,MF",27.0,1995.0,9.0,624,31,161,266,203,8,624,23,7,11,326,1911,1006,24,22,3,16,8,330,42,possession,SRB,"DF,MF",27.0,1995.0,2,0,0,12,14,0,39,10,9,0,0,0,67,9,7,misc,SRB,"DF,MF",27.0,1995.0,15,9,9,6,0,9,12,3,9,2,7,10,25,23,0,defense,SRB,"DF,MF",27.0,1995.0,9.0,371,513,72.3,5752,2352,205,233,88.0,137,172,79.7,21,71,0,0.1,0.5,-0.1,6,31,3,3,30,passing,SRB,"DF,MF",27.0,1995.0,0,10,4,1.11,0.45,1,0,0,0.3,0.3,-0.3,-0.3,shooting,mihailo ristic,mihailo ristic,mihailo ristic,1000000.0
ESP-La Liga,2023,Mallorca,Martin Valjent,SVK,DF,27.0,1995.0,28,28,2349,26.1,0,1,1,0,0,0,5,0,0.3,0.3,0.9,1.2,22,61,27,0.0,0.04,0.04,0.0,0.04,0.01,0.03,0.05,0.01,0.05,standard,SVK,DF,27.0,1995.0,26.1,1330,148,670,556,111,15,1330,3,1,2,640,3575,1812,22,12,1,14,2,736,27,possession,SVK,DF,27.0,1995.0,5,0,0,29,10,2,18,29,18,0,0,0,97,46,24,misc,SVK,DF,27.0,1995.0,34,18,19,13,2,18,30,12,26,11,15,29,63,112,1,defense,SVK,DF,27.0,1995.0,26.1,847,1067,79.4,15592,6228,343,374,91.7,400,468,85.5,84,178,1,0.9,1.0,0.1,7,60,5,3,61,passing,SVK,DF,27.0,1995.0,0,9,0,0.34,0.0,0,0,0,0.3,0.3,-0.3,-0.3,shooting,martin valjent,martin valjent,martin valjent,6000000.0
ESP-La Liga,2023,Real Sociedad,Martín Zubimendi,ESP,MF,24.0,1999.0,31,29,2654,29.5,4,1,5,4,0,0,5,0,2.7,2.7,1.5,4.1,34,152,27,0.14,0.03,0.17,0.14,0.17,0.09,0.05,0.14,0.09,0.14,standard,ESP,MF,24.0,1999.0,29.5,1793,91,397,1144,267,32,1793,18,12,5,942,5305,2671,34,41,5,26,16,1185,27,possession,ESP,MF,24.0,1999.0,5,0,0,36,20,0,7,37,27,0,0,0,169,44,28,misc,ESP,MF,24.0,1999.0,49,27,18,29,2,23,42,19,33,9,24,37,86,54,0,defense,ESP,MF,24.0,1999.0,29.5,1321,1542,85.7,22165,6269,607,677,89.7,607,677,89.7,86,126,1,1.5,2.0,-0.5,16,136,15,1,152,passing,ESP,MF,24.0,1999.0,4,22,11,0.75,0.37,0,0,0,2.7,2.7,1.3,1.3,shooting,martin zubimendi,martin zubimendi,martin zubimendi,50000000.0
ESP-La Liga,2023,Celta Vigo,Luca de la Torre,USA,MF,25.0,1998.0,31,22,1956,21.7,1,4,5,1,0,0,4,1,2.5,2.5,1.4,3.9,58,93,88,0.05,0.18,0.23,0.05,0.23,0.11,0.07,0.18,0.11,0.18,standard,USA,MF,25.0,1998.0,21.7,971,21,141,465,381,63,971,32,11,19,606,3777,2012,58,40,12,38,28,679,88,possession,USA,MF,25.0,1998.0,4,1,1,40,19,4,17,12,21,0,0,0,107,14,37,misc,USA,MF,25.0,1998.0,39,21,12,22,5,22,43,21,23,4,19,12,51,17,0,defense,USA,MF,25.0,1998.0,21.7,620,764,81.2,7881,2176,396,440,90.0,176,205,85.9,14,27,4,1.4,1.5,2.6,17,58,7,0,93,passing,USA,MF,25.0,1998.0,1,24,8,1.1,0.37,0,0,0,2.5,2.5,-1.5,-1.5,shooting,luca de la torre,luca de la torre,luca de la torre,3000000.0
ESP-La Liga,2023,Granada,Lucas Boyé,ARG,FW,27.0,1996.0,31,30,2541,28.2,6,3,9,6,0,0,8,1,6.2,6.2,2.8,8.9,36,65,131,0.21,0.11,0.32,0.21,0.32,0.22,0.1,0.32,0.22,0.32,standard,ARG,FW,27.0,1996.0,28.2,1132,56,133,560,454,119,1132,130,53,75,634,3083,1036,36,42,16,114,86,747,131,possession,ARG,FW,27.0,1996.0,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,misc,ARG,FW,27.0,1996.0,50,25,14,25,11,14,34,20,35,5,30,10,60,46,0,defense,ARG,FW,27.0,1996.0,28.2,454,631,71.9,6448,1566,280,351,79.8,116,160,72.5,32,43,3,2.8,2.0,0.2,26,44,13,4,65,passing,ARG,FW,27.0,1996.0,6,56,15,1.98,0.53,1,0,0,6.2,6.2,-0.2,-0.2,shooting,lucas boye,lucas boye,lucas boye,7000000.0
ESP-La Liga,2023,Real Madrid,Kepa Arrizabalaga,ESP,GK,28.0,1994.0,14,13,1198,13.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,GK,28.0,1994.0,13.3,474,412,471,3,0,0,474,0,0,0,313,1259,808,0,0,0,0,0,300,0,possession,ESP,GK,28.0,1994.0,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0,misc,ESP,GK,28.0,1994.0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,defense,ESP,GK,28.0,1994.0,13.3,386,456,84.6,8976,5956,89,90,98.9,225,226,99.6,72,139,0,0.0,0.0,0.0,0,2,0,0,0,passing,ESP,GK,28.0,1994.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,kepa arrizabalaga,kepa arrizabalaga,kepa arrizabalaga,12000000.0
ESP-La Liga,2023,Celta Vigo,Kevin Vázquez,ESP,DF,30.0,1993.0,12,10,700,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,6,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,standard,ESP,DF,30.0,1993.0,7.8,461,27,140,253,70,3,461,9,3,4,212,906,358,6,6,0,6,1,245,20,possession,ESP,DF,30.0,1993.0,3,0,0,11,10,0,8,5,13,0,1,0,29,10,8,misc,ESP,DF,30.0,1993.0,15,13,7,7,1,12,21,9,11,3,8,5,20,25,0,defense,ESP,DF,30.0,1993.0,7.8,287,379,75.7,4674,1967,148,171,86.5,120,146,82.2,17,36,0,0.2,0.4,-0.2,3,23,7,3,28,passing,ESP,DF,30.0,1993.0,0,2,1,0.26,0.13,0,0,0,0.0,0.0,0.0,0.0,shooting,kevin vazquez,kevin vazquez,kevin vazquez,800000.0
ESP-La Liga,2023,Real Sociedad,Kieran Tierney,SCO,DF,26.0,1997.0,20,14,1238,13.8,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.8,22,77,39,0.0,0.15,0.15,0.0,0.15,0.01,0.05,0.06,0.01,0.06,standard,SCO,DF,26.0,1997.0,13.8,1056,45,297,552,214,10,1056,17,7,8,522,2201,1177,22,21,2,13,3,600,39,possession,SCO,DF,26.0,1997.0,1,0,0,6,8,0,26,10,24,0,0,0,52,16,20,misc,SCO,DF,26.0,1997.0,37,24,16,18,3,18,27,9,22,8,14,10,47,45,0,defense,SCO,DF,26.0,1997.0,13.8,690,904,76.3,12195,5053,292,326,89.6,329,390,84.4,62,150,2,0.6,1.1,1.4,8,73,12,4,77,passing,SCO,DF,26.0,1997.0,0,2,0,0.15,0.0,0,0,0,0.2,0.2,-0.2,-0.2,shooting,kieran tierney,kieran tierney,kieran tierney,12000000.0
ESP-La Liga,2023,Sevilla,Juanlu Sánchez,ESP,DF,19.0,2003.0,26,11,1181,13.1,0,2,2,0,0,0,2,0,0.9,0.9,1.1,2.0,42,50,112,0.0,0.15,0.15,0.0,0.15,0.07,0.09,0.15,0.07,0.15,standard,ESP,DF,19.0,2003.0,13.1,943,63,281,357,317,20,943,51,25,24,446,2381,1373,42,21,7,21,4,529,112,possession,ESP,DF,19.0,2003.0,2,0,0,11,23,1,61,12,35,0,2,0,67,14,15,misc,ESP,DF,19.0,2003.0,56,35,34,18,4,34,58,24,24,7,17,12,68,36,0,defense,ESP,DF,19.0,2003.0,13.1,577,730,79.0,8548,2813,343,389,88.2,204,249,81.9,21,50,2,1.1,1.1,0.9,17,37,20,10,50,passing,ESP,DF,19.0,2003.0,0,11,2,0.84,0.15,0,0,0,0.9,0.9,-0.9,-0.9,shooting,juanlu sanchez,juanlu sanchez,juanlu sanchez,15000000.0
ESP-La Liga,2023,Cádiz,Juanmi,ESP,FW,30.0,1993.0,16,9,873,9.7,3,1,4,3,0,0,3,0,2.5,2.5,1.6,4.2,7,12,40,0.31,0.1,0.41,0.31,0.41,0.26,0.17,0.43,0.26,0.43,standard,ESP,FW,30.0,1993.0,9.7,327,4,27,172,133,23,327,23,9,13,200,954,265,7,8,5,28,17,223,40,possession,ESP,FW,30.0,1993.0,3,0,0,24,11,13,2,6,4,0,0,0,39,8,25,misc,ESP,FW,30.0,1993.0,9,4,2,7,0,2,9,7,6,0,6,6,15,3,0,defense,ESP,FW,30.0,1993.0,9.7,181,226,80.1,2358,371,113,132,85.6,53,64,82.8,5,9,1,1.6,0.6,-0.6,11,6,4,1,12,passing,ESP,FW,30.0,1993.0,3,14,7,1.44,0.72,0,0,0,2.5,2.5,0.5,0.5,shooting,juanmi,juanmi,juanmi,6000000.0
ESP-La Liga,2023,Sevilla,Kike Salas,ESP,DF,21.0,2002.0,23,19,1605,17.8,3,0,3,3,0,0,10,0,0.8,0.8,0.5,1.4,11,61,16,0.17,0.0,0.17,0.17,0.17,0.05,0.03,0.08,0.05,0.08,standard,ESP,DF,21.0,2002.0,17.8,1237,106,554,570,122,33,1237,8,0,7,584,2361,1105,11,3,1,10,8,751,16,possession,ESP,DF,21.0,2002.0,10,0,0,32,10,1,7,26,23,0,0,0,81,66,40,misc,ESP,DF,21.0,2002.0,41,23,26,12,3,22,36,14,25,14,11,26,67,91,1,defense,ESP,DF,21.0,2002.0,17.8,794,1009,78.7,13465,4857,367,421,87.2,367,433,84.8,47,118,0,0.5,0.8,-0.5,5,54,6,2,61,passing,ESP,DF,21.0,2002.0,3,16,5,0.9,0.28,0,0,0,0.8,0.8,2.2,2.2,shooting,kike salas,kike salas,kike salas,10000000.0
ESP-La Liga,2023,Villarreal,Kiko Femenía,ESP,DF,32.0,1991.0,23,16,1583,17.6,0,0,0,0,0,0,8,1,0.0,0.0,0.6,0.6,46,100,45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,ESP,DF,32.0,1991.0,17.6,1275,62,460,604,228,9,1275,11,6,5,627,3750,2073,46,27,1,18,5,743,45,possession,ESP,DF,32.0,1991.0,8,1,1,25,3,0,28,31,25,0,1,0,106,10,11,misc,ESP,DF,32.0,1991.0,35,25,19,13,3,19,34,15,21,6,15,31,66,45,0,defense,ESP,DF,32.0,1991.0,17.6,939,1121,83.8,15374,5968,468,497,94.2,403,467,86.3,58,120,0,0.6,0.7,-0.6,7,84,6,3,100,passing,ESP,DF,32.0,1991.0,0,1,0,0.06,0.0,1,0,0,0.0,0.0,0.0,0.0,shooting,kiko femenia,kiko femenia,kiko femenia,1400000.0
