composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
"GHA_FW,MF_24-252_2000.0",GHA,"FW,MF",24-252,2000.0,25,25,2077,23.1,3,2,5,3,0,0,1,1,5.9,5.9,2.2,8.1,81,64,175,0.13,0.09,0.22,0.13,0.22,0.25,0.1,0.35,0.25,0.35,ENG-Premier League,2024.0,standard,GHA,"FW,MF",24-252,2000.0,23.1,3,59,17,28.8,2.56,0.74,0.05,0.18,15.3,0,0,0,5.9,5.9,0.1,-2.9,-2.9,ENG-Premier League,2024.0,shooting,GHA,"FW,MF",24-252,2000.0,23.1,572,682,83.9,9372,1440,300,335,89.6,213,232,91.8,46,67,68.7,2.0,2.2,2.2,-0.2,26.0,35.0,24.0,12.0,64.0,ENG-Premier League,2024.0,passing,GHA,"FW,MF",24-252,2000.0,23.1,1018,10,136,421,495,101,1018,169,73,43.2,79,46.7,673,4392,2055,81,52,35,60,79,791,175,ENG-Premier League,2024.0,possession,GHA,"FW,MF",24-252,2000.0,23.1,31,19,7,15,9,9,25,36.0,16,21,1,20,4.0,35.0,6.0,2.0,ENG-Premier League,2024.0,defense,GHA,"FW,MF",24-252,2000.0,23.1,1,1,0,33,51,17,63,4,19,0,0,0,110,9,31,22.5,ENG-Premier League,2024.0,misc
GHA_FW_21-034_2004.0,GHA,FW,21-034,2004.0,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.0,0.31,0.31,0.0,0.31,0.06,0.24,0.31,0.06,0.31,ENG-Premier League,2024.0,standard,GHA,FW,21-034,2004.0,6.4,0,13,5,38.5,2.02,0.78,0.0,0.0,31.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,ENG-Premier League,2024.0,shooting,GHA,FW,21-034,2004.0,6.4,123,197,62.4,2150,601,59,81,72.8,45,59,76.3,16,33,48.5,2.0,1.6,1.4,0.4,6.0,7.0,7.0,2.0,17.0,ENG-Premier League,2024.0,passing,GHA,FW,21-034,2004.0,6.4,326,19,73,114,157,26,326,69,29,42.0,28,40.6,217,1869,1055,42,24,15,18,12,216,60,ENG-Premier League,2024.0,possession,GHA,FW,21-034,2004.0,6.4,21,15,13,2,6,11,19,57.9,8,7,0,7,4.0,25.0,12.0,0.0,ENG-Premier League,2024.0,defense,GHA,FW,21-034,2004.0,6.4,0,0,0,11,20,2,30,4,15,0,0,0,38,14,13,51.9,ENG-Premier League,2024.0,misc
GHA_FW_25-094_2000.0,GHA,FW,25-094,2000.0,30,30,2645,29.4,7,4,11,7,0,0,9,0,8.9,8.9,5.2,14.2,124,93,242,0.24,0.14,0.37,0.24,0.37,0.3,0.18,0.48,0.3,0.48,ENG-Premier League,2024.0,standard,GHA,FW,25-094,2000.0,29.4,7,112,35,31.3,3.81,1.19,0.06,0.2,17.2,0,0,0,8.9,8.9,0.08,-1.9,-1.9,ENG-Premier League,2024.0,shooting,GHA,FW,25-094,2000.0,29.4,659,905,72.8,9379,2406,406,479,84.8,203,271,74.9,28,73,38.4,4.0,5.2,3.9,-1.2,40.0,43.0,39.0,7.0,93.0,ENG-Premier League,2024.0,passing,GHA,FW,25-094,2000.0,29.4,1361,36,162,472,759,169,1361,116,60,51.7,49,42.2,817,6173,3060,124,61,62,72,63,948,242,ENG-Premier League,2024.0,possession,GHA,FW,25-094,2000.0,29.4,50,32,16,23,11,14,40,35.0,26,54,7,47,7.0,57.0,28.0,1.0,ENG-Premier League,2024.0,defense,GHA,FW,25-094,2000.0,29.4,9,0,0,62,32,14,50,7,32,1,0,0,134,56,66,45.9,ENG-Premier League,2024.0,misc
"GHA_MF,DF_31-302_1993.0",GHA,"MF,DF",31-302,1993.0,29,25,2279,25.3,3,2,5,3,0,0,4,0,1.8,1.8,1.9,3.7,30,155,38,0.12,0.08,0.2,0.12,0.2,0.07,0.08,0.15,0.07,0.15,ENG-Premier League,2024.0,standard,GHA,"MF,DF",31-302,1993.0,25.3,3,22,6,27.3,0.87,0.24,0.14,0.5,19.8,0,0,0,1.8,1.8,0.08,1.2,1.2,ENG-Premier League,2024.0,shooting,GHA,"MF,DF",31-302,1993.0,25.3,1381,1579,87.5,22064,5968,719,772,93.1,561,633,88.6,78,115,67.8,2.0,1.9,2.1,0.1,17.0,134.0,32.0,2.0,155.0,ENG-Premier League,2024.0,passing,GHA,"MF,DF",31-302,1993.0,25.3,1798,58,371,978,458,24,1798,27,17,63.0,8,29.6,999,5320,2805,30,33,2,19,11,1265,38,ENG-Premier League,2024.0,possession,GHA,"MF,DF",31-302,1993.0,25.3,79,48,23,36,20,43,67,64.2,24,21,6,15,29.0,108.0,41.0,4.0,ENG-Premier League,2024.0,defense,GHA,"MF,DF",31-302,1993.0,25.3,4,0,0,36,25,1,10,29,48,0,0,0,112,23,18,56.1,ENG-Premier League,2024.0,misc
"GHA_MF,DF_32-109_1992.0",GHA,"MF,DF",32-109,1992.0,12,0,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,4,5,9,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,ENG-Premier League,2024.0,standard,GHA,"MF,DF",32-109,1992.0,1.1,0,4,2,50.0,3.5,1.75,0.0,0.0,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2024.0,shooting,GHA,"MF,DF",32-109,1992.0,1.1,39,50,78.0,591,144,16,19,84.2,18,23,78.3,2,4,50.0,0.0,0.2,0.1,-0.2,3.0,4.0,2.0,0.0,5.0,ENG-Premier League,2024.0,passing,GHA,"MF,DF",32-109,1992.0,1.1,79,2,9,31,41,6,79,1,1,100.0,0,0.0,30,150,67,4,1,1,7,0,41,9,ENG-Premier League,2024.0,possession,GHA,"MF,DF",32-109,1992.0,1.1,2,0,1,0,1,0,3,0.0,3,6,0,6,0.0,2.0,2.0,0.0,ENG-Premier League,2024.0,defense,GHA,"MF,DF",32-109,1992.0,1.1,0,0,0,1,0,0,4,0,0,0,0,0,6,3,4,42.9,ENG-Premier League,2024.0,misc
GNB_FW_27-070_1998.0,GNB,FW,27-070,1998.0,23,10,1074,11.9,6,0,6,6,0,0,2,0,6.1,6.1,0.7,6.7,12,8,54,0.5,0.0,0.5,0.5,0.5,0.51,0.06,0.56,0.51,0.56,ENG-Premier League,2024.0,standard,GNB,FW,27-070,1998.0,11.9,6,33,17,51.5,2.77,1.42,0.18,0.35,13.3,0,0,0,6.1,6.1,0.18,-0.1,-0.1,ENG-Premier League,2024.0,shooting,GNB,FW,27-070,1998.0,11.9,108,187,57.8,1464,150,64,94,68.1,29,57,50.9,6,7,85.7,0.0,0.7,0.2,-0.7,7.0,4.0,2.0,0.0,8.0,ENG-Premier League,2024.0,passing,GNB,FW,27-070,1998.0,11.9,365,20,39,159,172,61,365,30,16,53.3,13,43.3,196,991,376,12,8,8,46,29,263,54,ENG-Premier League,2024.0,possession,GNB,FW,27-070,1998.0,11.9,12,6,2,6,4,5,7,71.4,2,5,1,4,3.0,15.0,17.0,0.0,ENG-Premier League,2024.0,defense,GNB,FW,27-070,1998.0,11.9,2,0,0,28,15,12,2,3,6,0,0,0,27,67,82,45.0,ENG-Premier League,2024.0,misc
GRE_DF_27-121_1997.0,GRE,DF,27-121,1997.0,27,18,1759,19.5,0,0,0,0,0,0,5,1,1.2,1.2,0.5,1.7,15,57,2,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,ENG-Premier League,2024.0,standard,GRE,DF,27-121,1997.0,19.5,0,16,5,31.3,0.82,0.26,0.0,0.0,15.4,0,0,0,1.2,1.2,0.07,-1.2,-1.2,ENG-Premier League,2024.0,shooting,GRE,DF,27-121,1997.0,19.5,911,1065,85.5,18009,6159,290,320,90.6,529,576,91.8,86,146,58.9,0.0,0.5,0.4,-0.5,4.0,58.0,4.0,1.0,57.0,ENG-Premier League,2024.0,passing,GRE,DF,27-121,1997.0,19.5,1295,192,670,573,59,21,1295,17,9,52.9,5,29.4,711,3567,1967,15,10,1,12,0,841,2,ENG-Premier League,2024.0,possession,GRE,DF,27-121,1997.0,19.5,32,22,22,9,1,14,25,56.0,11,20,15,5,37.0,69.0,102.0,1.0,ENG-Premier League,2024.0,defense,GRE,DF,27-121,1997.0,19.5,5,1,1,16,13,2,2,37,22,0,0,0,64,54,22,71.1,ENG-Premier League,2024.0,misc
GRE_DF_28-334_1996.0,GRE,DF,28-334,1996.0,14,5,517,5.7,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,13,53,25,0.0,0.17,0.17,0.0,0.17,0.02,0.18,0.2,0.02,0.2,ENG-Premier League,2024.0,standard,GRE,DF,28-334,1996.0,5.7,0,3,1,33.3,0.52,0.17,0.0,0.0,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2024.0,shooting,GRE,DF,28-334,1996.0,5.7,362,424,85.4,6120,2083,179,190,94.2,143,159,89.9,31,59,52.5,1.0,1.0,1.1,0.0,7.0,30.0,7.0,1.0,53.0,ENG-Premier League,2024.0,passing,GRE,DF,28-334,1996.0,5.7,487,23,121,220,148,8,487,4,3,75.0,1,25.0,231,1012,570,13,5,2,4,2,306,25,ENG-Premier League,2024.0,possession,GRE,DF,28-334,1996.0,5.7,23,14,11,9,3,12,15,80.0,3,5,2,3,7.0,30.0,16.0,0.0,ENG-Premier League,2024.0,defense,GRE,DF,28-334,1996.0,5.7,2,0,0,9,3,0,36,7,14,0,0,0,21,5,5,50.0,ENG-Premier League,2024.0,misc
HUN_DF_21-155_2003.0,HUN,DF,21-155,2003.0,31,31,2717,30.2,2,5,7,2,0,0,4,0,0.5,0.5,3.2,3.7,85,130,151,0.07,0.17,0.23,0.07,0.23,0.02,0.11,0.12,0.02,0.12,ENG-Premier League,2024.0,standard,HUN,DF,21-155,2003.0,30.2,2,17,5,29.4,0.56,0.17,0.12,0.4,20.4,0,0,0,0.5,0.5,0.03,1.5,1.5,ENG-Premier League,2024.0,shooting,HUN,DF,21-155,2003.0,30.2,1060,1398,75.8,16755,5592,573,640,89.5,397,501,79.2,66,178,37.1,5.0,3.2,2.0,1.8,27.0,76.0,32.0,20.0,130.0,ENG-Premier League,2024.0,passing,HUN,DF,21-155,2003.0,30.2,1727,93,443,734,571,55,1727,41,17,41.5,14,34.1,869,5038,2962,85,56,14,41,15,930,151,ENG-Premier League,2024.0,possession,HUN,DF,21-155,2003.0,30.2,46,25,21,19,6,20,34,58.8,14,32,11,21,38.0,84.0,91.0,2.0,ENG-Premier League,2024.0,defense,HUN,DF,21-155,2003.0,30.2,4,0,0,27,41,1,102,38,25,0,0,0,142,20,42,32.3,ENG-Premier League,2024.0,misc
HUN_MF_24-168_2000.0,HUN,MF,24-168,2000.0,29,24,2097,23.3,5,3,8,5,0,0,6,0,6.8,6.8,5.0,11.8,63,105,115,0.21,0.13,0.34,0.21,0.34,0.29,0.21,0.51,0.29,0.51,ENG-Premier League,2024.0,standard,HUN,MF,24-168,2000.0,23.3,5,58,17,29.3,2.49,0.73,0.09,0.29,18.1,2,0,0,6.8,6.8,0.12,-1.8,-1.8,ENG-Premier League,2024.0,shooting,HUN,MF,24-168,2000.0,23.3,954,1132,84.3,14743,2917,527,593,88.9,301,341,88.3,78,109,71.6,3.0,5.0,4.2,-2.0,41.0,71.0,29.0,4.0,105.0,ENG-Premier League,2024.0,passing,HUN,MF,24-168,2000.0,23.3,1355,21,174,660,539,89,1355,35,19,54.3,13,37.1,702,3587,1992,63,44,17,34,20,928,115,ENG-Premier League,2024.0,possession,HUN,MF,24-168,2000.0,23.3,29,19,8,16,5,15,37,40.5,22,33,4,29,9.0,38.0,15.0,2.0,ENG-Premier League,2024.0,defense,HUN,MF,24-168,2000.0,23.3,6,0,0,35,21,4,32,9,19,0,0,0,111,17,20,45.9,ENG-Premier League,2024.0,misc
IRL_DF_23-331_2001.0,IRL,DF,23-331,2001.0,14,11,1031,11.5,2,0,2,2,0,0,4,0,0.7,0.7,0.6,1.2,6,37,23,0.17,0.0,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11,ENG-Premier League,2024.0,standard,IRL,DF,23-331,2001.0,11.5,2,4,3,75.0,0.35,0.26,0.5,0.67,11.4,0,0,0,0.7,0.7,0.17,1.3,1.3,ENG-Premier League,2024.0,shooting,IRL,DF,23-331,2001.0,11.5,352,466,75.5,6337,2673,165,186,88.7,145,192,75.5,38,63,60.3,0.0,0.6,0.3,-0.6,6.0,31.0,8.0,5.0,37.0,ENG-Premier League,2024.0,passing,IRL,DF,23-331,2001.0,11.5,596,50,239,240,119,16,596,8,2,25.0,5,62.5,251,1101,452,6,5,1,5,5,296,23,ENG-Premier League,2024.0,possession,IRL,DF,23-331,2001.0,11.5,19,13,16,3,0,13,17,76.5,4,12,3,9,3.0,22.0,67.0,0.0,ENG-Premier League,2024.0,defense,IRL,DF,23-331,2001.0,11.5,4,0,0,9,3,3,15,3,13,0,0,0,39,29,20,59.2,ENG-Premier League,2024.0,misc
IRL_DF_23-346_2001.0,IRL,DF,23-346,2001.0,31,31,2790,31.0,2,1,3,2,0,0,4,0,2.3,2.3,1.4,3.7,24,106,17,0.06,0.03,0.1,0.06,0.1,0.07,0.04,0.12,0.07,0.12,ENG-Premier League,2024.0,standard,IRL,DF,23-346,2001.0,31.0,2,15,5,33.3,0.48,0.16,0.13,0.4,11.2,0,0,0,2.3,2.3,0.15,-0.3,-0.3,ENG-Premier League,2024.0,shooting,IRL,DF,23-346,2001.0,31.0,1429,1666,85.8,27106,9182,486,551,88.2,817,884,92.4,114,193,59.1,1.0,1.4,1.2,-0.4,7.0,92.0,7.0,2.0,106.0,ENG-Premier League,2024.0,passing,IRL,DF,23-346,2001.0,31.0,2037,327,1076,822,149,58,2037,12,6,50.0,5,41.7,1069,5784,3358,24,8,0,15,8,1240,17,ENG-Premier League,2024.0,possession,IRL,DF,23-346,2001.0,31.0,34,20,21,9,4,20,30,66.7,10,66,47,19,29.0,63.0,186.0,2.0,ENG-Premier League,2024.0,defense,IRL,DF,23-346,2001.0,31.0,4,0,0,24,24,6,7,29,20,2,0,0,141,98,54,64.5,ENG-Premier League,2024.0,misc
IRL_DF_26-038_1999.0,IRL,DF,26-038,1999.0,28,28,2492,27.7,0,2,2,0,0,0,6,0,1.1,1.1,0.5,1.6,3,66,5,0.0,0.07,0.07,0.0,0.07,0.04,0.02,0.06,0.04,0.06,ENG-Premier League,2024.0,standard,IRL,DF,26-038,1999.0,27.7,0,17,2,11.8,0.61,0.07,0.0,0.0,10.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1,ENG-Premier League,2024.0,shooting,IRL,DF,26-038,1999.0,27.7,1035,1333,77.6,20638,8939,338,393,86.0,572,673,85.0,114,227,50.2,2.0,0.5,0.7,1.5,3.0,76.0,2.0,1.0,66.0,ENG-Premier League,2024.0,passing,IRL,DF,26-038,1999.0,27.7,1690,320,967,620,106,45,1690,2,1,50.0,1,50.0,753,3294,1626,3,2,0,10,4,969,5,ENG-Premier League,2024.0,possession,IRL,DF,26-038,1999.0,27.7,40,25,26,11,3,17,27,63.0,10,53,43,10,30.0,70.0,172.0,4.0,ENG-Premier League,2024.0,defense,IRL,DF,26-038,1999.0,27.7,6,0,0,15,19,2,5,30,25,0,0,0,94,94,67,58.4,ENG-Premier League,2024.0,misc
IRL_DF_33-085_1992.0,IRL,DF,33-085,1992.0,24,20,1764,19.6,2,1,3,2,0,0,6,0,1.0,1.0,1.5,2.5,29,73,39,0.1,0.05,0.15,0.1,0.15,0.05,0.08,0.13,0.05,0.13,ENG-Premier League,2024.0,standard,IRL,DF,33-085,1992.0,19.6,2,10,3,30.0,0.51,0.15,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0,ENG-Premier League,2024.0,shooting,IRL,DF,33-085,1992.0,19.6,890,1087,81.9,16480,5490,361,403,89.6,423,490,86.3,94,155,60.6,1.0,1.5,1.2,-0.5,11.0,85.0,13.0,1.0,73.0,ENG-Premier League,2024.0,passing,IRL,DF,33-085,1992.0,19.6,1293,106,498,637,175,25,1293,20,11,55.0,6,30.0,684,3194,1943,29,19,4,11,5,811,39,ENG-Premier League,2024.0,possession,IRL,DF,33-085,1992.0,19.6,35,19,23,12,0,14,21,66.7,7,23,14,9,21.0,56.0,83.0,3.0,ENG-Premier League,2024.0,defense,IRL,DF,33-085,1992.0,19.6,6,0,0,16,10,2,18,21,19,0,0,1,91,46,19,70.8,ENG-Premier League,2024.0,misc
IRL_DF_36-182_1988.0,IRL,DF,36-182,1988.0,3,2,197,2.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,8,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,ENG-Premier League,2024.0,standard,IRL,DF,36-182,1988.0,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,10.5,0,0,0,0.6,0.6,0.57,-0.6,-0.6,ENG-Premier League,2024.0,shooting,IRL,DF,36-182,1988.0,2.2,57,79,72.2,1046,504,27,29,93.1,24,31,77.4,6,16,37.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,ENG-Premier League,2024.0,passing,IRL,DF,36-182,1988.0,2.2,100,11,39,43,19,2,100,5,4,80.0,1,20.0,43,225,109,1,1,0,1,1,51,2,ENG-Premier League,2024.0,possession,IRL,DF,36-182,1988.0,2.2,2,1,1,1,0,2,3,66.7,1,5,3,2,1.0,3.0,7.0,0.0,ENG-Premier League,2024.0,defense,IRL,DF,36-182,1988.0,2.2,1,0,0,0,1,0,3,1,1,0,0,0,7,1,1,50.0,ENG-Premier League,2024.0,misc
"IRL_FW,MF_23-140_2001.0",IRL,"FW,MF",23-140,2001.0,12,4,395,4.4,0,1,1,0,0,0,1,0,0.6,0.6,0.4,0.9,13,8,36,0.0,0.23,0.23,0.0,0.23,0.13,0.08,0.21,0.13,0.21,ENG-Premier League,2024.0,standard,IRL,"FW,MF",23-140,2001.0,4.4,0,6,2,33.3,1.37,0.46,0.0,0.0,15.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6,ENG-Premier League,2024.0,shooting,IRL,"FW,MF",23-140,2001.0,4.4,98,141,69.5,1365,321,65,76,85.5,27,40,67.5,4,8,50.0,1.0,0.4,0.2,0.6,5.0,6.0,3.0,1.0,8.0,ENG-Premier League,2024.0,passing,IRL,"FW,MF",23-140,2001.0,4.4,200,15,47,77,82,16,200,9,1,11.1,5,55.6,116,795,387,13,8,6,6,4,132,36,ENG-Premier League,2024.0,possession,IRL,"FW,MF",23-140,2001.0,4.4,11,8,6,4,1,6,14,42.9,8,8,1,7,2.0,13.0,10.0,0.0,ENG-Premier League,2024.0,defense,IRL,"FW,MF",23-140,2001.0,4.4,1,0,0,9,10,2,13,2,8,0,0,0,24,9,12,42.9,ENG-Premier League,2024.0,misc
"IRL_FW,MF_29-199_1995.0",IRL,"FW,MF",29-199,1995.0,19,13,979,10.9,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,16,18,46,0.37,0.0,0.37,0.37,0.37,0.31,0.02,0.33,0.31,0.33,ENG-Premier League,2024.0,standard,IRL,"FW,MF",29-199,1995.0,10.9,4,21,12,57.1,1.93,1.1,0.19,0.33,14.0,0,0,0,3.4,3.4,0.16,0.6,0.6,ENG-Premier League,2024.0,shooting,IRL,"FW,MF",29-199,1995.0,10.9,144,194,74.2,2402,702,67,77,87.0,54,64,84.4,15,29,51.7,0.0,0.2,0.5,-0.2,4.0,10.0,4.0,1.0,18.0,ENG-Premier League,2024.0,passing,IRL,"FW,MF",29-199,1995.0,10.9,309,17,80,119,116,33,309,12,4,33.3,6,50.0,174,989,399,16,8,7,24,17,189,46,ENG-Premier League,2024.0,possession,IRL,"FW,MF",29-199,1995.0,10.9,15,9,4,9,2,6,23,26.1,17,10,2,8,6.0,21.0,14.0,0.0,ENG-Premier League,2024.0,defense,IRL,"FW,MF",29-199,1995.0,10.9,2,0,0,9,8,8,13,6,9,0,1,0,41,6,11,35.3,ENG-Premier League,2024.0,misc
IRL_FW_20-174_2004.0,IRL,FW,20-174,2004.0,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.0,0.37,0.37,0.37,0.2,0.15,0.35,0.2,0.35,ENG-Premier League,2024.0,standard,IRL,FW,20-174,2004.0,2.7,1,7,2,28.6,2.56,0.73,0.14,0.5,19.2,1,0,0,0.5,0.5,0.08,0.5,0.5,ENG-Premier League,2024.0,shooting,IRL,FW,20-174,2004.0,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0.0,0.4,0.4,-0.4,3.0,1.0,0.0,0.0,1.0,ENG-Premier League,2024.0,passing,IRL,FW,20-174,2004.0,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ENG-Premier League,2024.0,possession,IRL,FW,20-174,2004.0,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0.0,4.0,4.0,0.0,ENG-Premier League,2024.0,defense,IRL,FW,20-174,2004.0,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8,ENG-Premier League,2024.0,misc
IRL_MF_25-049_2000.0,IRL,MF,25-049,2000.0,13,6,582,6.5,1,0,1,1,0,0,1,0,0.4,0.4,0.6,1.0,5,23,21,0.15,0.0,0.15,0.15,0.15,0.06,0.1,0.16,0.06,0.16,ENG-Premier League,2024.0,standard,IRL,MF,25-049,2000.0,6.5,1,5,1,20.0,0.77,0.15,0.2,1.0,17.6,1,0,0,0.4,0.4,0.08,0.6,0.6,ENG-Premier League,2024.0,shooting,IRL,MF,25-049,2000.0,6.5,226,297,76.1,3669,1073,108,125,86.4,95,113,84.1,15,44,34.1,0.0,0.6,0.8,-0.6,9.0,10.0,3.0,2.0,23.0,ENG-Premier League,2024.0,passing,IRL,MF,25-049,2000.0,6.5,359,15,72,175,116,14,359,4,4,100.0,0,0.0,160,652,329,5,7,1,9,5,216,21,ENG-Premier League,2024.0,possession,IRL,MF,25-049,2000.0,6.5,16,9,8,6,2,6,18,33.3,12,7,0,7,2.0,18.0,12.0,2.0,ENG-Premier League,2024.0,defense,IRL,MF,25-049,2000.0,6.5,1,0,0,10,3,0,31,2,9,0,1,0,23,4,2,66.7,ENG-Premier League,2024.0,misc
IRL_MF_26-292_1998.0,IRL,MF,26-292,1998.0,25,1,540,6.0,1,0,1,1,0,0,3,0,0.6,0.6,0.5,1.1,9,37,16,0.17,0.0,0.17,0.17,0.17,0.1,0.09,0.19,0.1,0.19,ENG-Premier League,2024.0,standard,IRL,MF,26-292,1998.0,6.0,1,14,4,28.6,2.33,0.67,0.07,0.25,24.1,0,0,0,0.6,0.6,0.04,0.4,0.4,ENG-Premier League,2024.0,shooting,IRL,MF,26-292,1998.0,6.0,250,306,81.7,4408,1296,111,128,86.7,115,133,86.5,19,33,57.6,0.0,0.5,0.7,-0.5,5.0,27.0,7.0,0.0,37.0,ENG-Premier League,2024.0,passing,IRL,MF,26-292,1998.0,6.0,380,21,105,207,76,6,380,5,2,40.0,2,40.0,193,1131,629,9,8,1,7,6,250,16,ENG-Premier League,2024.0,possession,IRL,MF,26-292,1998.0,6.0,15,7,4,9,2,9,17,52.9,8,5,2,3,4.0,19.0,16.0,0.0,ENG-Premier League,2024.0,defense,IRL,MF,26-292,1998.0,6.0,3,0,0,11,2,0,5,4,7,0,0,0,38,7,5,58.3,ENG-Premier League,2024.0,misc
ITA_DF_22-134_2002.0,ITA,DF,22-134,2002.0,23,22,1744,19.4,0,1,1,0,0,0,2,0,0.3,0.3,1.4,1.7,51,117,92,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,ENG-Premier League,2024.0,standard,ITA,DF,22-134,2002.0,19.4,0,5,1,20.0,0.26,0.05,0.0,0.0,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ENG-Premier League,2024.0,shooting,ITA,DF,22-134,2002.0,19.4,915,1046,87.5,13224,4433,517,567,91.2,346,382,90.6,22,27,81.5,1.0,1.4,1.1,-0.4,15.0,86.0,6.0,1.0,117.0,ENG-Premier League,2024.0,passing,ITA,DF,22-134,2002.0,19.4,1287,57,353,572,376,48,1287,30,12,40.0,15,50.0,714,4005,2187,51,38,11,31,19,778,92,ENG-Premier League,2024.0,possession,ITA,DF,22-134,2002.0,19.4,71,44,38,26,7,32,45,71.1,13,37,5,32,19.0,90.0,34.0,1.0,ENG-Premier League,2024.0,defense,ITA,DF,22-134,2002.0,19.4,2,0,0,29,36,2,19,19,44,0,0,0,103,13,13,50.0,ENG-Premier League,2024.0,misc
