composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
NGA_DF_23.0_1996.0,NGA,DF,23.0,1996.0,31,31,2664,29.6,2,1,3,2,0,0,3,0,1.2,1.2,1.5,2.8,63,106,50,0.07,0.03,0.1,0.07,0.1,0.04,0.05,0.09,0.04,0.09,ENG-Premier League,2020.0,standard,NGA,DF,23.0,1996.0,29.6,2,14,4,28.6,0.47,0.14,0.14,0.5,24.6,1,0,0,1.2,1.2,0.09,0.8,0.8,ENG-Premier League,2020.0,shooting,NGA,DF,23.0,1996.0,29.6,1352,1769,76.4,22797,9159,642,717,89.5,565,704,80.3,112,257,43.6,1.0,1.5,1.2,-0.5,15.0,92.0,15.0,9.0,106.0,ENG-Premier League,2020.0,passing,NGA,DF,23.0,1996.0,29.6,2052,105,781,957,330,17,2052,33,21,63.6,12,36.4,1070,5595,3024,63,40,5,27,10,1254,50,ENG-Premier League,2020.0,possession,NGA,DF,23.0,1996.0,29.6,37,20,22,7,8,21,43,48.8,22,22,6,16,45.0,82.0,94.0,2.0,ENG-Premier League,2020.0,defense,NGA,DF,23.0,1996.0,29.6,3,0,0,32,25,2,52,45,20,0,0,0,147,31,36,46.3,ENG-Premier League,2020.0,misc
NGA_DF_26.0_1993.0,NGA,DF,26.0,1993.0,33,31,2780,30.9,2,0,2,2,0,0,3,1,1.9,1.9,0.5,2.4,13,73,7,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,ENG-Premier League,2020.0,standard,NGA,DF,26.0,1993.0,30.9,2,13,4,30.8,0.42,0.13,0.15,0.5,9.8,0,0,0,1.9,1.9,0.15,0.1,0.1,ENG-Premier League,2020.0,shooting,NGA,DF,26.0,1993.0,30.9,719,999,72.0,13941,6401,264,316,83.5,374,460,81.3,76,188,40.4,0.0,0.5,0.3,-0.5,7.0,68.0,4.0,0.0,73.0,ENG-Premier League,2020.0,passing,NGA,DF,26.0,1993.0,30.9,1325,223,691,559,86,43,1325,18,10,55.6,8,44.4,536,3098,1537,13,10,2,24,5,652,7,ENG-Premier League,2020.0,possession,NGA,DF,26.0,1993.0,30.9,40,14,34,6,0,23,41,56.1,18,51,32,19,42.0,82.0,122.0,2.0,ENG-Premier League,2020.0,defense,NGA,DF,26.0,1993.0,30.9,3,1,0,28,4,1,7,42,14,0,2,0,161,74,54,57.8,ENG-Premier League,2020.0,misc
"NGA_FW,MF_21.0_1999.0",NGA,"FW,MF",21.0,1999.0,18,7,745,8.3,1,1,2,1,0,0,2,0,1.6,1.6,0.8,2.4,19,9,36,0.12,0.12,0.24,0.12,0.24,0.2,0.09,0.29,0.2,0.29,ENG-Premier League,2020.0,standard,NGA,"FW,MF",21.0,1999.0,8.3,1,17,8,47.1,2.05,0.97,0.06,0.13,19.2,0,0,0,1.6,1.6,0.1,-0.6,-0.6,ENG-Premier League,2020.0,shooting,NGA,"FW,MF",21.0,1999.0,8.3,99,142,69.7,1373,226,63,76,82.9,22,31,71.0,8,12,66.7,1.0,0.8,0.5,0.2,6.0,4.0,7.0,1.0,9.0,ENG-Premier League,2020.0,passing,NGA,"FW,MF",21.0,1999.0,8.3,262,0,29,111,128,21,262,25,11,44.0,14,56.0,170,1328,565,19,18,8,35,23,180,36,ENG-Premier League,2020.0,possession,NGA,"FW,MF",21.0,1999.0,8.3,8,5,1,4,3,6,15,40.0,9,13,0,13,3.0,11.0,2.0,0.0,ENG-Premier League,2020.0,defense,NGA,"FW,MF",21.0,1999.0,8.3,2,0,0,16,24,5,7,3,5,1,0,0,32,1,22,4.3,ENG-Premier League,2020.0,misc
"NGA_FW,MF_22.0_1997.0",NGA,"FW,MF",22.0,1997.0,34,31,2747,30.5,4,4,8,4,0,1,5,0,6.3,5.5,5.2,10.7,110,110,236,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35,ENG-Premier League,2020.0,standard,NGA,"FW,MF",22.0,1997.0,30.5,4,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4,0,1,6.3,5.5,0.08,-2.3,-1.5,ENG-Premier League,2020.0,shooting,NGA,"FW,MF",22.0,1997.0,30.5,892,1199,74.4,13128,3607,497,577,86.1,295,378,78.0,56,128,43.8,4.0,5.2,4.2,-1.2,61.0,51.0,41.0,5.0,110.0,ENG-Premier League,2020.0,passing,NGA,"FW,MF",22.0,1997.0,30.5,1576,12,145,650,810,132,1575,128,82,64.1,46,35.9,962,6839,3071,110,67,52,107,73,1075,236,ENG-Premier League,2020.0,possession,NGA,"FW,MF",22.0,1997.0,30.5,35,11,18,9,8,13,44,29.5,31,31,1,30,20.0,55.0,9.0,0.0,ENG-Premier League,2020.0,defense,NGA,"FW,MF",22.0,1997.0,30.5,5,0,0,46,59,12,134,20,11,0,0,0,168,7,22,24.1,ENG-Premier League,2020.0,misc
"NGA_FW,MF_24.0_1996.0",NGA,"FW,MF",24.0,1996.0,30,17,1542,17.1,1,2,3,1,0,0,0,0,0.9,0.9,1.9,2.8,72,65,99,0.06,0.12,0.18,0.06,0.18,0.05,0.11,0.16,0.05,0.16,ENG-Premier League,2020.0,standard,NGA,"FW,MF",24.0,1996.0,17.1,1,15,3,20.0,0.88,0.18,0.07,0.33,18.7,0,0,0,0.9,0.9,0.06,0.1,0.1,ENG-Premier League,2020.0,shooting,NGA,"FW,MF",24.0,1996.0,17.1,528,698,75.6,8511,2306,270,308,87.7,206,258,79.8,36,78,46.2,2.0,1.9,1.8,0.1,16.0,35.0,23.0,7.0,65.0,ENG-Premier League,2020.0,passing,NGA,"FW,MF",24.0,1996.0,17.1,883,23,178,388,337,42,883,71,45,63.4,26,36.6,576,4340,2345,72,49,13,41,26,617,99,ENG-Premier League,2020.0,possession,NGA,"FW,MF",24.0,1996.0,17.1,27,10,10,14,3,13,25,52.0,12,20,1,19,16.0,43.0,14.0,0.0,ENG-Premier League,2020.0,defense,NGA,"FW,MF",24.0,1996.0,17.1,0,0,0,13,12,0,69,16,10,0,0,0,93,3,8,27.3,ENG-Premier League,2020.0,misc
NGA_FW_21.0_1998.0,NGA,FW,21.0,1998.0,15,9,810,9.0,3,0,3,2,1,1,0,0,4.5,3.7,0.5,4.2,5,15,33,0.33,0.0,0.33,0.22,0.22,0.5,0.05,0.55,0.41,0.47,ENG-Premier League,2020.0,standard,NGA,FW,21.0,1998.0,9.0,3,20,7,35.0,2.22,0.78,0.1,0.29,14.3,0,1,1,4.5,3.7,0.19,-1.5,-1.7,ENG-Premier League,2020.0,shooting,NGA,FW,21.0,1998.0,9.0,154,181,85.1,2069,213,86,97,88.7,45,48,93.8,8,10,80.0,0.0,0.5,0.5,-0.5,7.0,7.0,4.0,0.0,15.0,ENG-Premier League,2020.0,passing,NGA,FW,21.0,1998.0,9.0,256,2,24,125,110,32,255,15,8,53.3,7,46.7,150,600,168,5,4,2,26,13,199,33,ENG-Premier League,2020.0,possession,NGA,FW,21.0,1998.0,9.0,7,4,0,3,4,4,10,40.0,6,3,1,2,4.0,11.0,1.0,0.0,ENG-Premier League,2020.0,defense,NGA,FW,21.0,1998.0,9.0,0,0,0,8,7,2,0,4,4,0,0,0,28,12,26,31.6,ENG-Premier League,2020.0,misc
NGA_FW_23.0_1996.0,NGA,FW,23.0,1996.0,25,16,1459,16.2,12,2,14,12,0,1,1,0,8.2,7.4,3.7,11.1,31,41,124,0.74,0.12,0.86,0.74,0.86,0.51,0.23,0.74,0.46,0.69,ENG-Premier League,2020.0,standard,NGA,FW,23.0,1996.0,16.2,12,58,24,41.4,3.58,1.48,0.21,0.5,17.6,1,0,1,8.2,7.4,0.13,3.8,4.6,ENG-Premier League,2020.0,shooting,NGA,FW,23.0,1996.0,16.2,407,521,78.1,5159,839,245,283,86.6,94,115,81.7,21,39,53.8,2.0,3.7,3.3,-1.7,28.0,22.0,20.0,4.0,41.0,ENG-Premier League,2020.0,passing,NGA,FW,23.0,1996.0,16.2,719,1,37,293,398,79,718,44,32,72.7,12,27.3,452,2276,920,31,25,10,57,34,580,124,ENG-Premier League,2020.0,possession,NGA,FW,23.0,1996.0,16.2,12,5,2,4,6,4,17,23.5,13,14,0,14,2.0,14.0,1.0,1.0,ENG-Premier League,2020.0,defense,NGA,FW,23.0,1996.0,16.2,1,0,0,26,13,9,13,2,5,0,1,0,59,7,38,15.6,ENG-Premier League,2020.0,misc
"NGA_MF,DF_23.0_1996.0",NGA,"MF,DF",23.0,1996.0,26,25,2176,24.2,1,4,5,1,0,0,6,0,0.7,0.7,1.3,2.0,7,73,17,0.04,0.17,0.21,0.04,0.21,0.03,0.05,0.08,0.03,0.08,ENG-Premier League,2020.0,standard,NGA,"MF,DF",23.0,1996.0,24.2,1,16,1,6.3,0.66,0.04,0.06,1.0,20.0,0,0,0,0.7,0.7,0.04,0.3,0.3,ENG-Premier League,2020.0,shooting,NGA,"MF,DF",23.0,1996.0,24.2,1245,1441,86.4,20490,5041,572,643,89.0,538,590,91.2,93,130,71.5,4.0,1.3,0.6,2.7,16.0,95.0,4.0,0.0,73.0,ENG-Premier League,2020.0,passing,NGA,"MF,DF",23.0,1996.0,24.2,1755,110,600,1006,168,14,1755,30,16,53.3,14,46.7,912,3963,1359,7,22,1,25,14,1079,17,ENG-Premier League,2020.0,possession,NGA,"MF,DF",23.0,1996.0,24.2,96,63,45,44,7,26,66,39.4,40,38,11,27,61.0,157.0,55.0,0.0,ENG-Premier League,2020.0,defense,NGA,"MF,DF",23.0,1996.0,24.2,6,0,0,54,16,0,5,61,63,0,1,0,227,56,31,64.4,ENG-Premier League,2020.0,misc
NIR_DF_22.0_1998.0,NIR,DF,22.0,1998.0,24,20,1837,20.4,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,27,41,56,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,ENG-Premier League,2020.0,standard,NIR,DF,22.0,1998.0,20.4,0,3,1,33.3,0.15,0.05,0.0,0.0,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2020.0,shooting,NIR,DF,22.0,1998.0,20.4,637,852,74.8,9885,3861,340,390,87.2,228,288,79.2,44,108,40.7,1.0,1.0,1.1,0.0,14.0,31.0,14.0,10.0,41.0,ENG-Premier League,2020.0,passing,NIR,DF,22.0,1998.0,20.4,1028,61,389,436,214,8,1028,24,12,50.0,12,50.0,535,2731,1351,27,20,2,17,13,553,56,ENG-Premier League,2020.0,possession,NIR,DF,22.0,1998.0,20.4,37,20,23,13,1,16,38,42.1,22,21,7,14,11.0,48.0,44.0,1.0,ENG-Premier League,2020.0,defense,NIR,DF,22.0,1998.0,20.4,4,0,0,18,16,1,44,11,20,0,1,0,109,10,15,40.0,ENG-Premier League,2020.0,misc
NIR_DF_32.0_1988.0,NIR,DF,32.0,1988.0,28,28,2473,27.5,2,2,4,2,0,0,7,0,1.7,1.7,0.4,2.1,7,96,5,0.07,0.07,0.15,0.07,0.15,0.06,0.02,0.08,0.06,0.08,ENG-Premier League,2020.0,standard,NIR,DF,32.0,1988.0,27.5,2,8,3,37.5,0.29,0.11,0.25,0.67,7.8,0,0,0,1.7,1.7,0.21,0.3,0.3,ENG-Premier League,2020.0,shooting,NIR,DF,32.0,1988.0,27.5,1592,1854,85.9,30956,11270,492,549,89.6,929,1004,92.5,155,265,58.5,2.0,0.4,0.3,1.6,10.0,90.0,2.0,0.0,96.0,ENG-Premier League,2020.0,passing,NIR,DF,32.0,1988.0,27.5,2065,247,1093,943,44,18,2065,9,8,88.9,1,11.1,1251,5620,2951,7,5,0,5,4,1394,5,ENG-Premier League,2020.0,possession,NIR,DF,32.0,1988.0,27.5,25,12,22,2,1,14,20,70.0,6,8,3,5,46.0,71.0,98.0,1.0,ENG-Premier League,2020.0,defense,NIR,DF,32.0,1988.0,27.5,7,0,0,18,12,1,0,46,12,0,0,1,190,92,36,71.9,ENG-Premier League,2020.0,misc
"NIR_MF,DF_29.0_1991.0",NIR,"MF,DF",29.0,1991.0,38,38,3409,37.9,8,2,10,8,0,0,7,0,4.2,4.2,1.8,6.1,95,233,126,0.21,0.05,0.26,0.21,0.26,0.11,0.05,0.16,0.11,0.16,ENG-Premier League,2020.0,standard,NIR,"MF,DF",29.0,1991.0,37.9,8,48,18,37.5,1.27,0.48,0.17,0.44,20.5,0,0,0,4.2,4.2,0.09,3.8,3.8,ENG-Premier League,2020.0,shooting,NIR,"MF,DF",29.0,1991.0,37.9,1830,2235,81.9,27976,8737,1011,1113,90.8,654,783,83.5,109,206,52.9,2.0,1.8,2.2,0.2,26.0,154.0,38.0,8.0,233.0,ENG-Premier League,2020.0,passing,NIR,"MF,DF",29.0,1991.0,37.9,2600,86,691,1299,636,58,2600,33,22,66.7,11,33.3,1475,8193,4303,95,68,10,53,34,1747,126,ENG-Premier League,2020.0,possession,NIR,"MF,DF",29.0,1991.0,37.9,74,45,46,22,6,30,88,34.1,58,41,3,38,44.0,118.0,52.0,1.0,ENG-Premier League,2020.0,defense,NIR,"MF,DF",29.0,1991.0,37.9,7,0,0,40,51,0,82,44,45,0,0,0,256,32,40,44.4,ENG-Premier League,2020.0,misc
NIR_MF_29.0_1991.0,NIR,MF,29.0,1991.0,32,26,2220,24.7,0,0,0,0,0,0,6,0,0.5,0.5,2.0,2.4,7,125,19,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,ENG-Premier League,2020.0,standard,NIR,MF,29.0,1991.0,24.7,0,11,1,9.1,0.45,0.04,0.0,0.0,31.6,2,0,0,0.5,0.5,0.04,-0.5,-0.5,ENG-Premier League,2020.0,shooting,NIR,MF,29.0,1991.0,24.7,1205,1532,78.7,23516,7230,472,526,89.7,524,607,86.3,183,334,54.8,0.0,2.0,2.1,-2.0,31.0,134.0,27.0,8.0,125.0,ENG-Premier League,2020.0,passing,NIR,MF,29.0,1991.0,24.7,1741,86,433,993,322,5,1741,4,2,50.0,2,50.0,871,3000,1296,7,11,1,15,7,1111,19,ENG-Premier League,2020.0,possession,NIR,MF,29.0,1991.0,24.7,49,22,16,28,5,21,72,29.2,51,29,12,17,36.0,85.0,51.0,1.0,ENG-Premier League,2020.0,defense,NIR,MF,29.0,1991.0,24.7,6,0,0,26,8,0,114,36,22,0,0,0,182,15,17,46.9,ENG-Premier League,2020.0,misc
NOR_MF_21.0_1998.0,NOR,MF,21.0,1998.0,14,9,866,9.6,1,2,3,1,0,0,0,0,0.7,0.7,2.0,2.7,16,65,49,0.1,0.21,0.31,0.1,0.31,0.08,0.21,0.29,0.08,0.29,ENG-Premier League,2020.0,standard,NOR,MF,21.0,1998.0,9.6,1,15,3,20.0,1.56,0.31,0.07,0.33,22.5,1,0,0,0.7,0.7,0.05,0.3,0.3,ENG-Premier League,2020.0,shooting,NOR,MF,21.0,1998.0,9.6,462,533,86.7,6611,1663,249,263,94.7,149,175,85.1,24,46,52.2,2.0,2.0,1.9,0.0,20.0,43.0,18.0,2.0,65.0,ENG-Premier League,2020.0,passing,NOR,MF,21.0,1998.0,9.6,598,6,56,283,265,22,598,17,13,76.5,4,23.5,388,2071,859,16,18,3,14,11,460,49,ENG-Premier League,2020.0,possession,NOR,MF,21.0,1998.0,9.6,9,3,2,6,1,4,14,28.6,10,2,0,2,2.0,11.0,5.0,0.0,ENG-Premier League,2020.0,defense,NOR,MF,21.0,1998.0,9.6,0,0,0,1,9,1,36,2,3,0,0,0,40,2,13,13.3,ENG-Premier League,2020.0,misc
NOR_MF_22.0_1998.0,NOR,MF,22.0,1998.0,15,13,1120,12.4,1,1,2,0,1,1,4,0,1.2,0.4,1.1,1.6,39,39,33,0.08,0.08,0.16,0.0,0.08,0.1,0.09,0.19,0.04,0.13,ENG-Premier League,2020.0,standard,NOR,MF,22.0,1998.0,12.4,1,9,1,11.1,0.72,0.08,0.0,0.0,18.0,0,1,1,1.2,0.4,0.05,-0.2,-0.4,ENG-Premier League,2020.0,shooting,NOR,MF,22.0,1998.0,12.4,378,464,81.5,5944,1357,198,229,86.5,138,154,89.6,28,45,62.2,1.0,1.1,0.8,-0.1,13.0,28.0,4.0,2.0,39.0,ENG-Premier League,2020.0,passing,NOR,MF,22.0,1998.0,12.4,590,31,109,295,199,31,589,32,20,62.5,12,37.5,363,2831,1397,39,30,10,24,13,390,33,ENG-Premier League,2020.0,possession,NOR,MF,22.0,1998.0,12.4,16,7,8,5,3,7,15,46.7,8,11,2,9,4.0,20.0,18.0,0.0,ENG-Premier League,2020.0,defense,NOR,MF,22.0,1998.0,12.4,4,0,0,14,4,2,23,4,7,0,0,0,68,16,15,51.6,ENG-Premier League,2020.0,misc
NZL_FW_28.0_1991.0,NZL,FW,28.0,1991.0,33,32,2741,30.5,12,3,15,10,2,2,0,0,13.0,11.4,1.9,13.4,17,20,217,0.39,0.1,0.49,0.33,0.43,0.43,0.06,0.49,0.38,0.44,ENG-Premier League,2020.0,standard,NZL,FW,28.0,1991.0,30.5,12,68,37,54.4,2.23,1.21,0.15,0.27,14.1,0,2,2,13.0,11.4,0.17,-1.0,-1.4,ENG-Premier League,2020.0,shooting,NZL,FW,28.0,1991.0,30.5,425,663,64.1,4824,732,296,428,69.2,88,129,68.2,6,17,35.3,3.0,1.9,1.2,1.1,21.0,31.0,5.0,0.0,20.0,ENG-Premier League,2020.0,passing,NZL,FW,28.0,1991.0,30.5,932,24,60,378,500,129,930,21,7,33.3,14,66.7,454,1580,609,17,13,14,79,44,764,217,ENG-Premier League,2020.0,possession,NZL,FW,28.0,1991.0,30.5,12,7,2,4,6,5,18,27.8,13,14,3,11,1.0,13.0,21.0,0.0,ENG-Premier League,2020.0,defense,NZL,FW,28.0,1991.0,30.5,0,0,0,38,22,24,7,1,7,1,0,0,55,153,193,44.2,ENG-Premier League,2020.0,misc
PAR_DF_28.0_1991.0,PAR,DF,28.0,1991.0,14,13,1198,13.3,1,0,1,1,0,0,1,1,0.7,0.7,0.0,0.7,3,30,2,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,ENG-Premier League,2020.0,standard,PAR,DF,28.0,1991.0,13.3,1,8,2,25.0,0.6,0.15,0.13,0.5,10.0,0,0,0,0.7,0.7,0.08,0.3,0.3,ENG-Premier League,2020.0,shooting,PAR,DF,28.0,1991.0,13.3,362,488,74.2,7770,3294,105,127,82.7,199,225,88.4,55,119,46.2,0.0,0.0,0.1,0.0,0.0,30.0,1.0,0.0,30.0,ENG-Premier League,2020.0,passing,PAR,DF,28.0,1991.0,13.3,632,93,321,294,23,10,632,2,1,50.0,1,50.0,286,1263,610,3,1,0,3,0,334,2,ENG-Premier League,2020.0,possession,PAR,DF,28.0,1991.0,13.3,24,12,23,1,0,14,23,60.9,9,23,6,17,25.0,49.0,63.0,0.0,ENG-Premier League,2020.0,defense,PAR,DF,28.0,1991.0,13.3,1,1,0,12,3,0,3,25,12,0,0,0,73,21,17,55.3,ENG-Premier League,2020.0,misc
"PAR_MF,FW_26.0_1994.0",PAR,"MF,FW",26.0,1994.0,34,28,2429,27.0,4,1,5,4,0,0,3,0,3.2,3.2,2.9,6.1,70,90,109,0.15,0.04,0.19,0.15,0.19,0.12,0.11,0.23,0.12,0.23,ENG-Premier League,2020.0,standard,PAR,"MF,FW",26.0,1994.0,27.0,4,33,14,42.4,1.22,0.52,0.12,0.29,19.2,1,0,0,3.2,3.2,0.1,0.8,0.8,ENG-Premier League,2020.0,shooting,PAR,"MF,FW",26.0,1994.0,27.0,708,895,79.1,10715,2430,369,422,87.4,245,289,84.8,51,92,55.4,1.0,2.9,2.2,-1.9,31.0,64.0,23.0,7.0,90.0,ENG-Premier League,2020.0,passing,PAR,"MF,FW",26.0,1994.0,27.0,1179,33,230,557,421,40,1179,73,39,53.4,34,46.6,773,5516,2516,70,48,14,48,34,792,109,ENG-Premier League,2020.0,possession,PAR,"MF,FW",26.0,1994.0,27.0,49,29,21,25,3,14,56,25.0,42,23,4,19,25.0,74.0,20.0,1.0,ENG-Premier League,2020.0,defense,PAR,"MF,FW",26.0,1994.0,27.0,3,0,0,18,39,6,39,25,29,0,0,0,163,8,17,32.0,ENG-Premier League,2020.0,misc
"POL_DF,MF_21.0_1999.0",POL,"DF,MF",21.0,1999.0,12,7,647,7.2,0,0,0,0,0,0,0,0,0.8,0.8,0.2,0.9,21,30,50,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,ENG-Premier League,2020.0,standard,POL,"DF,MF",21.0,1999.0,7.2,0,13,3,23.1,1.81,0.42,0.0,0.0,17.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,ENG-Premier League,2020.0,shooting,POL,"DF,MF",21.0,1999.0,7.2,203,284,71.5,2691,845,127,147,86.4,65,85,76.5,5,24,20.8,0.0,0.2,0.3,-0.2,3.0,16.0,6.0,0.0,30.0,ENG-Premier League,2020.0,passing,POL,"DF,MF",21.0,1999.0,7.2,375,15,67,149,166,22,375,17,9,52.9,8,47.1,203,1183,580,21,9,6,14,10,251,50,ENG-Premier League,2020.0,possession,POL,"DF,MF",21.0,1999.0,7.2,15,7,5,7,3,7,20,35.0,13,12,1,11,3.0,18.0,9.0,0.0,ENG-Premier League,2020.0,defense,POL,"DF,MF",21.0,1999.0,7.2,0,0,0,12,3,2,11,3,7,0,0,0,35,7,12,36.8,ENG-Premier League,2020.0,misc
POL_DF_22.0_1997.0,POL,DF,22.0,1997.0,28,28,2372,26.4,0,2,2,0,0,0,8,1,0.3,0.3,1.7,2.0,43,76,62,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08,ENG-Premier League,2020.0,standard,POL,DF,22.0,1997.0,26.4,0,9,2,22.2,0.34,0.08,0.0,0.0,22.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ENG-Premier League,2020.0,shooting,POL,DF,22.0,1997.0,26.4,959,1320,72.7,16255,6050,478,542,88.2,361,480,75.2,101,244,41.4,2.0,1.7,1.7,0.3,21.0,73.0,23.0,19.0,76.0,ENG-Premier League,2020.0,passing,POL,DF,22.0,1997.0,26.4,1655,143,570,766,335,24,1655,18,12,66.7,6,33.3,756,4248,1961,43,33,5,20,13,812,62,ENG-Premier League,2020.0,possession,POL,DF,22.0,1997.0,26.4,71,40,43,22,6,41,74,55.4,33,50,11,39,60.0,131.0,95.0,0.0,ENG-Premier League,2020.0,defense,POL,DF,22.0,1997.0,26.4,8,1,1,35,22,2,81,60,40,0,2,0,134,34,39,46.6,ENG-Premier League,2020.0,misc
POL_DF_24.0_1996.0,POL,DF,24.0,1996.0,36,36,3100,34.4,1,1,2,1,0,0,5,1,0.7,0.7,0.6,1.3,13,76,3,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.04,0.02,0.04,ENG-Premier League,2020.0,standard,POL,DF,24.0,1996.0,34.4,1,10,5,50.0,0.29,0.15,0.1,0.2,10.6,0,0,0,0.7,0.7,0.07,0.3,0.3,ENG-Premier League,2020.0,shooting,POL,DF,24.0,1996.0,34.4,1734,2115,82.0,29051,11094,792,885,89.5,795,893,89.0,108,269,40.1,1.0,0.6,1.0,0.4,5.0,77.0,3.0,0.0,76.0,ENG-Premier League,2020.0,passing,POL,DF,24.0,1996.0,34.4,2480,276,1277,1156,57,16,2480,6,5,83.3,1,16.7,1357,6240,3249,13,8,0,11,5,1516,3,ENG-Premier League,2020.0,possession,POL,DF,24.0,1996.0,34.4,37,19,25,11,1,25,49,51.0,24,44,27,17,84.0,121.0,132.0,0.0,ENG-Premier League,2020.0,defense,POL,DF,24.0,1996.0,34.4,5,1,0,30,13,0,0,84,19,0,1,1,205,95,53,64.2,ENG-Premier League,2020.0,misc
POL_MF_30.0_1990.0,POL,MF,30.0,1990.0,35,28,2393,26.6,4,5,9,2,2,2,6,0,3.0,1.4,3.4,4.9,70,184,152,0.15,0.19,0.34,0.08,0.26,0.11,0.13,0.24,0.05,0.18,ENG-Premier League,2020.0,standard,POL,MF,30.0,1990.0,26.6,4,34,9,26.5,1.28,0.34,0.06,0.22,22.9,0,2,2,3.0,1.4,0.04,1.0,0.6,ENG-Premier League,2020.0,shooting,POL,MF,30.0,1990.0,26.6,1228,1545,79.5,18574,4943,621,720,86.3,424,508,83.5,94,163,57.7,5.0,3.4,3.1,1.6,44.0,105.0,40.0,4.0,184.0,ENG-Premier League,2020.0,passing,POL,MF,30.0,1990.0,26.6,1753,27,240,880,655,56,1751,27,13,48.1,14,51.9,1011,5531,2617,70,69,4,40,22,1255,152,ENG-Premier League,2020.0,possession,POL,MF,30.0,1990.0,26.6,38,20,14,20,4,14,61,23.0,47,13,4,9,11.0,49.0,16.0,0.0,ENG-Premier League,2020.0,defense,POL,MF,30.0,1990.0,26.6,6,0,0,46,20,6,63,11,20,0,1,0,163,13,18,41.9,ENG-Premier League,2020.0,misc
