composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
ENG_DF_19.0_2003.0,ENG,DF,19.0,2003.0,11,2,207,2.3,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,1,7,4,0.43,0.0,0.43,0.43,0.43,0.14,0.0,0.14,0.14,0.14,ENG-Premier League,2023.0,standard,ENG,DF,19.0,2003.0,2.3,1,5,1,20.0,2.17,0.43,0.2,1.0,13.5,0,0,0,0.3,0.3,0.06,0.7,0.7,ENG-Premier League,2023.0,shooting,ENG,DF,19.0,2003.0,2.3,121,141,85.8,1893,468,63,73,86.3,55,61,90.2,3,6,50.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0,ENG-Premier League,2023.0,passing,ENG,DF,19.0,2003.0,2.3,177,14,72,57,49,5,177,1,1,100.0,0,0.0,78,263,130,1,1,0,2,2,96,4,ENG-Premier League,2023.0,possession,ENG,DF,19.0,2003.0,2.3,4,0,4,0,0,2,5,40.0,3,6,3,3,3.0,7.0,11.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,19.0,2003.0,2.3,1,0,0,4,0,0,1,3,0,0,0,0,9,2,4,33.3,ENG-Premier League,2023.0,misc
ENG_DF_20.0_2003.0,ENG,DF,20.0,2003.0,23,20,1797,20.0,1,1,2,1,0,0,2,0,1.3,1.3,1.2,2.5,23,73,27,0.05,0.05,0.1,0.05,0.1,0.06,0.06,0.12,0.06,0.12,ENG-Premier League,2023.0,standard,ENG,DF,20.0,2003.0,20.0,1,11,3,27.3,0.55,0.15,0.09,0.33,11.9,0,0,0,1.3,1.3,0.12,-0.3,-0.3,ENG-Premier League,2023.0,shooting,ENG,DF,20.0,2003.0,20.0,965,1163,83.0,16310,5939,444,495,89.7,456,508,89.8,51,117,43.6,1.0,1.2,0.5,-0.2,7.0,82.0,6.0,0.0,73.0,ENG-Premier League,2023.0,passing,ENG,DF,20.0,2003.0,20.0,1392,108,570,669,164,26,1392,13,9,69.2,4,30.8,766,3602,1985,23,17,2,22,4,873,27,ENG-Premier League,2023.0,possession,ENG,DF,20.0,2003.0,20.0,48,30,26,17,5,26,34,76.5,8,28,10,18,26.0,74.0,66.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,20.0,2003.0,20.0,2,0,0,25,14,4,12,26,30,0,0,0,96,43,20,68.3,ENG-Premier League,2023.0,misc
ENG_DF_22.0_2001.0,ENG,DF,22.0,2001.0,12,11,917,10.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,8,33,22,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,ENG-Premier League,2023.0,standard,ENG,DF,22.0,2001.0,10.2,0,6,1,16.7,0.59,0.1,0.0,0.0,15.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,ENG-Premier League,2023.0,shooting,ENG,DF,22.0,2001.0,10.2,234,319,73.4,3866,1408,115,133,86.5,96,121,79.3,19,44,43.2,0.0,0.1,0.2,-0.1,2.0,23.0,5.0,2.0,33.0,ENG-Premier League,2023.0,passing,ENG,DF,22.0,2001.0,10.2,430,34,160,188,88,11,430,10,5,50.0,4,40.0,191,803,391,8,7,1,11,5,230,22,ENG-Premier League,2023.0,possession,ENG,DF,22.0,2001.0,10.2,20,9,13,6,1,8,14,57.1,6,23,5,18,10.0,30.0,27.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,22.0,2001.0,10.2,3,0,0,10,13,0,13,10,9,0,0,0,39,10,15,40.0,ENG-Premier League,2023.0,misc
ENG_DF_23.0_1999.0,ENG,DF,23.0,1999.0,10,5,419,4.7,0,2,2,0,0,0,2,2,0.3,0.3,1.7,2.1,19,21,35,0.0,0.43,0.43,0.0,0.43,0.07,0.37,0.44,0.07,0.44,ENG-Premier League,2023.0,standard,ENG,DF,23.0,1999.0,4.7,0,7,1,14.3,1.5,0.21,0.0,0.0,20.9,3,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2023.0,shooting,ENG,DF,23.0,1999.0,4.7,275,341,80.6,4433,1383,144,163,88.3,104,130,80.0,19,34,55.9,2.0,1.7,1.6,0.3,11.0,21.0,6.0,3.0,21.0,ENG-Premier League,2023.0,passing,ENG,DF,23.0,1999.0,4.7,391,26,118,153,124,20,391,15,9,60.0,4,26.7,217,1061,548,19,8,3,6,6,245,35,ENG-Premier League,2023.0,possession,ENG,DF,23.0,1999.0,4.7,14,9,10,3,1,8,10,80.0,2,4,4,0,3.0,17.0,7.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,23.0,1999.0,4.7,2,2,1,4,5,2,28,3,9,0,0,0,28,8,5,61.5,ENG-Premier League,2023.0,misc
ENG_DF_24.0_1998.0,ENG,DF,24.0,1998.0,23,17,1559,17.3,0,1,1,0,0,0,2,0,0.3,0.3,1.2,1.6,15,56,28,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09,ENG-Premier League,2023.0,standard,ENG,DF,24.0,1998.0,17.3,0,4,1,25.0,0.23,0.06,0.0,0.0,8.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,ENG-Premier League,2023.0,shooting,ENG,DF,24.0,1998.0,17.3,673,906,74.3,13526,4407,234,277,84.5,341,400,85.3,90,191,47.1,1.0,1.2,0.8,-0.2,9.0,76.0,7.0,4.0,56.0,ENG-Premier League,2023.0,passing,ENG,DF,24.0,1998.0,17.3,1065,127,432,484,156,11,1065,4,2,50.0,0,0.0,540,2680,1451,15,10,2,20,6,572,28,ENG-Premier League,2023.0,possession,ENG,DF,24.0,1998.0,17.3,24,19,10,9,5,14,25,56.0,11,22,12,10,13.0,37.0,67.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,24.0,1998.0,17.3,2,0,0,17,13,0,21,13,19,0,1,0,121,28,18,60.9,ENG-Premier League,2023.0,misc
ENG_DF_24.0_1999.0,ENG,DF,24.0,1999.0,13,10,952,10.6,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5,31,9,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02,ENG-Premier League,2023.0,standard,ENG,DF,24.0,1999.0,10.6,1,2,2,100.0,0.19,0.19,0.5,0.5,9.5,0,0,0,0.2,0.2,0.1,0.8,0.8,ENG-Premier League,2023.0,shooting,ENG,DF,24.0,1999.0,10.6,700,783,89.4,12088,3518,278,302,92.1,377,397,95.0,35,70,50.0,0.0,0.1,0.4,-0.1,2.0,30.0,2.0,0.0,31.0,ENG-Premier League,2023.0,passing,ENG,DF,24.0,1999.0,10.6,886,122,454,372,63,4,886,2,1,50.0,1,50.0,475,1552,709,5,5,2,10,3,633,9,ENG-Premier League,2023.0,possession,ENG,DF,24.0,1999.0,10.6,16,12,10,2,4,10,15,66.7,5,8,7,1,8.0,24.0,51.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,24.0,1999.0,10.6,1,0,0,3,3,0,0,8,12,0,0,0,46,19,22,46.3,ENG-Premier League,2023.0,misc
ENG_DF_25.0_1997.0,ENG,DF,25.0,1997.0,37,35,2988,33.2,4,4,8,4,0,0,8,0,1.2,1.2,3.8,5.0,44,192,162,0.12,0.12,0.24,0.12,0.24,0.03,0.11,0.15,0.03,0.15,ENG-Premier League,2023.0,standard,ENG,DF,25.0,1997.0,33.2,4,13,6,46.2,0.39,0.18,0.31,0.67,13.2,0,0,0,1.2,1.2,0.09,2.8,2.8,ENG-Premier League,2023.0,shooting,ENG,DF,25.0,1997.0,33.2,1828,2177,84.0,28002,9801,999,1099,90.9,713,832,85.7,85,171,49.7,4.0,3.8,3.7,0.2,38.0,172.0,45.0,10.0,192.0,ENG-Premier League,2023.0,passing,ENG,DF,25.0,1997.0,33.2,2456,120,633,1165,676,64,2456,22,9,40.9,12,54.5,1321,4867,2672,44,34,9,26,9,1675,162,ENG-Premier League,2023.0,possession,ENG,DF,25.0,1997.0,33.2,48,28,20,22,6,26,58,44.8,32,48,22,26,32.0,80.0,77.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,25.0,1997.0,33.2,8,0,0,19,12,11,57,32,28,0,0,0,120,36,22,62.1,ENG-Premier League,2023.0,misc
ENG_DF_25.0_1998.0,ENG,DF,25.0,1998.0,15,13,1120,12.4,0,0,0,0,0,0,2,0,1.7,1.7,0.3,2.0,11,43,26,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16,ENG-Premier League,2023.0,standard,ENG,DF,25.0,1998.0,12.4,0,15,3,20.0,1.21,0.24,0.0,0.0,12.0,0,0,0,1.7,1.7,0.12,-1.7,-1.7,ENG-Premier League,2023.0,shooting,ENG,DF,25.0,1998.0,12.4,336,484,69.4,5725,2373,147,180,81.7,157,204,77.0,23,62,37.1,0.0,0.3,0.5,-0.3,3.0,32.0,6.0,2.0,43.0,ENG-Premier League,2023.0,passing,ENG,DF,25.0,1998.0,12.4,655,67,221,265,172,19,655,14,5,35.7,9,64.3,233,1158,571,11,12,0,10,6,283,26,ENG-Premier League,2023.0,possession,ENG,DF,25.0,1998.0,12.4,30,20,17,8,5,15,28,53.6,13,14,8,6,16.0,46.0,57.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,25.0,1998.0,12.4,2,0,0,8,6,2,21,16,20,0,1,0,45,25,24,51.0,ENG-Premier League,2023.0,misc
ENG_DF_26.0_1996.0,ENG,DF,26.0,1996.0,13,9,756,8.4,0,1,1,0,0,0,5,0,1.2,1.2,2.2,3.4,22,25,59,0.0,0.12,0.12,0.0,0.12,0.14,0.26,0.41,0.14,0.41,ENG-Premier League,2023.0,standard,ENG,DF,26.0,1996.0,8.4,0,12,4,33.3,1.43,0.48,0.0,0.0,16.6,1,0,0,1.2,1.2,0.1,-1.2,-1.2,ENG-Premier League,2023.0,shooting,ENG,DF,26.0,1996.0,8.4,373,495,75.4,5230,1552,230,259,88.8,112,143,78.3,18,48,37.5,1.0,2.2,1.8,-1.2,14.0,29.0,2.0,2.0,25.0,ENG-Premier League,2023.0,passing,ENG,DF,26.0,1996.0,8.4,605,21,129,258,221,28,605,19,7,36.8,8,42.1,333,1713,844,22,14,5,21,5,394,59,ENG-Premier League,2023.0,possession,ENG,DF,26.0,1996.0,8.4,15,10,5,9,1,5,8,62.5,3,11,3,8,4.0,19.0,19.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,26.0,1996.0,8.4,5,0,0,11,12,4,43,4,10,0,0,0,33,12,15,44.4,ENG-Premier League,2023.0,misc
ENG_DF_29.0_1993.0,ENG,DF,29.0,1993.0,28,25,2331,25.9,1,1,2,1,0,0,8,0,0.2,0.2,1.2,1.5,36,82,81,0.04,0.04,0.08,0.04,0.08,0.01,0.05,0.06,0.01,0.06,ENG-Premier League,2023.0,standard,ENG,DF,29.0,1993.0,25.9,1,10,1,10.0,0.39,0.04,0.1,1.0,25.8,0,0,0,0.2,0.2,0.02,0.8,0.8,ENG-Premier League,2023.0,shooting,ENG,DF,29.0,1993.0,25.9,995,1312,75.8,16535,5292,520,590,88.1,380,488,77.9,76,169,45.0,1.0,1.2,1.7,-0.2,15.0,69.0,19.0,14.0,82.0,ENG-Premier League,2023.0,passing,ENG,DF,29.0,1993.0,25.9,1542,115,503,679,370,18,1542,17,9,52.9,6,35.3,723,3259,1497,36,18,5,18,10,861,81,ENG-Premier League,2023.0,possession,ENG,DF,29.0,1993.0,25.9,35,20,19,14,2,17,35,48.6,18,27,11,16,19.0,54.0,78.0,0.0,ENG-Premier League,2023.0,defense,ENG,DF,29.0,1993.0,25.9,8,0,0,20,16,2,71,19,20,0,0,0,106,41,38,51.9,ENG-Premier League,2023.0,misc
ENG_DF_30.0_1992.0,ENG,DF,30.0,1992.0,38,38,3419,38.0,1,1,2,1,0,0,11,0,2.6,2.6,2.5,5.1,15,130,20,0.03,0.03,0.05,0.03,0.05,0.07,0.06,0.13,0.07,0.13,ENG-Premier League,2023.0,standard,ENG,DF,30.0,1992.0,38.0,1,25,4,16.0,0.66,0.11,0.04,0.25,9.9,0,0,0,2.6,2.6,0.1,-1.6,-1.6,ENG-Premier League,2023.0,shooting,ENG,DF,30.0,1992.0,38.0,1195,1550,77.1,25219,10527,396,474,83.5,588,683,86.1,196,335,58.5,1.0,2.5,2.7,-1.5,22.0,127.0,23.0,3.0,130.0,ENG-Premier League,2023.0,passing,ENG,DF,30.0,1992.0,38.0,2014,352,1000,848,179,84,2014,20,16,80.0,4,20.0,918,5010,3073,15,12,0,16,16,1076,20,ENG-Premier League,2023.0,possession,ENG,DF,30.0,1992.0,38.0,61,42,46,14,1,27,48,56.3,21,82,56,26,56.0,117.0,191.0,2.0,ENG-Premier League,2023.0,defense,ENG,DF,30.0,1992.0,38.0,11,0,0,45,25,1,6,56,42,0,1,0,186,140,61,69.7,ENG-Premier League,2023.0,misc
ENG_DF_31.0_1991.0,ENG,DF,31.0,1991.0,33,33,2869,31.9,3,1,4,3,0,0,7,1,3.1,3.1,0.9,4.0,33,152,13,0.09,0.03,0.13,0.09,0.13,0.1,0.03,0.12,0.1,0.12,ENG-Premier League,2023.0,standard,ENG,DF,31.0,1991.0,31.9,3,33,12,36.4,1.04,0.38,0.09,0.25,13.4,4,0,0,3.1,3.1,0.09,-0.1,-0.1,ENG-Premier League,2023.0,shooting,ENG,DF,31.0,1991.0,31.9,2977,3233,92.1,50791,19478,1343,1382,97.2,1340,1417,94.6,216,340,63.5,1.0,0.9,2.2,0.1,13.0,204.0,8.0,1.0,152.0,ENG-Premier League,2023.0,passing,ENG,DF,31.0,1991.0,31.9,3481,554,1811,1542,145,51,3481,8,5,62.5,2,25.0,2417,10752,5605,33,18,2,9,2,2681,13,ENG-Premier League,2023.0,possession,ENG,DF,31.0,1991.0,31.9,27,14,17,9,1,13,36,36.1,23,49,37,12,31.0,58.0,90.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,31.0,1991.0,31.9,7,1,0,23,12,1,7,31,14,0,1,0,180,57,32,64.0,ENG-Premier League,2023.0,misc
ENG_DF_31.0_1992.0,ENG,DF,31.0,1992.0,33,32,2726,30.3,2,2,4,2,0,0,4,0,3.1,3.1,1.1,4.2,14,75,25,0.07,0.07,0.13,0.07,0.13,0.1,0.04,0.14,0.1,0.14,ENG-Premier League,2023.0,standard,ENG,DF,31.0,1992.0,30.3,2,23,5,21.7,0.76,0.17,0.09,0.4,8.1,0,0,0,3.1,3.1,0.14,-1.1,-1.1,ENG-Premier League,2023.0,shooting,ENG,DF,31.0,1992.0,30.3,1351,1667,81.0,22402,8237,606,702,86.3,676,788,85.8,54,111,48.6,2.0,1.1,1.1,0.9,10.0,67.0,7.0,3.0,75.0,ENG-Premier League,2023.0,passing,ENG,DF,31.0,1992.0,30.3,2007,204,948,851,212,46,2007,6,4,66.7,2,33.3,924,3930,1664,14,7,3,15,10,1150,25,ENG-Premier League,2023.0,possession,ENG,DF,31.0,1992.0,30.3,61,33,37,20,4,26,61,42.6,35,55,25,30,37.0,98.0,124.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,31.0,1992.0,30.3,4,0,0,32,11,4,11,37,33,0,1,0,124,101,47,68.2,ENG-Premier League,2023.0,misc
ENG_DF_32.0_1990.0,ENG,DF,32.0,1990.0,28,26,2236,24.8,1,10,11,1,0,0,5,0,0.7,0.7,7.5,8.2,34,157,128,0.04,0.4,0.44,0.04,0.44,0.03,0.3,0.33,0.03,0.33,ENG-Premier League,2023.0,standard,ENG,DF,32.0,1990.0,24.8,1,8,2,25.0,0.32,0.08,0.13,0.5,23.8,4,0,0,0.7,0.7,0.08,0.3,0.3,ENG-Premier League,2023.0,shooting,ENG,DF,32.0,1990.0,24.8,1624,2130,76.2,29797,10999,693,783,88.5,728,874,83.3,187,382,49.0,10.0,7.5,7.1,2.5,65.0,111.0,52.0,19.0,157.0,ENG-Premier League,2023.0,passing,ENG,DF,32.0,1990.0,24.8,2344,96,732,969,665,36,2344,22,16,72.7,6,27.3,1078,4247,2049,34,37,5,20,9,1411,128,ENG-Premier League,2023.0,possession,ENG,DF,32.0,1990.0,24.8,57,27,30,16,11,37,77,48.1,40,41,8,33,24.0,81.0,57.0,3.0,ENG-Premier League,2023.0,defense,ENG,DF,32.0,1990.0,24.8,5,0,0,27,21,3,212,24,27,0,0,0,162,31,17,64.6,ENG-Premier League,2023.0,misc
ENG_DF_33.0_1989.0,ENG,DF,33.0,1989.0,16,15,1272,14.1,2,0,2,2,0,0,1,1,1.5,1.5,0.3,1.8,11,49,9,0.14,0.0,0.14,0.14,0.14,0.1,0.02,0.13,0.1,0.13,ENG-Premier League,2023.0,standard,ENG,DF,33.0,1989.0,14.1,2,10,2,20.0,0.71,0.14,0.2,1.0,12.7,0,0,0,1.5,1.5,0.15,0.5,0.5,ENG-Premier League,2023.0,shooting,ENG,DF,33.0,1989.0,14.1,511,667,76.6,9030,3658,218,249,87.6,235,285,82.5,49,103,47.6,0.0,0.3,0.7,-0.3,6.0,45.0,4.0,2.0,49.0,ENG-Premier League,2023.0,passing,ENG,DF,33.0,1989.0,14.1,829,109,388,364,79,25,829,6,3,50.0,3,50.0,388,1958,1150,11,4,1,9,7,447,9,ENG-Premier League,2023.0,possession,ENG,DF,33.0,1989.0,14.1,26,15,12,12,2,17,22,77.3,5,21,13,8,13.0,39.0,63.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,33.0,1989.0,14.1,1,1,0,7,3,1,5,13,15,0,0,0,67,35,32,52.2,ENG-Premier League,2023.0,misc
ENG_DF_33.0_1990.0,ENG,DF,33.0,1990.0,32,30,2767,30.7,0,4,4,0,0,0,2,0,0.4,0.4,2.6,3.0,74,157,172,0.0,0.13,0.13,0.0,0.13,0.01,0.09,0.1,0.01,0.1,ENG-Premier League,2023.0,standard,ENG,DF,33.0,1990.0,30.7,0,16,3,18.8,0.52,0.1,0.0,0.0,29.4,1,0,0,0.4,0.4,0.02,-0.4,-0.4,ENG-Premier League,2023.0,shooting,ENG,DF,33.0,1990.0,30.7,2128,2404,88.5,36091,8306,992,1057,93.9,932,1020,91.4,166,246,67.5,4.0,2.6,3.2,1.4,25.0,199.0,32.0,13.0,157.0,ENG-Premier League,2023.0,passing,ENG,DF,33.0,1990.0,30.7,2613,77,526,1358,749,41,2613,35,21,60.0,11,31.4,1509,7514,4015,74,67,7,24,13,1925,172,ENG-Premier League,2023.0,possession,ENG,DF,33.0,1990.0,30.7,38,24,19,17,2,19,39,48.7,20,19,6,13,27.0,65.0,40.0,1.0,ENG-Premier League,2023.0,defense,ENG,DF,33.0,1990.0,30.7,2,0,0,23,18,7,59,27,24,0,0,0,152,25,15,62.5,ENG-Premier League,2023.0,misc
"ENG_FW,DF_22.0_2001.0",ENG,"FW,DF",22.0,2001.0,30,15,1441,16.0,3,1,4,3,0,0,0,0,6.3,6.3,1.7,8.0,56,32,135,0.19,0.06,0.25,0.19,0.25,0.39,0.11,0.5,0.39,0.5,ENG-Premier League,2023.0,standard,ENG,"FW,DF",22.0,2001.0,16.0,3,43,20,46.5,2.69,1.25,0.07,0.15,12.8,0,0,0,6.3,6.3,0.15,-3.3,-3.3,ENG-Premier League,2023.0,shooting,ENG,"FW,DF",22.0,2001.0,16.0,289,415,69.6,4218,969,169,206,82.0,89,119,74.8,19,56,33.9,1.0,1.7,2.0,-0.7,13.0,11.0,14.0,4.0,32.0,ENG-Premier League,2023.0,passing,ENG,"FW,DF",22.0,2001.0,16.0,604,32,107,173,330,84,604,58,21,36.2,33,56.9,370,2822,1632,56,32,24,30,18,417,135,ENG-Premier League,2023.0,possession,ENG,"FW,DF",22.0,2001.0,16.0,17,7,5,11,1,7,15,46.7,8,10,2,8,7.0,24.0,23.0,0.0,ENG-Premier League,2023.0,defense,ENG,"FW,DF",22.0,2001.0,16.0,0,0,0,9,18,3,50,7,7,0,0,0,62,15,22,40.5,ENG-Premier League,2023.0,misc
"ENG_FW,DF_28.0_1995.0",ENG,"FW,DF",28.0,1995.0,21,14,1189,13.2,3,7,10,3,0,0,1,0,2.1,2.1,5.0,7.1,33,52,113,0.23,0.53,0.76,0.23,0.76,0.16,0.37,0.54,0.16,0.54,ENG-Premier League,2023.0,standard,ENG,"FW,DF",28.0,1995.0,13.2,3,30,10,33.3,2.27,0.76,0.1,0.3,19.6,0,0,0,2.1,2.1,0.07,0.9,0.9,ENG-Premier League,2023.0,shooting,ENG,"FW,DF",28.0,1995.0,13.2,343,519,66.1,5229,2012,200,244,82.0,117,175,66.9,19,61,31.1,7.0,5.0,3.4,2.0,31.0,32.0,30.0,8.0,52.0,ENG-Premier League,2023.0,passing,ENG,"FW,DF",28.0,1995.0,13.2,666,24,111,229,339,53,666,27,13,48.1,13,48.1,381,2179,981,33,27,15,19,14,434,113,ENG-Premier League,2023.0,possession,ENG,"FW,DF",28.0,1995.0,13.2,20,10,8,4,8,12,26,46.2,14,17,0,17,6.0,26.0,16.0,0.0,ENG-Premier League,2023.0,defense,ENG,"FW,DF",28.0,1995.0,13.2,1,0,0,7,15,1,77,6,10,0,0,0,66,4,10,28.6,ENG-Premier League,2023.0,misc
"ENG_FW,DF_29.0_1994.0",ENG,"FW,DF",29.0,1994.0,7,7,554,6.2,3,1,4,3,0,0,1,0,2.0,2.0,1.0,2.9,14,24,44,0.49,0.16,0.65,0.49,0.65,0.32,0.16,0.47,0.32,0.47,ENG-Premier League,2023.0,standard,ENG,"FW,DF",29.0,1994.0,6.2,3,14,6,42.9,2.27,0.97,0.21,0.5,16.6,1,0,0,2.0,2.0,0.14,1.0,1.0,ENG-Premier League,2023.0,shooting,ENG,"FW,DF",29.0,1994.0,6.2,203,261,77.8,3145,899,118,139,84.9,62,78,79.5,17,27,63.0,1.0,1.0,1.0,0.0,7.0,10.0,7.0,0.0,24.0,ENG-Premier League,2023.0,passing,ENG,"FW,DF",29.0,1994.0,6.2,336,12,71,123,145,18,336,18,8,44.4,8,44.4,198,975,491,14,7,3,8,10,211,44,ENG-Premier League,2023.0,possession,ENG,"FW,DF",29.0,1994.0,6.2,19,14,9,7,3,8,14,57.1,6,5,0,5,11.0,30.0,8.0,0.0,ENG-Premier League,2023.0,defense,ENG,"FW,DF",29.0,1994.0,6.2,1,0,0,12,8,7,21,11,14,0,0,0,36,6,4,60.0,ENG-Premier League,2023.0,misc
"ENG_FW,MF_21.0_2002.0",ENG,"FW,MF",21.0,2002.0,33,29,2607,29.0,22,11,33,13,9,9,7,0,18.2,11.1,11.1,22.2,117,197,195,0.76,0.38,1.14,0.45,0.83,0.63,0.38,1.01,0.38,0.77,ENG-Premier League,2023.0,standard,ENG,"FW,MF",21.0,2002.0,29.0,22,100,37,37.0,3.45,1.28,0.13,0.35,22.1,11,9,9,18.2,11.1,0.11,3.8,1.9,ENG-Premier League,2023.0,shooting,ENG,"FW,MF",21.0,2002.0,29.0,1121,1415,79.2,18622,5642,574,636,90.3,407,479,85.0,101,186,54.3,11.0,11.1,8.7,-0.1,72.0,136.0,69.0,5.0,197.0,ENG-Premier League,2023.0,passing,ENG,"FW,MF",21.0,2002.0,29.0,1754,22,183,742,852,126,1745,104,52,50.0,46,44.2,1148,7236,3492,117,66,46,57,44,1362,195,ENG-Premier League,2023.0,possession,ENG,"FW,MF",21.0,2002.0,29.0,23,12,9,6,8,8,19,42.1,11,20,2,18,20.0,43.0,13.0,2.0,ENG-Premier League,2023.0,defense,ENG,"FW,MF",21.0,2002.0,29.0,7,0,0,23,26,6,81,20,12,1,0,0,105,1,4,20.0,ENG-Premier League,2023.0,misc
"ENG_FW,MF_22.0_2000.0",ENG,"FW,MF",22.0,2000.0,29,20,1854,20.6,8,1,9,8,0,0,0,0,2.7,2.7,2.8,5.5,111,58,173,0.39,0.05,0.44,0.39,0.44,0.13,0.14,0.27,0.13,0.27,ENG-Premier League,2023.0,standard,ENG,"FW,MF",22.0,2000.0,20.6,8,38,20,52.6,1.84,0.97,0.21,0.4,18.3,1,0,0,2.7,2.7,0.07,5.3,5.3,ENG-Premier League,2023.0,shooting,ENG,"FW,MF",22.0,2000.0,20.6,576,738,78.0,9055,1826,327,361,90.6,187,251,74.5,46,83,55.4,1.0,2.8,2.5,-1.8,36.0,20.0,32.0,8.0,58.0,ENG-Premier League,2023.0,passing,ENG,"FW,MF",22.0,2000.0,20.6,932,19,129,298,524,77,932,80,43,53.8,27,33.8,648,5053,3054,111,57,39,34,33,704,173,ENG-Premier League,2023.0,possession,ENG,"FW,MF",22.0,2000.0,20.6,18,8,4,5,9,7,28,25.0,21,16,1,15,7.0,25.0,12.0,1.0,ENG-Premier League,2023.0,defense,ENG,"FW,MF",22.0,2000.0,20.6,0,0,0,14,30,9,74,7,8,1,0,0,98,2,7,22.2,ENG-Premier League,2023.0,misc
