league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_shooting,pos_shooting,age_shooting,born_shooting,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing
GER-Bundesliga,2023,Darmstadt 98,Marvin Mehlem,GER,MF,25.0,1997.0,20,19,1482,16.5,3,2,5,3,0,0,3,0,3.8,3.8,1.1,4.9,27,46,73,0.18,0.12,0.3,0.18,0.3,0.23,0.07,0.3,0.23,0.3,standard,GER,MF,25.0,1997.0,16.5,3,23,8,34.8,1.4,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8,shooting,GER,MF,25.0,1997.0,16.5,28,21,10,14,4,11,27,40.7,16,21,2,19,33,61,15,0,defense,GER,MF,25.0,1997.0,16.5,785,21,137,411,242,40,785,24,10,41.7,12,50.0,405,1984,861,27,16,13,37,19,494,73,possession,GER,MF,25.0,1997.0,16.5,3,0,0,20,34,8,18,33,21,0,0,0,82,13,13,50.0,misc,GER,MF,25.0,1997.0,16.5,448,587,76.3,7028,1674,235,279,84.2,167,200,83.5,28,51,54.9,2,1.1,1.5,0.9,22,34,14,3,46,passing
GER-Bundesliga,2023,Heidenheim,Marvin Pieringer,GER,"MF,FW",23.0,1999.0,31,18,1513,16.8,3,3,6,3,0,0,5,0,2.3,2.3,2.1,4.4,28,41,72,0.18,0.18,0.36,0.18,0.36,0.14,0.13,0.26,0.14,0.26,standard,GER,"MF,FW",23.0,1999.0,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,14.4,0,0,0,2.3,2.3,0.09,0.7,0.7,shooting,GER,"MF,FW",23.0,1999.0,16.8,19,12,5,11,3,8,20,40.0,12,28,4,24,12,31,21,0,defense,GER,"MF,FW",23.0,1999.0,16.8,644,28,99,325,231,64,644,28,10,35.7,13,46.4,309,1734,759,28,24,12,40,21,407,72,possession,GER,"MF,FW",23.0,1999.0,16.8,5,0,0,38,30,6,7,12,12,0,0,0,80,60,56,51.7,misc,GER,"MF,FW",23.0,1999.0,16.8,298,431,69.1,4439,992,166,227,73.1,93,132,70.5,22,33,66.7,3,2.1,1.5,0.9,14,30,10,0,41,passing
GER-Bundesliga,2023,Köln,Marvin Schwäbe,GER,GK,28.0,1995.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,28.0,1995.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,GK,28.0,1995.0,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,10,1,defense,GER,GK,28.0,1995.0,34.0,1393,1004,1359,35,0,0,1393,0,0,,0,,833,4192,2745,0,0,0,0,0,821,0,possession,GER,GK,28.0,1995.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,35,5,3,62.5,misc,GER,GK,28.0,1995.0,34.0,1014,1305,77.7,26489,17868,171,172,99.4,553,565,97.9,289,557,51.9,0,0.1,0.2,-0.1,2,23,1,0,3,passing
GER-Bundesliga,2023,Augsburg,Masaya Okugawa,JPN,"FW,DF",27.0,1996.0,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,JPN,"FW,DF",27.0,1996.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,JPN,"FW,DF",27.0,1996.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense,JPN,"FW,DF",27.0,1996.0,0.4,14,1,2,6,6,2,14,1,0,0.0,0,0.0,6,11,4,0,1,0,0,0,8,2,possession,JPN,"FW,DF",27.0,1996.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc,JPN,"FW,DF",27.0,1996.0,0.4,7,11,63.6,102,22,5,7,71.4,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing
GER-Bundesliga,2023,Leverkusen,Matej Kovar,CZE,GK,23.0,2000.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CZE,GK,23.0,2000.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,CZE,GK,23.0,2000.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,CZE,GK,23.0,2000.0,1.0,19,17,19,0,0,0,19,0,0,,0,,8,45,38,0,0,0,0,0,9,0,possession,CZE,GK,23.0,2000.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc,CZE,GK,23.0,2000.0,1.0,17,17,100.0,376,274,4,4,100.0,9,9,100.0,4,4,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2023,Darmstadt 98,Matej Maglica,CRO,DF,24.0,1998.0,26,21,1698,18.9,1,0,1,1,0,0,7,2,0.6,0.6,0.7,1.2,11,62,5,0.05,0.0,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06,standard,CRO,DF,24.0,1998.0,18.9,1,10,2,20.0,0.53,0.11,0.1,0.5,20.8,1,0,0,0.6,0.6,0.06,0.4,0.4,shooting,CRO,DF,24.0,1998.0,18.9,35,21,25,10,0,22,36,61.1,14,29,11,18,22,57,92,5,defense,CRO,DF,24.0,1998.0,18.9,1220,137,629,529,67,13,1220,4,1,25.0,3,75.0,626,2954,1542,11,11,1,8,6,739,5,possession,CRO,DF,24.0,1998.0,18.9,7,2,0,31,7,1,7,22,21,0,1,0,85,51,24,68.0,misc,CRO,DF,24.0,1998.0,18.9,759,999,76.0,15428,5811,237,265,89.4,409,475,86.1,105,224,46.9,0,0.7,1.0,-0.7,9,60,5,0,62,passing
GER-Bundesliga,2023,Dortmund,Mateu Morey,ESP,DF,23.0,2000.0,3,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,4,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,standard,ESP,DF,23.0,2000.0,1.2,0,1,1,100.0,0.82,0.82,0.0,0.0,26.2,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,ESP,DF,23.0,2000.0,1.2,2,2,1,1,0,2,4,50.0,2,3,1,2,1,3,3,0,defense,ESP,DF,23.0,2000.0,1.2,100,5,46,41,13,2,100,1,1,100.0,0,0.0,67,315,172,3,2,0,2,1,68,4,possession,ESP,DF,23.0,2000.0,1.2,0,0,0,3,5,1,1,1,2,0,0,0,7,2,2,50.0,misc,ESP,DF,23.0,2000.0,1.2,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60.0,0,0.1,0.1,-0.1,1,3,0,0,6,passing
GER-Bundesliga,2023,Darmstadt 98,Mathias Honsak,AUT,"FW,MF",26.0,1996.0,23,10,1021,11.3,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,22,19,62,0.09,0.09,0.18,0.09,0.18,0.16,0.06,0.22,0.16,0.22,standard,AUT,"FW,MF",26.0,1996.0,11.3,1,23,6,26.1,2.03,0.53,0.04,0.17,17.4,0,0,0,1.8,1.8,0.08,-0.8,-0.8,shooting,AUT,"FW,MF",26.0,1996.0,11.3,14,7,7,6,1,6,20,30.0,14,14,2,12,8,22,25,0,defense,AUT,"FW,MF",26.0,1996.0,11.3,476,27,99,181,199,36,476,30,9,30.0,21,70.0,271,1432,571,22,14,8,51,14,326,62,possession,AUT,"FW,MF",26.0,1996.0,11.3,1,0,0,14,12,3,11,8,7,0,0,0,32,15,24,38.5,misc,AUT,"FW,MF",26.0,1996.0,11.3,210,285,73.7,3092,747,120,147,81.6,66,84,78.6,14,22,63.6,1,0.7,0.7,0.3,12,11,6,1,19,passing
GER-Bundesliga,2023,Köln,Mathias Olesen,LUX,"MF,FW",22.0,2001.0,6,0,112,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,7,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard,LUX,"MF,FW",22.0,2001.0,1.2,0,1,0,0.0,0.8,0.0,0.0,,30.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,LUX,"MF,FW",22.0,2001.0,1.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,defense,LUX,"MF,FW",22.0,2001.0,1.2,61,3,16,28,18,2,61,1,1,100.0,0,0.0,37,178,89,2,1,0,1,2,35,2,possession,LUX,"MF,FW",22.0,2001.0,1.2,2,1,1,3,2,0,1,2,0,0,0,0,14,1,3,25.0,misc,LUX,"MF,FW",22.0,2001.0,1.2,42,53,79.2,639,170,24,29,82.8,15,17,88.2,2,3,66.7,0,0.0,0.2,0.0,1,5,2,1,7,passing
GER-Bundesliga,2023,Bayern Munich,Mathys Tel,FRA,"FW,MF",18.0,2005.0,30,6,1050,11.7,7,5,12,7,0,0,2,0,3.7,3.7,2.3,6.0,45,27,122,0.6,0.43,1.03,0.6,1.03,0.32,0.2,0.52,0.32,0.52,standard,FRA,"FW,MF",18.0,2005.0,11.7,7,43,18,41.9,3.69,1.54,0.16,0.39,15.9,0,0,0,3.7,3.7,0.09,3.3,3.3,shooting,FRA,"FW,MF",18.0,2005.0,11.7,12,2,3,4,5,4,6,66.7,2,11,0,11,6,18,6,0,defense,FRA,"FW,MF",18.0,2005.0,11.7,589,7,62,210,333,80,589,67,37,55.2,29,43.3,415,3352,1376,45,22,31,37,33,447,122,possession,FRA,"FW,MF",18.0,2005.0,11.7,2,0,0,18,15,3,18,6,2,0,0,0,42,14,13,51.9,misc,FRA,"FW,MF",18.0,2005.0,11.7,340,410,82.9,5395,862,183,204,89.7,135,156,86.5,18,25,72.0,5,2.3,3.0,2.7,12,23,19,6,27,passing
GER-Bundesliga,2023,Dortmund,Mats Hummels,GER,DF,34.0,1988.0,25,20,1581,17.6,3,0,3,3,0,0,4,1,3.2,3.2,0.9,4.1,11,82,1,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23,standard,GER,DF,34.0,1988.0,17.6,3,16,6,37.5,0.91,0.34,0.19,0.5,11.7,0,0,0,3.2,3.2,0.23,-0.2,-0.2,shooting,GER,DF,34.0,1988.0,17.6,52,34,34,12,6,30,53,56.6,23,33,11,22,33,85,82,0,defense,GER,DF,34.0,1988.0,17.6,1649,167,698,888,76,20,1649,7,2,28.6,4,57.1,1095,5594,3224,11,13,1,7,6,1183,1,possession,GER,DF,34.0,1988.0,17.6,4,1,0,12,9,0,3,33,34,0,2,0,99,38,24,61.3,misc,GER,DF,34.0,1988.0,17.6,1262,1418,89.0,25463,8497,381,402,94.8,722,781,92.4,150,202,74.3,0,0.9,1.4,-0.9,9,86,6,0,82,passing
GER-Bundesliga,2023,Bayern Munich,Matteo Perez Vinlöf,SWE,FW,17.0,2005.0,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SWE,FW,17.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SWE,FW,17.0,2005.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense,SWE,FW,17.0,2005.0,0.2,19,0,9,6,4,0,19,1,0,0.0,1,100.0,9,30,11,0,0,0,1,0,12,1,possession,SWE,FW,17.0,2005.0,0.2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,,misc,SWE,FW,17.0,2005.0,0.2,11,13,84.6,156,22,7,7,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2023,Darmstadt 98,Matthias Bader,GER,"DF,MF",26.0,1997.0,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.7,0.7,2.3,3.0,38,67,66,0.05,0.1,0.15,0.05,0.15,0.04,0.12,0.15,0.04,0.15,standard,GER,"DF,MF",26.0,1997.0,20.0,1,17,1,5.9,0.85,0.05,0.06,1.0,22.3,0,0,0,0.7,0.7,0.04,0.3,0.3,shooting,GER,"DF,MF",26.0,1997.0,20.0,51,25,32,11,8,33,65,50.8,32,22,4,18,25,76,20,0,defense,GER,"DF,MF",26.0,1997.0,20.0,1134,47,384,494,267,25,1134,48,18,37.5,24,50.0,588,3257,1673,38,30,6,36,14,629,66,possession,GER,"DF,MF",26.0,1997.0,20.0,1,0,0,17,41,1,32,25,25,0,0,0,121,11,17,39.3,misc,GER,"DF,MF",26.0,1997.0,20.0,687,912,75.3,12501,4100,280,323,86.7,330,394,83.8,67,137,48.9,2,2.3,3.5,-0.3,18,38,22,6,67,passing
GER-Bundesliga,2023,Freiburg,Matthias Ginter,GER,DF,29.0,1994.0,23,22,1913,21.3,0,2,2,0,0,0,3,0,1.4,1.4,1.4,2.8,23,136,20,0.0,0.09,0.09,0.0,0.09,0.07,0.06,0.13,0.07,0.13,standard,GER,DF,29.0,1994.0,21.3,0,7,4,57.1,0.33,0.19,0.0,0.0,7.7,0,0,0,1.4,1.4,0.2,-1.4,-1.4,shooting,GER,DF,29.0,1994.0,21.3,29,15,19,9,1,16,29,55.2,13,40,26,14,16,45,93,0,defense,GER,DF,29.0,1994.0,21.3,1458,148,563,826,77,17,1458,5,2,40.0,3,60.0,886,5290,3308,23,15,0,8,2,965,20,possession,GER,DF,29.0,1994.0,21.3,3,0,0,8,15,0,16,16,15,0,0,1,100,50,29,63.3,misc,GER,DF,29.0,1994.0,21.3,1039,1250,83.1,19708,7154,346,378,91.5,605,682,88.7,82,165,49.7,2,1.4,1.5,0.6,5,86,9,2,136,passing
GER-Bundesliga,2023,Bayern Munich,Matthijs de Ligt,NED,DF,23.0,1999.0,22,16,1390,15.4,2,0,2,2,0,0,5,0,1.7,1.7,0.1,1.9,16,98,6,0.13,0.0,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12,standard,NED,DF,23.0,1999.0,15.4,2,14,6,42.9,0.91,0.39,0.14,0.33,9.7,0,0,0,1.7,1.7,0.12,0.3,0.3,shooting,NED,DF,23.0,1999.0,15.4,15,12,4,8,3,6,11,54.5,5,14,10,4,19,34,52,0,defense,NED,DF,23.0,1999.0,15.4,1330,118,490,768,75,21,1330,2,2,100.0,0,0.0,851,4373,2423,16,15,2,9,2,1022,6,possession,NED,DF,23.0,1999.0,15.4,5,0,0,12,8,0,2,19,12,0,0,0,73,41,28,59.4,misc,NED,DF,23.0,1999.0,15.4,1120,1193,93.9,21822,7091,313,330,94.8,709,730,97.1,93,121,76.9,0,0.1,0.6,-0.1,3,109,1,1,98,passing
GER-Bundesliga,2023,Wolfsburg,Mattias Svanberg,SWE,MF,24.0,1999.0,25,20,1715,19.1,1,3,4,1,0,0,8,0,3.0,3.0,2.3,5.3,28,84,52,0.05,0.16,0.21,0.05,0.21,0.15,0.12,0.28,0.15,0.28,standard,SWE,MF,24.0,1999.0,19.1,1,42,11,26.2,2.2,0.58,0.02,0.09,21.5,6,0,0,3.0,3.0,0.07,-2.0,-2.0,shooting,SWE,MF,24.0,1999.0,19.1,37,17,8,19,10,12,38,31.6,26,25,5,20,21,58,28,0,defense,SWE,MF,24.0,1999.0,19.1,1035,33,199,567,285,29,1035,30,15,50.0,13,43.3,501,2374,1249,28,20,7,36,11,649,52,possession,SWE,MF,24.0,1999.0,19.1,8,0,0,42,32,2,55,21,17,1,0,0,98,20,11,64.5,misc,SWE,MF,24.0,1999.0,19.1,574,807,71.1,8980,2918,306,369,82.9,204,270,75.6,38,104,36.5,3,2.3,2.5,0.7,26,59,16,2,84,passing
GER-Bundesliga,2023,Bochum,Matúš Bero,SVK,"MF,FW",27.0,1995.0,24,20,1661,18.5,1,1,2,1,0,0,6,0,2.9,2.9,1.3,4.2,12,48,71,0.05,0.05,0.11,0.05,0.11,0.16,0.07,0.23,0.16,0.23,standard,SVK,"MF,FW",27.0,1995.0,18.5,1,30,6,20.0,1.63,0.33,0.03,0.17,19.9,0,0,0,2.9,2.9,0.1,-1.9,-1.9,shooting,SVK,"MF,FW",27.0,1995.0,18.5,32,22,13,12,7,13,32,40.6,19,24,3,21,12,44,26,0,defense,SVK,"MF,FW",27.0,1995.0,18.5,737,49,142,352,254,33,737,19,4,21.1,14,73.7,334,1448,543,12,15,2,31,17,395,71,possession,SVK,"MF,FW",27.0,1995.0,18.5,6,0,0,38,20,5,16,12,22,1,0,0,97,12,37,24.5,misc,SVK,"MF,FW",27.0,1995.0,18.5,355,535,66.4,5487,1750,181,241,75.1,129,181,71.3,26,53,49.1,1,1.3,1.9,-0.3,11,37,11,2,48,passing
GER-Bundesliga,2023,Köln,Max Finkgräfe,GER,"DF,FW",19.0,2004.0,24,18,1756,19.5,1,0,1,1,0,0,4,0,1.0,1.0,1.6,2.6,51,53,59,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,standard,GER,"DF,FW",19.0,2004.0,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,shooting,GER,"DF,FW",19.0,2004.0,19.5,65,39,40,25,0,39,74,52.7,35,35,10,25,22,87,39,0,defense,GER,"DF,FW",19.0,2004.0,19.5,1121,53,333,510,308,24,1121,58,36,62.1,21,36.2,495,3461,1845,51,35,11,37,24,527,59,possession,GER,"DF,FW",19.0,2004.0,19.5,4,0,0,19,21,0,61,22,39,0,0,0,104,23,27,46.0,misc,GER,"DF,FW",19.0,2004.0,19.5,598,859,69.6,10280,4077,277,339,81.7,270,355,76.1,45,118,38.1,0,1.6,1.6,-1.6,23,46,12,7,53,passing
GER-Bundesliga,2023,Hoffenheim,Max Moerstedt,GER,"DF,FW",,,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,"DF,FW",,,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,"DF,FW",,,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense,GER,"DF,FW",,,0.1,4,1,1,0,3,0,4,0,0,,0,,2,9,8,0,0,0,0,0,2,1,possession,GER,"DF,FW",,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc,GER,"DF,FW",,,0.1,2,3,66.7,18,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2023,Wolfsburg,Maxence Lacroix,FRA,DF,23.0,2000.0,28,27,2362,26.2,4,1,5,4,0,0,5,3,0.8,0.8,0.8,1.7,5,79,5,0.15,0.04,0.19,0.15,0.19,0.03,0.03,0.06,0.03,0.06,standard,FRA,DF,23.0,2000.0,26.2,4,12,8,66.7,0.46,0.3,0.33,0.5,11.1,0,0,0,0.8,0.8,0.07,3.2,3.2,shooting,FRA,DF,23.0,2000.0,26.2,48,29,28,18,2,29,41,70.7,12,35,12,23,24,72,121,0,defense,FRA,DF,23.0,2000.0,26.2,1732,193,903,781,59,22,1732,15,7,46.7,8,53.3,925,4290,2119,5,9,0,20,1,1077,5,possession,FRA,DF,23.0,2000.0,26.2,5,3,1,27,19,0,5,24,29,0,0,0,126,64,50,56.1,misc,FRA,DF,23.0,2000.0,26.2,1228,1449,84.7,24787,9524,396,448,88.4,674,748,90.1,150,216,69.4,1,0.8,1.3,0.2,8,91,6,2,79,passing
GER-Bundesliga,2023,Mainz 05,Maxim Leitsch,GER,DF,25.0,1998.0,7,4,379,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,DF,25.0,1998.0,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,DF,25.0,1998.0,4.2,6,3,5,1,0,3,6,50.0,3,2,0,2,4,10,13,0,defense,GER,DF,25.0,1998.0,4.2,205,26,126,73,6,0,205,2,0,0.0,2,100.0,98,388,170,1,0,0,1,0,101,0,possession,GER,DF,25.0,1998.0,4.2,0,0,0,2,2,0,0,4,3,0,0,0,28,13,6,68.4,misc,GER,DF,25.0,1998.0,4.2,133,171,77.8,2803,1006,35,51,68.6,79,92,85.9,17,24,70.8,0,0.0,0.1,0.0,0,7,1,0,7,passing
GER-Bundesliga,2023,Wolfsburg,Maximilian Arnold,GER,MF,29.0,1994.0,30,27,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20,143,19,0.07,0.04,0.11,0.07,0.11,0.04,0.14,0.18,0.04,0.18,standard,GER,MF,29.0,1994.0,27.8,2,32,12,37.5,1.15,0.43,0.06,0.17,27.8,8,0,0,1.0,1.0,0.03,1.0,1.0,shooting,GER,MF,29.0,1994.0,27.8,51,31,15,27,9,28,57,49.1,29,23,4,19,24,75,60,0,defense,GER,MF,29.0,1994.0,27.8,1827,91,429,1089,324,5,1827,11,7,63.6,3,27.3,988,4240,1846,20,15,1,20,17,1163,19,possession,GER,MF,29.0,1994.0,27.8,9,0,0,37,46,0,110,24,31,0,0,0,174,14,30,31.8,misc,GER,MF,29.0,1994.0,27.8,1285,1582,81.2,25047,7547,497,549,90.5,590,664,88.9,175,316,55.4,1,3.9,4.4,-2.9,48,151,28,11,143,passing
GER-Bundesliga,2023,Augsburg,Maximilian Bauer,GER,DF,23.0,2000.0,14,9,810,9.0,1,0,1,1,0,0,3,0,1.4,1.4,0.0,1.4,2,25,1,0.11,0.0,0.11,0.11,0.11,0.15,0.0,0.15,0.15,0.15,standard,GER,DF,23.0,2000.0,9.0,1,4,1,25.0,0.44,0.11,0.25,1.0,5.2,0,0,0,1.4,1.4,0.34,-0.4,-0.4,shooting,GER,DF,23.0,2000.0,9.0,19,12,13,4,2,9,17,52.9,8,14,8,6,11,30,30,1,defense,GER,DF,23.0,2000.0,9.0,586,56,312,238,38,5,586,3,2,66.7,1,33.3,350,1664,896,2,4,0,6,0,373,1,possession,GER,DF,23.0,2000.0,9.0,3,0,0,13,11,0,1,11,12,0,0,0,27,17,17,50.0,misc,GER,DF,23.0,2000.0,9.0,423,491,86.2,7834,2619,146,159,91.8,240,265,90.6,30,55,54.5,0,0.0,0.1,0.0,0,28,0,0,25,passing
GER-Bundesliga,2023,Hoffenheim,Maximilian Beier,GER,"FW,MF",20.0,2002.0,33,29,2420,26.9,16,1,17,16,0,0,0,0,11.4,11.4,2.4,13.8,61,30,224,0.6,0.04,0.63,0.6,0.63,0.43,0.09,0.51,0.43,0.51,standard,GER,"FW,MF",20.0,2002.0,26.9,16,82,39,47.6,3.05,1.45,0.2,0.41,15.4,0,0,0,11.4,11.4,0.14,4.6,4.6,shooting,GER,"FW,MF",20.0,2002.0,26.9,20,12,5,11,4,4,19,21.1,15,21,1,20,9,29,12,0,defense,GER,"FW,MF",20.0,2002.0,26.9,872,14,61,315,505,145,872,87,33,37.9,45,51.7,547,2949,1373,61,32,36,79,32,628,224,possession,GER,"FW,MF",20.0,2002.0,26.9,0,0,0,21,32,13,38,9,12,2,0,0,62,20,40,33.3,misc,GER,"FW,MF",20.0,2002.0,26.9,384,550,69.8,4753,790,241,299,80.6,101,152,66.4,7,17,41.2,1,2.4,3.0,-1.4,24,7,27,9,30,passing
GER-Bundesliga,2023,Freiburg,Maximilian Breunig,GER,FW,22.0,2000.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,FW,22.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,FW,22.0,2000.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense,GER,FW,22.0,2000.0,0.1,6,0,0,4,2,0,6,0,0,,0,,1,0,0,0,0,0,2,0,3,0,possession,GER,FW,22.0,2000.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,25.0,misc,GER,FW,22.0,2000.0,0.1,1,2,50.0,13,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2023,Freiburg,Maximilian Eggestein,GER,MF,26.0,1996.0,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42,162,72,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16,standard,GER,MF,26.0,1996.0,32.4,1,39,8,20.5,1.2,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4,shooting,GER,MF,26.0,1996.0,32.4,49,24,25,19,5,15,36,41.7,21,53,19,34,28,77,40,1,defense,GER,MF,26.0,1996.0,32.4,1635,71,371,958,324,35,1635,37,20,54.1,14,37.8,859,4467,2100,42,41,3,30,19,999,72,possession,GER,MF,26.0,1996.0,32.4,6,0,0,32,24,2,9,28,24,0,1,0,167,51,43,54.3,misc,GER,MF,26.0,1996.0,32.4,1080,1330,81.2,16943,5068,528,611,86.4,463,523,88.5,55,82,67.1,2,2.8,2.4,-0.8,25,103,20,1,162,passing
