league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2023,Le Havre,Steve Ngoura,FRA,"FW,MF",18,2005,12,1,223,2.5,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.6,3,9,19,0.0,0.4,0.4,0.0,0.4,0.19,0.03,0.22,0.19,0.22,standard,FRA,"FW,MF",18,2005,2.5,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,3,0,defense,FRA,"FW,MF",18,2005,2.5,0,7,2,28.6,2.83,0.81,0.0,0.0,16.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting,FRA,"FW,MF",18,2005,2.5,33,50,66.0,569,200,15,22,68.2,16,24,66.7,2,3,66.7,1,0.1,0.2,0.9,1,5,2,0,9,passing,FRA,"FW,MF",18,2005,2.5,83,3,6,37,41,12,83,4,3,75.0,1,25.0,62,305,100,3,3,1,12,2,59,19,possession,FRA,"FW,MF",18,2005,2.5,0,0,0,6,1,2,1,0,1,0,0,0,12,3,10,23.1,misc
FRA-Ligue 1,2023,Strasbourg,Steven Baseya,FRA,DF,18,2005,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,18,2005,0.1,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,defense,FRA,DF,18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,18,2005,0.1,11,12,91.7,203,78,3,3,100.0,8,8,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,18,2005,0.1,15,3,9,6,0,0,15,0,0,,0,,9,38,7,0,0,0,0,0,7,0,possession,FRA,DF,18,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0,misc
FRA-Ligue 1,2023,Lens,Stijn Spierings,NED,MF,27,1996,4,1,118,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,NED,MF,27,1996,1.3,1,0,0,1,0,1,1,100.0,0,2,1,1,2,3,1,0,defense,NED,MF,27,1996,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,NED,MF,27,1996,1.3,50,59,84.7,889,305,22,27,81.5,22,24,91.7,4,5,80.0,0,0.0,0.0,0.0,0,6,0,0,9,passing,NED,MF,27,1996,1.3,69,1,15,39,15,1,69,0,0,,0,,51,238,87,0,1,0,0,1,47,4,possession,NED,MF,27,1996,1.3,2,0,0,5,2,0,1,2,0,0,0,0,5,0,0,,misc
FRA-Ligue 1,2023,Toulouse,Stijn Spierings,NED,MF,27,1996,22,16,1516,16.8,0,1,1,0,0,0,5,0,0.4,0.4,0.6,1.0,16,157,22,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.06,0.02,0.06,standard,NED,MF,27,1996,16.8,53,40,26,20,7,29,52,55.8,23,22,5,17,26,79,32,0,defense,NED,MF,27,1996,16.8,0,11,1,9.1,0.65,0.06,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting,NED,MF,27,1996,16.8,944,1089,86.7,16872,5521,412,455,90.5,397,434,91.5,105,146,71.9,1,0.6,1.0,0.4,14,144,8,0,157,passing,NED,MF,27,1996,16.8,1257,50,256,826,189,6,1257,12,5,41.7,6,50.0,925,4689,2124,16,35,0,13,15,825,22,possession,NED,MF,27,1996,16.8,5,0,0,40,18,0,11,26,40,1,0,0,150,15,9,62.5,misc
FRA-Ligue 1,2023,Nantes,Stredair Appuah,FRA,"FW,MF",19,2004,4,0,84,0.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,0,2,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,standard,FRA,"FW,MF",19,2004,0.9,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,1,0,defense,FRA,"FW,MF",19,2004,0.9,0,4,0,0.0,4.29,0.0,0.0,,23.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4,shooting,FRA,"FW,MF",19,2004,0.9,14,23,60.9,184,39,5,7,71.4,7,7,100.0,0,5,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,FRA,"FW,MF",19,2004,0.9,42,1,7,20,15,3,42,6,4,66.7,2,33.3,27,188,92,3,1,1,4,1,26,2,possession,FRA,"FW,MF",19,2004,0.9,0,0,0,1,0,0,2,1,0,0,0,0,4,1,0,100.0,misc
FRA-Ligue 1,2023,Monaco,Takumi Minamino,JPN,MF,28,1995,30,25,2117,23.5,9,6,15,9,0,0,4,0,5.9,5.9,4.9,10.8,48,97,198,0.38,0.26,0.64,0.38,0.64,0.25,0.21,0.46,0.25,0.46,standard,JPN,MF,28,1995,23.5,34,17,10,13,11,16,54,29.6,38,29,1,28,11,45,8,0,defense,JPN,MF,28,1995,23.5,9,60,28,46.7,2.55,1.19,0.15,0.32,17.1,0,0,0,5.9,5.9,0.1,3.1,3.1,shooting,JPN,MF,28,1995,23.5,646,885,73.0,9574,2740,359,455,78.9,213,280,76.1,36,75,48.0,6,4.9,4.3,1.1,34,53,36,3,97,passing,JPN,MF,28,1995,23.5,1150,25,116,530,527,110,1150,42,15,35.7,23,54.8,864,5044,1959,48,44,19,60,22,828,198,possession,JPN,MF,28,1995,23.5,4,0,0,30,32,5,32,11,17,2,0,0,115,6,13,31.6,misc
FRA-Ligue 1,2023,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",22,2001,16,7,623,6.9,1,0,1,1,0,0,2,0,2.6,2.6,0.8,3.3,27,13,48,0.14,0.0,0.14,0.14,0.14,0.37,0.11,0.48,0.37,0.48,standard,FRA,"FW,MF",22,2001,6.9,13,11,8,4,1,4,9,44.4,5,11,1,10,2,15,2,0,defense,FRA,"FW,MF",22,2001,6.9,1,17,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6,shooting,FRA,"FW,MF",22,2001,6.9,137,172,79.7,1831,305,81,89,91.0,41,54,75.9,3,7,42.9,0,0.8,0.6,-0.8,9,6,4,0,13,passing,FRA,"FW,MF",22,2001,6.9,289,3,61,116,125,36,289,26,17,65.4,7,26.9,207,1736,871,27,24,14,31,15,192,48,possession,FRA,"FW,MF",22,2001,6.9,2,0,0,12,14,0,8,2,11,1,0,0,44,8,9,47.1,misc
FRA-Ligue 1,2023,Reims,Teddy Teuma,MLT,MF,29,1993,28,25,2113,23.5,6,3,9,5,1,1,7,0,3.1,2.3,3.7,6.0,29,157,112,0.26,0.13,0.38,0.21,0.34,0.13,0.16,0.29,0.1,0.26,standard,MLT,MF,29,1993,23.5,54,36,19,21,14,25,62,40.3,37,33,4,29,20,74,6,0,defense,MLT,MF,29,1993,23.5,6,43,14,32.6,1.83,0.6,0.12,0.36,23.3,8,1,1,3.1,2.3,0.05,2.9,2.7,shooting,MLT,MF,29,1993,23.5,1181,1512,78.1,20531,6156,534,622,85.9,467,556,84.0,128,240,53.3,3,3.7,4.3,-0.7,42,121,31,8,157,passing,MLT,MF,29,1993,23.5,1761,15,261,967,558,32,1760,47,27,57.4,16,34.0,1272,6693,2853,29,38,4,43,17,1199,112,possession,MLT,MF,29,1993,23.5,7,0,0,32,30,1,139,20,36,0,0,0,146,10,15,40.0,misc
FRA-Ligue 1,2023,Nice,Terem Moffi,NGA,FW,24,1999,30,23,1949,21.7,11,2,13,8,3,3,4,0,10.7,8.3,3.2,11.5,24,27,123,0.51,0.09,0.6,0.37,0.46,0.49,0.15,0.64,0.38,0.53,standard,NGA,FW,24,1999,21.7,7,4,0,5,2,3,12,25.0,9,14,1,13,3,10,15,0,defense,NGA,FW,24,1999,21.7,11,46,20,43.5,2.12,0.92,0.17,0.4,15.4,0,3,3,10.7,8.3,0.18,0.3,-0.3,shooting,NGA,FW,24,1999,21.7,274,387,70.8,3694,554,161,200,80.5,87,122,71.3,10,19,52.6,2,3.2,1.1,-1.2,22,14,12,0,27,passing,NGA,FW,24,1999,21.7,572,18,44,282,256,92,569,33,19,57.6,13,39.4,402,2418,995,24,23,12,57,34,409,123,possession,NGA,FW,24,1999,21.7,4,0,0,32,19,13,7,3,4,0,0,0,36,20,39,33.9,misc
FRA-Ligue 1,2023,Reims,Therence Koudou,FRA,DF,18,2004,9,3,314,3.5,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.3,8,14,21,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,standard,FRA,DF,18,2004,3.5,2,2,1,1,0,0,2,0.0,2,4,3,1,4,6,9,0,defense,FRA,DF,18,2004,3.5,0,2,1,50.0,0.57,0.29,0.0,0.0,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,DF,18,2004,3.5,142,173,82.1,2412,704,62,69,89.9,66,73,90.4,10,21,47.6,0,0.3,0.3,-0.3,5,8,3,2,14,passing,FRA,DF,18,2004,3.5,204,15,52,91,64,1,204,3,3,100.0,0,0.0,122,645,309,8,3,1,3,4,107,21,possession,FRA,DF,18,2004,3.5,3,0,0,9,1,0,14,4,2,0,3,0,20,1,7,12.5,misc
FRA-Ligue 1,2023,Reims,Thibault De Smet,BEL,DF,25,1998,27,22,1831,20.3,0,0,0,0,0,0,7,1,0.3,0.3,0.8,1.1,23,104,66,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,standard,BEL,DF,25,1998,20.3,56,35,36,16,4,33,59,55.9,26,25,5,20,21,77,51,1,defense,BEL,DF,25,1998,20.3,0,4,0,0.0,0.2,0.0,0.0,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting,BEL,DF,25,1998,20.3,837,1046,80.0,13947,4928,395,448,88.2,364,427,85.2,62,126,49.2,0,0.8,0.6,-0.8,14,80,14,4,104,passing,BEL,DF,25,1998,20.3,1255,79,375,613,276,10,1255,15,5,33.3,9,60.0,809,4641,1984,23,30,1,14,7,742,66,possession,BEL,DF,25,1998,20.3,7,1,0,38,9,2,31,21,35,1,1,0,87,17,21,44.7,misc
FRA-Ligue 1,2023,Toulouse,Thijs Dallinga,NED,FW,22,2000,33,28,2510,27.9,14,2,16,13,1,3,6,0,14.1,11.8,1.2,13.0,32,38,164,0.5,0.07,0.57,0.47,0.54,0.51,0.04,0.55,0.42,0.47,standard,NED,FW,22,2000,27.9,29,15,6,11,12,9,15,60.0,6,11,4,7,3,32,35,0,defense,NED,FW,22,2000,27.9,14,81,32,39.5,2.9,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,1.2,shooting,NED,FW,22,2000,27.9,416,621,67.0,5875,1080,245,343,71.4,117,174,67.2,22,38,57.9,2,1.2,1.8,0.8,17,19,15,2,38,passing,NED,FW,22,2000,27.9,878,40,81,409,398,124,875,38,20,52.6,14,36.8,663,3515,1132,32,24,9,46,29,687,164,possession,NED,FW,22,2000,27.9,6,0,0,37,45,20,14,3,15,1,0,0,68,59,43,57.8,misc
FRA-Ligue 1,2023,Monaco,Thilo Kehrer,GER,DF,26,1996,15,15,1323,14.7,1,1,2,1,0,0,4,1,0.7,0.7,1.1,1.8,13,90,16,0.07,0.07,0.14,0.07,0.14,0.05,0.07,0.12,0.05,0.12,standard,GER,DF,26,1996,14.7,32,22,22,7,3,22,39,56.4,17,18,6,12,30,62,55,0,defense,GER,DF,26,1996,14.7,1,12,4,33.3,0.82,0.27,0.08,0.25,11.1,0,0,0,0.7,0.7,0.06,0.3,0.3,shooting,GER,DF,26,1996,14.7,859,966,88.9,16369,6851,292,325,89.8,463,496,93.3,88,118,74.6,1,1.1,0.3,-0.1,5,88,2,0,90,passing,GER,DF,26,1996,14.7,1120,109,412,635,81,20,1120,4,3,75.0,0,0.0,795,4294,2303,13,11,0,3,2,756,16,possession,GER,DF,26,1996,14.7,4,1,1,17,5,0,4,30,22,0,1,0,61,22,20,52.4,misc
FRA-Ligue 1,2023,Strasbourg,Thomas Delaine,FRA,"DF,MF",31,1992,27,24,2044,22.7,1,1,2,1,0,0,5,0,1.7,1.7,3.6,5.3,63,52,151,0.04,0.04,0.09,0.04,0.09,0.07,0.16,0.23,0.07,0.23,standard,FRA,"DF,MF",31,1992,22.7,38,19,29,8,1,20,42,47.6,22,18,2,16,17,55,51,0,defense,FRA,"DF,MF",31,1992,22.7,1,12,2,16.7,0.53,0.09,0.08,0.5,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7,shooting,FRA,"DF,MF",31,1992,22.7,638,882,72.3,10860,3569,284,336,84.5,288,388,74.2,53,110,48.2,1,3.6,3.0,-2.6,26,30,23,12,52,passing,FRA,"DF,MF",31,1992,22.7,1097,59,304,415,386,26,1097,33,19,57.6,14,42.4,693,4528,2041,63,45,5,33,11,627,151,possession,FRA,"DF,MF",31,1992,22.7,5,0,0,39,21,1,104,17,19,0,1,0,77,17,17,50.0,misc
FRA-Ligue 1,2023,Reims,Thomas Foket,BEL,DF,28,1994,27,22,1833,20.4,0,1,1,0,0,0,9,1,0.2,0.2,0.9,1.1,24,65,84,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,standard,BEL,DF,28,1994,20.4,32,17,21,8,3,20,45,44.4,25,34,12,22,25,57,36,0,defense,BEL,DF,28,1994,20.4,0,3,0,0.0,0.15,0.0,0.0,,15.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,BEL,DF,28,1994,20.4,862,1069,80.6,14686,4219,408,463,88.1,369,435,84.8,70,115,60.9,1,0.9,1.4,0.1,11,52,10,7,65,passing,BEL,DF,28,1994,20.4,1250,78,374,569,314,19,1250,12,7,58.3,5,41.7,796,4095,1848,24,24,1,27,10,730,84,possession,BEL,DF,28,1994,20.4,9,1,1,26,13,4,37,25,17,0,0,0,97,16,19,45.7,misc
FRA-Ligue 1,2023,Lorient,Théo Le Bris,FRA,"DF,MF",20,2002,26,15,1516,16.8,0,2,2,0,0,0,2,0,1.2,1.2,1.6,2.8,56,58,117,0.0,0.12,0.12,0.0,0.12,0.07,0.1,0.17,0.07,0.17,standard,FRA,"DF,MF",20,2002,16.8,35,22,25,7,3,19,40,47.5,21,24,3,21,12,47,42,0,defense,FRA,"DF,MF",20,2002,16.8,0,13,2,15.4,0.77,0.12,0.0,0.0,17.4,0,0,0,1.2,1.2,0.09,-1.2,-1.2,shooting,FRA,"DF,MF",20,2002,16.8,531,680,78.1,7815,2186,305,360,84.7,195,243,80.2,16,34,47.1,2,1.6,1.1,0.4,13,21,18,2,58,passing,FRA,"DF,MF",20,2002,16.8,876,49,248,320,317,34,876,35,16,45.7,17,48.6,597,3700,1724,56,38,8,30,7,551,117,possession,FRA,"DF,MF",20,2002,16.8,2,0,0,7,10,0,33,12,22,0,0,0,61,7,11,38.9,misc
FRA-Ligue 1,2023,Montpellier,Théo Sainte-Luce,FRA,DF,24,1998,6,3,346,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,15,6,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard,FRA,DF,24,1998,3.8,17,7,10,6,1,11,19,57.9,8,9,4,5,3,20,15,0,defense,FRA,DF,24,1998,3.8,0,3,1,33.3,0.78,0.26,0.0,0.0,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,FRA,DF,24,1998,3.8,136,172,79.1,2097,901,67,73,91.8,60,75,80.0,5,14,35.7,0,0.1,0.1,-0.1,1,10,0,0,15,passing,FRA,DF,24,1998,3.8,229,20,80,109,43,4,229,9,3,33.3,5,55.6,120,639,326,8,6,1,5,1,110,6,possession,FRA,DF,24,1998,3.8,1,0,0,3,4,0,7,3,7,0,0,0,23,3,4,42.9,misc
FRA-Ligue 1,2023,Lille,Tiago Fonseca Morais,POR,FW,19,2003,3,0,46,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,3,2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.7,standard,POR,FW,19,2003,0.5,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,defense,POR,FW,19,2003,0.5,0,1,0,0.0,1.96,0.0,0.0,,13.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4,shooting,POR,FW,19,2003,0.5,11,15,73.3,162,62,8,10,80.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,1,0,3,passing,POR,FW,19,2003,0.5,23,0,2,14,8,2,23,3,0,0.0,3,100.0,17,100,49,3,0,1,1,0,13,2,possession,POR,FW,19,2003,0.5,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,,misc
FRA-Ligue 1,2023,Lille,Tiago Santos,POR,DF,21,2002,29,26,2365,26.3,1,2,3,1,0,0,6,0,1.4,1.4,2.3,3.6,89,105,137,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.14,0.05,0.14,standard,POR,DF,21,2002,26.3,63,42,31,19,13,30,52,57.7,22,24,5,19,15,78,37,0,defense,POR,DF,21,2002,26.3,1,33,7,21.2,1.26,0.27,0.03,0.14,22.5,0,0,0,1.4,1.4,0.04,-0.4,-0.4,shooting,POR,DF,21,2002,26.3,1113,1396,79.7,18957,4850,509,582,87.5,483,582,83.0,94,178,52.8,2,2.3,2.6,-0.3,27,83,25,10,105,passing,POR,DF,21,2002,26.3,1715,50,371,876,494,53,1715,105,54,51.4,36,34.3,1167,7938,3810,89,55,22,44,26,1080,137,possession,POR,DF,21,2002,26.3,6,0,0,38,87,0,83,15,42,0,1,0,127,12,23,34.3,misc
FRA-Ligue 1,2023,Lorient,Tiemoué Bakayoko,FRA,MF,28,1994,20,15,1314,14.6,2,1,3,2,0,0,5,0,1.7,1.7,0.5,2.3,14,54,15,0.14,0.07,0.21,0.14,0.21,0.12,0.04,0.16,0.12,0.16,standard,FRA,MF,28,1994,14.6,34,17,14,17,3,15,28,53.6,13,10,4,6,26,60,15,1,defense,FRA,MF,28,1994,14.6,2,12,7,58.3,0.82,0.48,0.17,0.29,15.8,0,0,0,1.7,1.7,0.15,0.3,0.3,shooting,FRA,MF,28,1994,14.6,550,637,86.3,9243,2584,251,282,89.0,240,270,88.9,42,50,84.0,1,0.5,0.3,0.5,4,55,2,0,54,passing,FRA,MF,28,1994,14.6,785,39,209,491,94,15,785,15,5,33.3,10,66.7,581,3418,1265,14,21,1,23,15,525,15,possession,FRA,MF,28,1994,14.6,5,0,0,25,23,2,1,26,17,0,0,0,94,24,17,58.5,misc
FRA-Ligue 1,2023,Lyon,Tino Kadewere,ZIM,"FW,MF",27,1996,11,2,296,3.3,0,0,0,0,0,0,0,0,0.7,0.7,0.3,0.9,4,12,28,0.0,0.0,0.0,0.0,0.0,0.2,0.09,0.28,0.2,0.28,standard,ZIM,"FW,MF",27,1996,3.3,1,1,0,1,0,1,5,20.0,4,3,1,2,5,6,7,0,defense,ZIM,"FW,MF",27,1996,3.3,0,6,1,16.7,1.82,0.3,0.0,0.0,17.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting,ZIM,"FW,MF",27,1996,3.3,89,111,80.2,1209,352,53,66,80.3,28,32,87.5,3,5,60.0,0,0.3,0.2,-0.3,6,5,3,1,12,passing,ZIM,"FW,MF",27,1996,3.3,148,8,19,70,61,13,148,5,3,60.0,2,40.0,104,540,185,4,2,3,6,9,99,28,possession,ZIM,"FW,MF",27,1996,3.3,0,0,0,6,2,2,2,5,1,0,0,0,23,10,11,47.6,misc
FRA-Ligue 1,2023,Nantes,Tino Kadewere,ZIM,"FW,MF",27,1996,14,8,781,8.7,1,0,1,1,0,1,1,0,1.9,1.2,1.8,2.9,15,26,53,0.12,0.0,0.12,0.12,0.12,0.22,0.21,0.43,0.13,0.34,standard,ZIM,"FW,MF",27,1996,8.7,9,4,3,3,3,6,11,54.5,5,10,1,9,10,19,8,0,defense,ZIM,"FW,MF",27,1996,8.7,1,9,4,44.4,1.04,0.46,0.11,0.25,21.9,0,0,1,1.9,1.2,0.13,-0.9,-0.2,shooting,ZIM,"FW,MF",27,1996,8.7,154,213,72.3,2092,639,83,102,81.4,54,73,74.0,5,15,33.3,0,1.8,0.9,-1.8,12,13,9,1,26,passing,ZIM,"FW,MF",27,1996,8.7,315,9,36,159,125,30,314,24,9,37.5,12,50.0,214,1179,407,15,5,6,26,19,215,53,possession,ZIM,"FW,MF",27,1996,8.7,1,0,0,13,10,5,6,10,4,0,0,0,42,26,24,52.0,misc
FRA-Ligue 1,2023,Nice,Tom Louchet,FRA,"MF,DF",20,2003,13,3,409,4.5,1,1,2,1,0,0,1,0,1.0,1.0,0.7,1.7,6,18,40,0.22,0.22,0.44,0.22,0.44,0.23,0.16,0.38,0.23,0.38,standard,FRA,"MF,DF",20,2003,4.5,14,5,6,6,2,7,11,63.6,4,7,3,4,3,17,9,0,defense,FRA,"MF,DF",20,2003,4.5,1,2,1,50.0,0.44,0.22,0.5,1.0,11.4,0,0,0,1.0,1.0,0.51,0.0,0.0,shooting,FRA,"MF,DF",20,2003,4.5,195,257,75.9,2973,772,102,119,85.7,72,87,82.8,13,33,39.4,1,0.7,0.7,0.3,7,9,5,2,18,passing,FRA,"MF,DF",20,2003,4.5,307,11,73,128,108,5,307,7,1,14.3,6,85.7,204,1378,552,6,8,0,7,6,194,40,possession,FRA,"MF,DF",20,2003,4.5,1,0,0,7,4,0,33,3,5,1,0,0,13,4,8,33.3,misc
FRA-Ligue 1,2023,Lorient,Tosin Aiyegun,BEN,"MF,FW",25,1998,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17,16,52,0.2,0.0,0.2,0.2,0.2,0.18,0.03,0.21,0.18,0.21,standard,BEN,"MF,FW",25,1998,10.0,6,4,2,3,1,3,9,33.3,6,4,1,3,2,8,8,0,defense,BEN,"MF,FW",25,1998,10.0,2,11,3,27.3,1.1,0.3,0.18,0.67,22.7,0,0,0,1.8,1.8,0.17,0.2,0.2,shooting,BEN,"MF,FW",25,1998,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16,passing,BEN,"MF,FW",25,1998,10.0,291,10,54,120,123,21,291,26,12,46.2,13,50.0,227,1660,686,17,10,6,18,13,218,52,possession,BEN,"MF,FW",25,1998,10.0,0,1,0,13,16,3,8,2,4,1,0,0,33,6,10,37.5,misc
FRA-Ligue 1,2023,Lille,Trévis Dago,CIV,"FW,MF",18,2005,4,0,23,0.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,1,0,1,0.0,3.91,3.91,0.0,3.91,0.16,1.63,1.78,0.16,1.78,standard,CIV,"FW,MF",18,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense,CIV,"FW,MF",18,2005,0.3,0,1,0,0.0,3.91,0.0,0.0,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,CIV,"FW,MF",18,2005,0.3,2,4,50.0,31,19,1,3,33.3,1,1,100.0,0,0,,1,0.4,0.0,0.6,1,0,1,1,0,passing,CIV,"FW,MF",18,2005,0.3,9,0,1,4,5,2,9,1,1,100.0,0,0.0,6,40,22,1,1,0,0,0,4,1,possession,CIV,"FW,MF",18,2005,0.3,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,50.0,misc
FRA-Ligue 1,2023,Montpellier,Téji Savanier,FRA,MF,31,1991,32,32,2765,30.7,9,6,15,2,7,7,8,1,9.1,3.6,6.9,10.5,39,224,108,0.29,0.2,0.49,0.07,0.26,0.29,0.22,0.52,0.12,0.34,standard,FRA,MF,31,1991,30.7,37,20,16,15,6,14,63,22.2,49,36,8,28,33,70,28,1,defense,FRA,MF,31,1991,30.7,9,75,22,29.3,2.44,0.72,0.03,0.09,26.8,21,7,7,9.1,3.6,0.05,-0.1,-1.6,shooting,FRA,MF,31,1991,30.7,1306,1888,69.2,27308,10471,477,582,82.0,473,618,76.5,293,562,52.1,6,6.9,8.5,-0.9,91,186,44,8,224,passing,FRA,MF,31,1991,30.7,2283,58,434,1212,682,52,2276,108,55,50.9,42,38.9,1525,8329,3398,39,59,8,59,38,1409,108,possession,FRA,MF,31,1991,30.7,8,1,0,41,80,3,231,33,20,0,0,0,196,21,32,39.6,misc
FRA-Ligue 1,2023,Marseille,Ulisses Garcia,SUI,DF,27,1996,13,10,906,10.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,21,52,66,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,standard,SUI,DF,27,1996,10.1,21,16,6,13,2,13,20,65.0,7,8,3,5,7,28,13,2,defense,SUI,DF,27,1996,10.1,0,11,5,45.5,1.09,0.5,0.0,0.0,24.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,SUI,DF,27,1996,10.1,449,570,78.8,7183,1975,224,249,90.0,186,233,79.8,27,54,50.0,0,0.9,1.1,-0.9,8,30,7,5,52,passing,SUI,DF,27,1996,10.1,658,21,140,309,215,8,658,18,10,55.6,6,33.3,423,2330,1157,21,18,2,9,14,394,66,possession,SUI,DF,27,1996,10.1,0,0,0,15,11,0,49,7,16,0,0,0,45,17,10,63.0,misc
