league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_misc,pos_misc,age_misc,born_misc,90s,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing
ESP-La Liga,2022,Cádiz,Theo Bongonda,COD,"MF,FW",26,1995,31,24,1938,21.5,4,3,7,3,1,1,2,0,5.2,4.4,3.0,7.4,74,39,105,0.19,0.14,0.33,0.14,0.28,0.24,0.14,0.38,0.2,0.34,standard,COD,"MF,FW",26,1995,21.5,2,0,0,15,37,6,68,6,20,0,0,0,96,14,13,51.9,misc,COD,"MF,FW",26,1995,21.5,28,20,11,14,3,17,40,42.5,23,21,2,19,6,34,14,0,defense,COD,"MF,FW",26,1995,21.5,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.1,-1.2,-1.4,shooting,COD,"MF,FW",26,1995,21.5,766,17,118,282,387,55,765,98,40,40.8,42,42.9,480,3985,2088,74,47,20,57,26,497,105,possession,COD,"MF,FW",26,1995,21.5,329,489,67.3,4564,1295,207,254,81.5,87,123,70.7,20,70,28.6,3,3.0,2.4,0.0,20,20,11,4,39,passing
ESP-La Liga,2022,Real Madrid,Thibaut Courtois,BEL,GK,30,1992,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,BEL,GK,30,1992,31.0,0,0,0,0,3,0,0,3,0,0,0,0,59,9,0,100.0,misc,BEL,GK,30,1992,31.0,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,7,1,defense,BEL,GK,30,1992,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,BEL,GK,30,1992,31.0,1209,1020,1205,5,0,0,1209,2,2,100.0,0,0.0,824,4223,2619,0,0,0,2,0,704,0,possession,BEL,GK,30,1992,31.0,980,1136,86.3,23008,14737,219,220,99.5,560,567,98.8,196,341,57.5,0,0.4,0.0,-0.4,2,6,1,0,0,passing
ESP-La Liga,2022,Valencia,Thierry Correia,POR,DF,23,1999,27,24,2009,22.3,0,0,0,0,0,0,5,0,0.3,0.3,1.1,1.4,60,104,122,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,standard,POR,DF,23,1999,22.3,5,0,0,39,44,1,87,24,52,2,0,0,149,24,20,54.5,misc,POR,DF,23,1999,22.3,71,52,46,22,3,31,54,57.4,23,25,2,23,24,95,54,2,defense,POR,DF,23,1999,22.3,0,6,0,0.0,0.27,0.0,0.0,,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,POR,DF,23,1999,22.3,1615,77,491,687,456,23,1615,34,13,38.2,15,44.1,862,4437,2539,60,46,9,36,11,954,122,possession,POR,DF,23,1999,22.3,1047,1363,76.8,17275,6276,569,640,88.9,362,466,77.7,98,194,50.5,0,1.1,2.1,-1.1,14,101,26,14,104,passing
ESP-La Liga,2022,Sevilla,Thomas Delaney,DEN,MF,30,1991,8,2,309,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,standard,DEN,MF,30,1991,3.4,3,0,0,4,5,1,4,4,2,0,0,0,8,9,2,81.8,misc,DEN,MF,30,1991,3.4,4,2,0,4,0,3,5,60.0,2,3,2,1,4,8,3,0,defense,DEN,MF,30,1991,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,DEN,MF,30,1991,3.4,188,8,52,108,28,7,188,0,0,,0,,113,361,110,1,0,1,4,3,138,3,possession,DEN,MF,30,1991,3.4,140,164,85.4,2173,461,71,76,93.4,54,64,84.4,8,14,57.1,0,0.1,0.6,-0.1,2,6,3,1,7,passing
ESP-La Liga,2022,Atlético Madrid,Thomas Lemar,FRA,MF,26,1995,27,17,1252,13.9,1,3,4,1,0,0,1,0,0.9,0.9,1.9,2.9,36,80,79,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21,standard,FRA,MF,26,1995,13.9,1,0,0,7,17,2,44,7,18,0,0,0,75,5,7,41.7,misc,FRA,MF,26,1995,13.9,30,18,10,13,7,10,28,35.7,18,12,3,9,7,37,12,0,defense,FRA,MF,26,1995,13.9,1,13,6,46.2,0.93,0.43,0.08,0.17,21.1,0,0,0,0.9,0.9,0.07,0.1,0.1,shooting,FRA,MF,26,1995,13.9,936,17,148,483,316,23,936,44,21,47.7,15,34.1,607,3165,1620,36,36,3,20,19,744,79,possession,FRA,MF,26,1995,13.9,690,814,84.8,10150,2771,404,435,92.9,202,238,84.9,52,82,63.4,3,1.9,1.6,1.1,26,68,22,6,80,passing
ESP-La Liga,2022,Mallorca,Tino Kadewere,ZIM,"FW,MF",26,1996,15,5,542,6.0,1,0,1,1,0,0,1,0,1.6,1.6,0.6,2.2,14,4,29,0.17,0.0,0.17,0.17,0.17,0.26,0.1,0.37,0.26,0.37,standard,ZIM,"FW,MF",26,1996,6.0,1,0,0,6,3,5,7,2,3,0,0,0,17,30,20,60.0,misc,ZIM,"FW,MF",26,1996,6.0,6,3,3,3,0,4,9,44.4,5,6,2,4,2,8,1,0,defense,ZIM,"FW,MF",26,1996,6.0,1,19,6,31.6,3.15,1.0,0.05,0.17,18.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6,shooting,ZIM,"FW,MF",26,1996,6.0,224,3,22,114,94,28,224,14,8,57.1,4,28.6,122,710,333,14,5,9,15,11,163,29,possession,ZIM,"FW,MF",26,1996,6.0,95,151,62.9,1261,233,56,79,70.9,29,43,67.4,3,11,27.3,0,0.6,0.2,-0.6,3,6,0,0,4,passing
ESP-La Liga,2022,Cádiz,Tomás Alarcón,CHI,MF,23,1999,4,2,223,2.5,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,2,9,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard,CHI,MF,23,1999,2.5,2,1,1,4,3,0,6,2,2,0,0,0,14,3,1,75.0,misc,CHI,MF,23,1999,2.5,3,2,0,2,1,1,2,50.0,1,1,0,1,2,5,2,0,defense,CHI,MF,23,1999,2.5,0,2,1,50.0,0.81,0.4,0.0,0.0,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting,CHI,MF,23,1999,2.5,113,3,20,68,25,1,113,0,0,,0,,62,267,81,2,0,0,3,4,74,6,possession,CHI,MF,23,1999,2.5,78,95,82.1,1688,582,28,32,87.5,27,34,79.4,20,25,80.0,0,0.1,0.1,-0.1,2,11,1,0,9,passing
ESP-La Liga,2022,Real Madrid,Toni Kroos,GER,MF,32,1990,30,25,2155,23.9,2,4,6,2,0,0,2,1,1.4,1.4,4.4,5.9,51,319,38,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24,standard,GER,MF,32,1990,23.9,2,1,1,28,36,0,122,24,32,0,1,0,154,7,4,63.6,misc,GER,MF,32,1990,23.9,51,32,16,33,2,23,69,33.3,46,23,4,19,24,75,11,0,defense,GER,MF,32,1990,23.9,2,31,11,35.5,1.29,0.46,0.06,0.18,25.4,5,0,0,1.4,1.4,0.05,0.6,0.6,shooting,GER,MF,32,1990,23.9,2633,58,531,1618,506,18,2633,26,9,34.6,10,38.5,1796,8015,4384,51,41,3,10,12,2106,38,possession,GER,MF,32,1990,23.9,2255,2482,90.9,42174,15247,991,1022,97.0,907,964,94.1,314,419,74.9,4,4.4,5.5,-0.4,55,372,26,7,319,passing
ESP-La Liga,2022,Valencia,Toni Lato,ESP,"DF,MF",24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.8,18,40,47,0.1,0.0,0.1,0.1,0.1,0.08,0.09,0.18,0.08,0.18,standard,ESP,"DF,MF",24,1997,10.2,1,0,0,12,9,4,32,6,11,0,0,0,50,4,19,17.4,misc,ESP,"DF,MF",24,1997,10.2,23,11,9,12,2,9,21,42.9,12,10,1,9,6,29,14,0,defense,ESP,"DF,MF",24,1997,10.2,1,9,1,11.1,0.89,0.1,0.11,1.0,17.3,1,0,0,0.8,0.8,0.09,0.2,0.2,shooting,ESP,"DF,MF",24,1997,10.2,583,22,149,247,191,18,583,10,7,70.0,2,20.0,280,1402,794,18,15,2,8,2,346,47,possession,ESP,"DF,MF",24,1997,10.2,390,490,79.6,6140,2040,205,228,89.9,148,177,83.6,26,61,42.6,0,0.9,1.0,-0.9,15,32,10,2,40,passing
ESP-La Liga,2022,Girona,Toni Villa,ESP,"MF,FW",27,1995,24,12,895,9.9,1,3,4,1,0,0,2,0,1.0,1.0,1.6,2.6,37,38,91,0.1,0.3,0.4,0.1,0.4,0.11,0.16,0.26,0.11,0.26,standard,ESP,"MF,FW",27,1995,9.9,2,0,0,12,18,7,27,8,18,0,0,0,52,1,5,16.7,misc,ESP,"MF,FW",27,1995,9.9,25,18,9,11,5,10,23,43.5,13,8,0,8,8,33,3,0,defense,ESP,"MF,FW",27,1995,9.9,1,17,3,17.6,1.71,0.3,0.06,0.33,22.4,0,0,0,1.0,1.0,0.06,0.0,0.0,shooting,ESP,"MF,FW",27,1995,9.9,486,3,60,167,271,44,486,71,24,33.8,43,60.6,323,2281,1208,37,28,20,20,22,347,91,possession,ESP,"MF,FW",27,1995,9.9,257,335,76.7,3626,1168,153,172,89.0,80,105,76.2,11,23,47.8,3,1.6,1.3,1.4,14,21,8,5,38,passing
ESP-La Liga,2022,Valladolid,Toni Villa,ESP,MF,27,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard,ESP,MF,27,1995,1.0,0,0,0,0,1,1,5,0,3,0,0,0,6,0,0,,misc,ESP,MF,27,1995,1.0,6,3,2,3,1,4,9,44.4,5,0,0,0,0,6,0,0,defense,ESP,MF,27,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ESP,MF,27,1995,1.0,45,0,7,17,22,1,45,5,1,20.0,3,60.0,27,126,56,2,2,0,1,1,27,5,possession,ESP,MF,27,1995,1.0,20,32,62.5,258,109,13,16,81.3,5,8,62.5,1,3,33.3,0,0.0,0.0,0.0,1,2,0,0,4,passing
ESP-La Liga,2022,Almería,Umar Sadiq,NGA,FW,25,1997,3,3,240,2.7,2,0,2,2,0,0,1,0,1.5,1.5,0.2,1.6,5,2,7,0.75,0.0,0.75,0.75,0.75,0.55,0.06,0.61,0.55,0.61,standard,NGA,FW,25,1997,2.7,1,0,0,9,2,7,0,0,0,0,0,0,8,4,10,28.6,misc,NGA,FW,25,1997,2.7,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,defense,NGA,FW,25,1997,2.7,2,7,3,42.9,2.62,1.13,0.29,0.67,14.5,0,0,0,1.5,1.5,0.21,0.5,0.5,shooting,NGA,FW,25,1997,2.7,74,3,6,31,39,18,74,12,4,33.3,8,66.7,47,390,211,5,8,6,7,11,53,7,possession,NGA,FW,25,1997,2.7,22,36,61.1,254,34,11,15,73.3,8,11,72.7,0,0,,0,0.2,0.1,-0.2,3,0,1,0,2,passing
ESP-La Liga,2022,Real Sociedad,Umar Sadiq,NGA,FW,25,1997,2,1,82,0.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,1,6,1.1,0.0,1.1,1.1,1.1,0.47,0.0,0.47,0.47,0.47,standard,NGA,FW,25,1997,0.9,0,0,0,3,1,4,0,0,1,0,0,0,1,2,2,50.0,misc,NGA,FW,25,1997,0.9,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,defense,NGA,FW,25,1997,0.9,1,1,1,100.0,1.1,1.1,1.0,1.0,2.9,0,0,0,0.4,0.4,0.43,0.6,0.6,shooting,NGA,FW,25,1997,0.9,26,1,2,9,15,2,26,3,2,66.7,0,0.0,16,62,9,0,0,1,6,2,21,6,possession,NGA,FW,25,1997,0.9,13,13,100.0,162,35,9,9,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing
ESP-La Liga,2022,Osasuna,Unai García,ESP,DF,30,1992,21,20,1713,19.0,0,1,1,0,0,0,6,1,0.2,0.2,0.1,0.3,11,51,3,0.0,0.05,0.05,0.0,0.05,0.01,0.0,0.02,0.01,0.02,standard,ESP,DF,30,1992,19.0,6,1,0,22,4,0,3,19,13,0,1,0,90,38,29,56.7,misc,ESP,DF,30,1992,19.0,23,13,13,8,2,12,17,70.6,5,23,14,9,19,42,60,2,defense,ESP,DF,30,1992,19.0,0,5,2,40.0,0.26,0.11,0.0,0.0,12.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,ESP,DF,30,1992,19.0,957,89,456,479,32,8,957,8,5,62.5,2,25.0,515,2518,1458,11,6,0,5,5,572,3,possession,ESP,DF,30,1992,19.0,638,803,79.5,13808,4944,169,190,88.9,365,418,87.3,96,177,54.2,1,0.1,0.2,0.9,3,44,3,2,51,passing
ESP-La Liga,2022,Rayo Vallecano,Unai López,ESP,MF,26,1995,34,12,1254,13.9,1,2,3,1,0,0,2,0,1.3,1.3,1.4,2.7,17,98,43,0.07,0.14,0.22,0.07,0.22,0.09,0.1,0.19,0.09,0.19,standard,ESP,MF,26,1995,13.9,2,0,0,22,17,2,55,15,20,0,0,0,98,7,17,29.2,misc,ESP,MF,26,1995,13.9,32,20,10,17,5,13,37,35.1,24,12,1,11,15,47,6,1,defense,ESP,MF,26,1995,13.9,1,26,10,38.5,1.87,0.72,0.04,0.1,26.5,2,0,0,1.3,1.3,0.05,-0.3,-0.3,shooting,ESP,MF,26,1995,13.9,1076,9,142,633,311,22,1076,27,12,44.4,14,51.9,635,2797,1067,17,18,5,27,19,757,43,possession,ESP,MF,26,1995,13.9,745,929,80.2,13818,3802,332,372,89.2,283,328,86.3,110,175,62.9,2,1.4,1.9,0.6,21,102,14,3,98,passing
ESP-La Liga,2022,Celta Vigo,Unai Núñez,ESP,DF,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,1.2,1.2,0.1,1.3,31,146,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,standard,ESP,DF,25,1997,35.0,8,0,0,25,31,1,3,72,35,0,0,1,205,70,53,56.9,misc,ESP,DF,25,1997,35.0,47,35,29,15,3,18,34,52.9,16,27,17,10,72,119,135,1,defense,ESP,DF,25,1997,35.0,0,15,5,33.3,0.43,0.14,0.0,0.0,14.4,0,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting,ESP,DF,25,1997,35.0,2366,268,1197,1100,83,22,2366,13,11,84.6,2,15.4,1504,8027,4468,31,25,1,17,2,1587,5,possession,ESP,DF,25,1997,35.0,1744,2023,86.2,35775,12950,501,553,90.6,1032,1124,91.8,203,316,64.2,0,0.1,0.4,-0.1,5,131,2,1,146,passing
ESP-La Liga,2022,Athletic Club,Unai Simón,ESP,GK,25,1997,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,GK,25,1997,30.5,2,0,0,0,1,0,0,0,0,0,0,0,36,0,0,,misc,ESP,GK,25,1997,30.5,2,0,2,0,0,1,1,100.0,0,1,0,1,0,2,9,3,defense,ESP,GK,25,1997,30.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ESP,GK,25,1997,30.5,1007,810,1001,7,0,0,1007,0,0,,0,,598,3166,1823,0,0,0,1,0,480,0,possession,ESP,GK,25,1997,30.5,690,951,72.6,19697,14574,94,95,98.9,383,393,97.5,212,459,46.2,0,0.0,0.0,0.0,0,18,0,0,2,passing
ESP-La Liga,2022,Athletic Club,Unai Vencedor Paris,ESP,MF,21,2000,10,0,193,2.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,2,16,3,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.28,0.22,0.28,standard,ESP,MF,21,2000,2.1,2,0,0,12,2,0,2,1,1,0,0,0,19,1,0,100.0,misc,ESP,MF,21,2000,2.1,3,1,0,3,0,1,6,16.7,5,5,0,5,1,4,1,0,defense,ESP,MF,21,2000,2.1,0,3,1,33.3,1.4,0.47,0.0,0.0,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,shooting,ESP,MF,21,2000,2.1,149,5,28,93,29,4,149,2,1,50.0,1,50.0,76,343,179,2,2,1,4,4,94,3,possession,ESP,MF,21,2000,2.1,107,124,86.3,2021,592,52,56,92.9,34,40,85.0,19,23,82.6,0,0.1,0.2,-0.1,2,13,2,0,16,passing
ESP-La Liga,2022,Girona,Valentín Castellanos,ARG,FW,23,1998,35,33,2597,28.9,13,0,13,12,1,1,11,0,11.2,10.4,1.7,12.1,30,34,128,0.45,0.0,0.45,0.42,0.42,0.39,0.06,0.45,0.36,0.42,standard,ARG,FW,23,1998,28.9,11,0,0,43,46,31,10,6,5,0,0,0,56,51,70,42.1,misc,ARG,FW,23,1998,28.9,12,5,2,7,3,0,18,0.0,18,22,2,20,6,18,26,0,defense,ARG,FW,23,1998,28.9,13,85,32,37.6,2.95,1.11,0.14,0.38,15.0,0,1,1,11.2,10.4,0.12,1.8,1.6,shooting,ARG,FW,23,1998,28.9,672,28,65,278,343,123,671,43,14,32.6,21,48.8,361,1903,923,30,27,11,46,22,478,128,possession,ARG,FW,23,1998,28.9,244,397,61.5,3345,704,144,200,72.0,74,125,59.2,12,17,70.6,0,1.7,2.3,-1.7,15,17,16,1,34,passing
ESP-La Liga,2022,Girona,Valery Fernández,ESP,"MF,DF",22,1999,25,7,967,10.7,0,2,2,0,0,0,1,0,0.7,0.7,1.2,1.9,18,20,84,0.0,0.19,0.19,0.0,0.19,0.07,0.11,0.18,0.07,0.18,standard,ESP,"MF,DF",22,1999,10.7,1,0,0,6,16,4,23,10,6,1,1,0,49,10,5,66.7,misc,ESP,"MF,DF",22,1999,10.7,12,6,4,6,2,5,9,55.6,4,8,1,7,10,22,9,1,defense,ESP,"MF,DF",22,1999,10.7,0,7,0,0.0,0.65,0.0,0.0,,16.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting,ESP,"MF,DF",22,1999,10.7,461,20,86,179,199,28,461,27,13,48.1,10,37.0,274,1617,637,18,7,9,18,10,305,84,possession,ESP,"MF,DF",22,1999,10.7,295,356,82.9,4143,830,187,206,90.8,75,95,78.9,20,24,83.3,2,1.2,0.7,0.8,18,12,8,2,20,passing
ESP-La Liga,2022,Mallorca,Vedat Muriqi,KVX,FW,28,1994,35,34,2937,32.6,15,3,18,11,4,5,6,1,12.5,8.6,2.1,10.6,28,60,152,0.46,0.09,0.55,0.34,0.43,0.38,0.06,0.45,0.26,0.33,standard,KVX,FW,28,1994,32.6,6,1,0,59,39,29,11,12,7,1,0,0,88,198,156,55.9,misc,KVX,FW,28,1994,32.6,12,7,4,7,1,3,13,23.1,10,19,7,12,12,24,73,0,defense,KVX,FW,28,1994,32.6,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0,4,5,12.5,8.6,0.12,2.5,2.4,shooting,KVX,FW,28,1994,32.6,1194,90,160,592,450,112,1189,31,12,38.7,15,48.4,601,2558,863,28,28,10,80,46,896,152,possession,KVX,FW,28,1994,32.6,472,827,57.1,6327,1330,307,426,72.1,125,257,48.6,18,49,36.7,3,2.1,1.7,0.9,21,43,6,0,60,passing
ESP-La Liga,2022,Girona,Viktor Tsyhankov,UKR,MF,24,1997,19,17,1489,16.5,3,6,9,3,0,0,0,0,2.8,2.8,2.9,5.7,63,46,120,0.18,0.36,0.54,0.18,0.54,0.17,0.17,0.34,0.17,0.34,standard,UKR,MF,24,1997,16.5,0,0,0,8,21,2,55,7,8,1,0,0,70,7,13,35.0,misc,UKR,MF,24,1997,16.5,8,8,5,1,2,1,14,7.1,13,13,2,11,7,15,12,0,defense,UKR,MF,24,1997,16.5,3,19,9,47.4,1.15,0.54,0.16,0.33,18.0,0,0,0,2.8,2.8,0.15,0.2,0.2,shooting,UKR,MF,24,1997,16.5,737,17,110,311,331,49,737,31,17,54.8,10,32.3,463,3132,1672,63,39,19,16,15,525,120,possession,UKR,MF,24,1997,16.5,433,622,69.6,6648,1872,257,319,80.6,108,161,67.1,49,79,62.0,6,2.9,3.0,3.1,36,21,16,2,46,passing
ESP-La Liga,2022,Real Madrid,Vinicius Júnior,BRA,FW,22,2000,33,32,2823,31.4,10,9,19,10,0,0,10,1,10.5,10.5,9.4,19.9,221,87,495,0.32,0.29,0.61,0.32,0.61,0.34,0.3,0.63,0.34,0.63,standard,BRA,FW,22,2000,31.4,10,1,0,47,122,23,64,6,21,1,0,0,98,2,6,25.0,misc,BRA,FW,22,2000,31.4,30,21,10,12,8,14,39,35.9,25,24,1,23,6,36,1,0,defense,BRA,FW,22,2000,31.4,10,77,36,46.8,2.45,1.15,0.13,0.28,16.2,0,0,0,10.5,10.5,0.14,-0.5,-0.5,shooting,BRA,FW,22,2000,31.4,1708,3,95,444,1190,260,1708,306,112,36.6,153,50.0,1357,10776,5663,221,98,140,103,61,1460,495,possession,BRA,FW,22,2000,31.4,883,1153,76.6,11725,2422,581,665,87.4,204,262,77.9,44,74,59.5,9,9.4,8.8,-0.4,64,30,45,2,87,passing
ESP-La Liga,2022,Espanyol,Vinicius Souza,BRA,MF,23,1999,34,27,2428,27.0,1,1,2,1,0,0,10,1,0.8,0.8,0.6,1.4,13,82,14,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.05,0.03,0.05,standard,BRA,MF,23,1999,27.0,10,1,1,65,38,0,4,48,66,0,2,0,151,72,63,53.3,misc,BRA,MF,23,1999,27.0,99,66,41,45,13,33,59,55.9,26,31,14,17,48,147,50,1,defense,BRA,MF,23,1999,27.0,1,10,4,40.0,0.37,0.15,0.1,0.25,21.9,0,0,0,0.8,0.8,0.08,0.2,0.2,shooting,BRA,MF,23,1999,27.0,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972,13,11,2,30,13,614,14,possession,BRA,MF,23,1999,27.0,726,909,79.9,12361,3394,343,396,86.6,295,353,83.6,66,106,62.3,1,0.6,0.7,0.4,11,85,4,1,82,passing
ESP-La Liga,2022,Cádiz,Víctor Chust,ESP,DF,22,2000,14,10,965,10.7,1,0,1,1,0,0,3,0,0.9,0.9,0.0,1.0,4,22,2,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,standard,ESP,DF,22,2000,10.7,3,0,0,11,4,1,0,10,6,0,1,0,46,16,17,48.5,misc,ESP,DF,22,2000,10.7,9,6,7,2,0,4,7,57.1,3,8,3,5,10,19,53,0,defense,ESP,DF,22,2000,10.7,1,2,2,100.0,0.19,0.19,0.5,0.5,7.0,0,0,0,0.9,0.9,0.47,0.1,0.1,shooting,ESP,DF,22,2000,10.7,533,71,291,237,13,6,533,3,1,33.3,2,66.7,246,1462,718,4,2,1,2,1,305,2,possession,ESP,DF,22,2000,10.7,364,440,82.7,8016,2967,105,118,89.0,172,192,89.6,78,113,69.0,0,0.0,0.1,0.0,1,22,1,0,22,passing
ESP-La Liga,2022,Betis,Víctor Ruiz,ESP,DF,33,1989,10,5,560,6.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,10,0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,standard,ESP,DF,33,1989,6.2,0,0,0,4,2,1,0,6,3,0,0,0,29,17,7,70.8,misc,ESP,DF,33,1989,6.2,5,3,3,2,0,3,3,100.0,0,10,7,3,6,11,34,0,defense,ESP,DF,33,1989,6.2,0,1,0,0.0,0.16,0.0,0.0,,8.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1,shooting,ESP,DF,33,1989,6.2,315,50,180,128,8,4,315,0,0,,0,,167,877,447,4,3,1,1,0,183,0,possession,ESP,DF,33,1989,6.2,213,251,84.9,3911,1737,88,98,89.8,104,111,93.7,18,37,48.6,0,0.2,0.2,-0.2,2,11,0,0,10,passing
ESP-La Liga,2022,Betis,William Carvalho,POR,MF,30,1992,33,31,2438,27.1,3,1,4,3,0,0,6,1,3.1,3.1,1.6,4.7,46,203,52,0.11,0.04,0.15,0.11,0.15,0.11,0.06,0.17,0.11,0.17,standard,POR,MF,30,1992,27.1,6,1,0,29,40,2,5,16,27,0,0,0,159,32,27,54.2,misc,POR,MF,30,1992,27.1,43,27,18,23,2,17,44,38.6,27,27,6,21,16,59,22,0,defense,POR,MF,30,1992,27.1,3,26,9,34.6,0.96,0.33,0.12,0.33,16.5,0,0,0,3.1,3.1,0.12,-0.1,-0.1,shooting,POR,MF,30,1992,27.1,1979,40,303,1323,370,37,1979,52,29,55.8,17,32.7,1276,5717,2667,46,43,7,23,27,1591,52,possession,POR,MF,30,1992,27.1,1510,1745,86.5,24743,7482,786,859,91.5,525,599,87.6,148,194,76.3,1,1.6,2.1,-0.6,22,170,23,1,203,passing
