league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2022,Lyon,Alexandre Lacazette,FRA,FW,31,1991,35,34,2929,32.5,27,5,32,21,6,8,3,0,24.2,17.9,5.4,23.2,40,108,227,0.83,0.15,0.98,0.65,0.8,0.74,0.16,0.91,0.55,0.71,standard,FRA,FW,31,1991,32.5,43,23,7,17,19,10,29,34.5,19,23,3,20,15,58,4,0,defense,FRA,FW,31,1991,32.5,3,0,0,64,56,15,35,15,23,3,1,0,88,28,46,37.8,misc,FRA,FW,31,1991,32.5,27,107,47,43.9,3.29,1.44,0.2,0.45,14.4,8,6,8,24.2,17.9,0.17,2.8,3.1,shooting,FRA,FW,31,1991,32.5,661,917,72.1,9241,2675,352,457,77.0,205,269,76.2,37,68,54.4,5,5.4,5.6,-0.4,48,59,48,1,108,passing,FRA,FW,31,1991,32.5,1272,13,81,495,704,210,1264,76,38,50.0,28,36.8,948,4339,1466,40,25,18,65,46,929,227,possession
FRA-Ligue 1,2022,Paris S-G,Alexandre Letellier,FRA,GK,31,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,31,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,GK,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,GK,31,1990,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,31,1990,0.1,4,4,100.0,68,43,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,GK,31,1990,0.1,4,4,4,0,0,0,4,0,0,,0,,3,13,1,0,0,0,0,0,3,0,possession
FRA-Ligue 1,2022,Nice,Alexis Beka Beka,FRA,"MF,DF",21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.5,13,25,23,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,standard,FRA,"MF,DF",21,2001,6.1,16,5,6,9,1,4,15,26.7,11,9,1,8,12,28,6,0,defense,FRA,"MF,DF",21,2001,6.1,2,0,0,11,7,0,17,12,5,0,0,0,44,3,4,42.9,misc,FRA,"MF,DF",21,2001,6.1,0,9,3,33.3,1.49,0.5,0.0,0.0,24.5,1,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,FRA,"MF,DF",21,2001,6.1,236,303,77.9,3971,967,123,145,84.8,82,103,79.6,24,42,57.1,0,0.1,0.2,-0.1,3,19,2,1,25,passing,FRA,"MF,DF",21,2001,6.1,387,14,82,219,93,5,387,17,8,47.1,8,47.1,295,1911,864,13,12,3,12,8,262,23,possession
FRA-Ligue 1,2022,Lens,Alexis Claude-Maurice,FRA,"MF,FW",24,1998,20,5,604,6.7,5,3,8,5,0,0,0,0,2.6,2.6,1.3,3.9,11,25,43,0.75,0.45,1.19,0.75,1.19,0.39,0.19,0.58,0.39,0.58,standard,FRA,"MF,FW",24,1998,6.7,14,9,5,8,1,6,16,37.5,10,6,0,6,2,16,1,0,defense,FRA,"MF,FW",24,1998,6.7,0,0,0,7,16,0,7,2,9,0,0,0,25,4,2,66.7,misc,FRA,"MF,FW",24,1998,6.7,5,14,9,64.3,2.09,1.34,0.36,0.56,16.6,0,0,0,2.6,2.6,0.19,2.4,2.4,shooting,FRA,"MF,FW",24,1998,6.7,201,240,83.8,2708,541,122,136,89.7,62,73,84.9,5,10,50.0,3,1.3,0.9,1.7,7,16,7,0,25,passing,FRA,"MF,FW",24,1998,6.7,332,7,44,168,124,27,332,30,12,40.0,14,46.7,259,1533,580,11,6,7,18,13,263,43,possession
FRA-Ligue 1,2022,Nice,Alexis Claude-Maurice,FRA,FW,24,1998,2,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.18,0.12,0.18,standard,FRA,FW,24,1998,0.7,3,2,2,1,0,3,3,100.0,0,0,0,0,2,5,1,0,defense,FRA,FW,24,1998,0.7,0,0,0,0,2,0,1,2,2,0,0,0,1,2,0,100.0,misc,FRA,FW,24,1998,0.7,0,2,0,0.0,2.81,0.0,0.0,,24.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,FRA,FW,24,1998,0.7,20,25,80.0,260,33,12,13,92.3,5,7,71.4,1,2,50.0,0,0.0,0.0,0.0,1,1,1,0,2,passing,FRA,FW,24,1998,0.7,39,4,9,18,12,0,39,0,0,,0,,24,129,34,0,1,0,3,2,25,1,possession
FRA-Ligue 1,2022,Reims,Alexis Flips,FRA,"FW,MF",22,2000,33,28,1978,22.0,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10.0,23,110,162,0.18,0.27,0.46,0.18,0.46,0.18,0.28,0.46,0.18,0.46,standard,FRA,"FW,MF",22,2000,22.0,51,30,18,17,16,27,64,42.2,37,35,5,30,24,75,12,0,defense,FRA,"FW,MF",22,2000,22.0,3,1,0,23,24,2,139,24,30,0,0,0,159,13,34,27.7,misc,FRA,"FW,MF",22,2000,22.0,4,53,20,37.7,2.41,0.91,0.08,0.2,24.1,9,0,0,3.9,3.9,0.07,0.1,0.1,shooting,FRA,"FW,MF",22,2000,22.0,690,1034,66.7,12630,5069,313,395,79.2,263,366,71.9,95,204,46.6,6,6.2,6.7,-0.2,44,83,45,19,110,passing,FRA,"FW,MF",22,2000,22.0,1331,32,233,590,525,54,1331,42,12,28.6,24,57.1,906,4374,1784,23,44,3,58,23,803,162,possession
FRA-Ligue 1,2022,Marseille,Alexis Sánchez,CHI,"FW,MF",33,1988,35,32,2679,29.8,14,3,17,12,2,3,3,0,12.6,10.2,5.8,16.0,42,127,232,0.47,0.1,0.57,0.4,0.5,0.42,0.2,0.62,0.34,0.54,standard,CHI,"FW,MF",33,1988,29.8,27,17,5,16,6,3,24,12.5,21,14,0,14,5,32,6,0,defense,CHI,"FW,MF",33,1988,29.8,3,0,0,44,46,28,37,5,17,1,0,0,83,35,70,33.3,misc,CHI,"FW,MF",33,1988,29.8,14,63,29,46.0,2.12,0.97,0.19,0.41,15.2,5,2,3,12.6,10.2,0.17,1.4,1.8,shooting,CHI,"FW,MF",33,1988,29.8,681,934,72.9,11500,2775,320,426,75.1,238,306,77.8,76,105,72.4,3,5.8,5.1,-2.8,55,65,64,5,127,passing,CHI,"FW,MF",33,1988,29.8,1234,7,69,513,663,145,1231,82,43,52.4,32,39.0,950,4916,1398,42,24,20,85,62,961,232,possession
FRA-Ligue 1,2022,Troyes,Alexis Tibidi,FRA,"FW,MF",18,2003,3,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"FW,MF",18,2003,0.8,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,defense,FRA,"FW,MF",18,2003,0.8,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,66.7,misc,FRA,"FW,MF",18,2003,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"FW,MF",18,2003,0.8,19,23,82.6,271,4,10,12,83.3,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,"FW,MF",18,2003,0.8,25,0,2,13,11,0,25,3,2,66.7,0,0.0,20,121,46,1,1,0,1,1,23,4,possession
FRA-Ligue 1,2022,Lille,Alexsandro Ribeiro,BRA,DF,22,1999,21,16,1612,17.9,3,0,3,3,0,0,4,0,1.8,1.8,0.1,1.9,9,90,7,0.17,0.0,0.17,0.17,0.17,0.1,0.01,0.11,0.1,0.11,standard,BRA,DF,22,1999,17.9,32,18,24,7,1,19,28,67.9,9,11,2,9,25,57,59,1,defense,BRA,DF,22,1999,17.9,4,0,0,18,20,2,4,25,18,0,0,0,113,32,28,53.3,misc,BRA,DF,22,1999,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,1.2,1.2,shooting,BRA,DF,22,1999,17.9,1148,1271,90.3,20522,8054,462,490,94.3,575,618,93.0,82,120,68.3,0,0.1,0.4,-0.1,2,77,2,1,90,passing,BRA,DF,22,1999,17.9,1449,150,643,770,44,23,1449,20,14,70.0,6,30.0,1090,5798,2890,9,5,0,11,5,1009,7,possession
FRA-Ligue 1,2022,Clermont Foot,Alidu Seidu,GHA,DF,22,2000,28,28,2458,27.3,0,0,0,0,0,0,10,1,0.1,0.1,0.5,0.7,27,65,35,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,standard,GHA,DF,22,2000,27.3,52,31,35,14,3,31,51,60.8,20,28,14,14,52,104,50,2,defense,GHA,DF,22,2000,27.3,10,1,0,33,70,1,22,52,31,0,1,0,203,26,9,74.3,misc,GHA,DF,22,2000,27.3,0,6,2,33.3,0.22,0.07,0.0,0.0,32.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting,GHA,DF,22,2000,27.3,1152,1375,83.8,20609,6267,470,517,90.9,537,612,87.7,110,184,59.8,0,0.5,0.6,-0.5,7,52,11,6,65,passing,GHA,DF,22,2000,27.3,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574,27,34,2,34,15,970,35,possession
FRA-Ligue 1,2022,Troyes,Amar Ahmed,SWE,FW,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SWE,FW,18,2004,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,defense,SWE,FW,18,2004,0.2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0.0,misc,SWE,FW,18,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SWE,FW,18,2004,0.2,6,10,60.0,79,18,3,5,60.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing,SWE,FW,18,2004,0.2,18,0,3,8,7,0,18,1,1,100.0,0,0.0,12,74,21,0,1,0,4,2,12,2,possession
FRA-Ligue 1,2022,Lyon,Amin Sarr,SWE,FW,21,2001,13,6,537,6.0,1,1,2,1,0,0,0,0,1.2,1.2,0.4,1.6,12,9,47,0.17,0.17,0.34,0.17,0.34,0.21,0.07,0.27,0.21,0.27,standard,SWE,FW,21,2001,6.0,9,6,1,4,4,1,4,25.0,3,2,0,2,0,9,4,0,defense,SWE,FW,21,2001,6.0,0,0,0,14,4,1,4,0,6,0,0,0,19,10,18,35.7,misc,SWE,FW,21,2001,6.0,1,6,5,83.3,1.01,0.84,0.17,0.2,12.7,0,0,0,1.2,1.2,0.2,-0.2,-0.2,shooting,SWE,FW,21,2001,6.0,104,142,73.2,1376,210,62,83,74.7,25,36,69.4,7,7,100.0,1,0.4,0.3,0.6,4,6,4,0,9,passing,SWE,FW,21,2001,6.0,203,3,13,96,97,20,203,14,4,28.6,8,57.1,144,863,344,12,15,5,20,5,138,47,possession
FRA-Ligue 1,2022,Nice,Amine Gouiri,ALG,"FW,MF",22,2000,3,3,226,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.8,8,1,18,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.33,0.23,0.33,standard,ALG,"FW,MF",22,2000,2.5,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,3,0,defense,ALG,"FW,MF",22,2000,2.5,0,0,0,2,2,0,6,0,1,1,0,0,6,3,2,60.0,misc,ALG,"FW,MF",22,2000,2.5,0,5,2,40.0,1.99,0.8,0.0,0.0,12.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,shooting,ALG,"FW,MF",22,2000,2.5,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40.0,0,0.3,0.2,-0.3,3,2,1,0,1,passing,ALG,"FW,MF",22,2000,2.5,99,3,12,35,52,7,99,3,0,0.0,2,66.7,75,470,179,8,3,2,7,5,79,18,possession
FRA-Ligue 1,2022,Rennes,Amine Gouiri,ALG,"FW,MF",22,2000,33,29,2523,28.0,15,3,18,15,0,0,4,0,11.1,11.1,4.3,15.4,63,70,205,0.54,0.11,0.64,0.54,0.64,0.4,0.15,0.55,0.4,0.55,standard,ALG,"FW,MF",22,2000,28.0,42,25,14,16,12,14,33,42.4,19,21,0,21,12,54,10,0,defense,ALG,"FW,MF",22,2000,28.0,4,0,0,39,18,8,10,12,25,0,0,0,97,29,49,37.2,misc,ALG,"FW,MF",22,2000,28.0,15,74,30,40.5,2.64,1.07,0.2,0.5,13.6,0,0,0,11.1,11.1,0.15,3.9,3.9,shooting,ALG,"FW,MF",22,2000,28.0,588,742,79.2,8451,1576,307,376,81.6,209,252,82.9,31,41,75.6,3,4.3,4.9,-1.3,37,32,31,3,70,passing,ALG,"FW,MF",22,2000,28.0,1071,12,74,439,576,145,1071,80,33,41.3,44,55.0,805,4749,1815,63,40,26,72,36,784,205,possession
FRA-Ligue 1,2022,Marseille,Amine Harit,MAR,"MF,FW",25,1997,10,6,515,5.7,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,19,38,54,0.0,0.0,0.0,0.0,0.0,0.09,0.25,0.34,0.09,0.34,standard,MAR,"MF,FW",25,1997,5.7,6,4,0,3,3,3,8,37.5,5,4,1,3,4,10,6,0,defense,MAR,"MF,FW",25,1997,5.7,1,0,0,2,13,2,16,4,4,0,0,0,27,1,12,7.7,misc,MAR,"MF,FW",25,1997,5.7,0,6,3,50.0,1.05,0.52,0.0,0.0,18.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting,MAR,"MF,FW",25,1997,5.7,221,271,81.5,3186,969,133,154,86.4,61,70,87.1,13,22,59.1,0,1.5,1.6,-1.5,15,21,16,1,38,passing,MAR,"MF,FW",25,1997,5.7,341,10,33,139,176,30,341,36,13,36.1,18,50.0,284,1842,791,19,13,9,18,17,273,54,possession
FRA-Ligue 1,2022,Lille,Amine Messoussa,FRA,FW,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,FW,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,FW,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,FW,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,FW,17,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,FW,17,2004,0.0,1,0,0,0,1,0,1,0,0,,0,,1,4,0,0,0,0,1,0,1,1,possession
FRA-Ligue 1,2022,Angers,Amine Salama,FRA,"FW,MF",22,2000,25,12,1249,13.9,3,1,4,3,0,0,1,0,3.0,3.0,1.5,4.5,35,21,94,0.22,0.07,0.29,0.22,0.29,0.22,0.11,0.33,0.22,0.33,standard,FRA,"FW,MF",22,2000,13.9,11,9,3,7,1,2,12,16.7,10,8,2,6,10,21,2,0,defense,FRA,"FW,MF",22,2000,13.9,1,0,0,7,9,6,12,10,9,0,0,0,51,8,19,29.6,misc,FRA,"FW,MF",22,2000,13.9,3,25,11,44.0,1.8,0.79,0.12,0.27,15.2,1,0,0,3.0,3.0,0.12,0.0,0.0,shooting,FRA,"FW,MF",22,2000,13.9,236,321,73.5,3246,780,133,171,77.8,72,99,72.7,8,11,72.7,1,1.5,1.9,-0.5,9,17,12,2,21,passing,FRA,"FW,MF",22,2000,13.9,484,6,51,232,215,48,484,56,22,39.3,31,55.4,360,2756,1060,35,19,16,48,19,351,94,possession
FRA-Ligue 1,2022,Troyes,Andreas Bruus,DEN,"DF,FW",23,1999,27,18,1628,18.1,0,2,2,0,0,0,2,0,0.7,0.7,1.7,2.4,47,41,117,0.0,0.11,0.11,0.0,0.11,0.04,0.09,0.13,0.04,0.13,standard,DEN,"DF,FW",23,1999,18.1,12,6,9,3,0,8,20,40.0,12,13,2,11,17,29,24,0,defense,DEN,"DF,FW",23,1999,18.1,2,0,0,11,7,2,67,17,6,0,0,0,76,3,16,15.8,misc,DEN,"DF,FW",23,1999,18.1,0,11,3,27.3,0.61,0.17,0.0,0.0,19.7,1,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting,DEN,"DF,FW",23,1999,18.1,445,637,69.9,7410,2626,219,277,79.1,171,236,72.5,40,88,45.5,2,1.7,1.8,0.3,21,24,18,10,41,passing,DEN,"DF,FW",23,1999,18.1,777,40,203,302,279,24,777,38,16,42.1,18,47.4,507,3086,1264,47,23,8,23,3,453,117,possession
FRA-Ligue 1,2022,Nantes,Andrei Girotto,BRA,"DF,MF",30,1992,36,36,3149,35.0,1,1,2,1,0,0,7,0,1.7,1.7,1.9,3.6,14,140,7,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.1,0.05,0.1,standard,BRA,"DF,MF",30,1992,35.0,122,73,71,45,6,74,132,56.1,58,55,24,31,73,195,176,1,defense,BRA,"DF,MF",30,1992,35.0,7,0,0,54,34,1,9,73,73,0,2,0,163,78,42,65.0,misc,BRA,"DF,MF",30,1992,35.0,1,27,6,22.2,0.77,0.17,0.04,0.17,17.2,2,0,0,1.7,1.7,0.06,-0.7,-0.7,shooting,BRA,"DF,MF",30,1992,35.0,1445,1750,82.6,29344,9608,475,538,88.3,700,795,88.1,231,351,65.8,1,1.9,1.1,-0.9,13,129,6,3,140,passing,BRA,"DF,MF",30,1992,35.0,2260,303,982,1157,131,31,2260,10,3,30.0,6,60.0,1474,7367,3598,14,13,0,11,6,1341,7,possession
FRA-Ligue 1,2022,Reims,Andrew Gravillon,GLP,DF,24,1998,13,12,1038,11.5,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.1,18,38,14,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,standard,GLP,DF,24,1998,11.5,16,8,9,6,1,8,13,61.5,5,18,9,9,21,37,36,0,defense,GLP,DF,24,1998,11.5,3,0,0,18,14,0,16,21,8,0,0,0,65,13,12,52.0,misc,GLP,DF,24,1998,11.5,0,8,1,12.5,0.69,0.09,0.0,0.0,18.3,1,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting,GLP,DF,24,1998,11.5,330,445,74.2,6298,2474,127,157,80.9,159,191,83.2,38,75,50.7,0,0.4,0.6,-0.4,3,31,4,2,38,passing,GLP,DF,24,1998,11.5,566,58,236,260,80,6,566,12,7,58.3,3,25.0,370,2213,1183,18,12,1,11,4,307,14,possession
FRA-Ligue 1,2022,Lille,André Gomes,POR,MF,29,1993,26,18,1629,18.1,3,2,5,3,0,0,6,0,1.1,1.1,1.2,2.3,26,160,33,0.17,0.11,0.28,0.17,0.28,0.06,0.07,0.13,0.06,0.13,standard,POR,MF,29,1993,18.1,37,19,12,17,8,19,52,36.5,33,20,5,15,9,46,16,1,defense,POR,MF,29,1993,18.1,6,0,0,49,17,1,11,9,19,0,0,0,142,18,12,60.0,misc,POR,MF,29,1993,18.1,3,18,5,27.8,0.99,0.28,0.17,0.6,21.2,0,0,0,1.1,1.1,0.06,1.9,1.9,shooting,POR,MF,29,1993,18.1,1179,1334,88.4,20280,5925,546,595,91.8,487,515,94.6,110,158,69.6,2,1.2,1.6,0.8,14,145,18,1,160,passing,POR,MF,29,1993,18.1,1520,37,261,1010,270,17,1520,42,29,69.0,10,23.8,1254,5944,2291,26,35,4,30,26,1172,33,possession
FRA-Ligue 1,2022,Nice,Andréa Dacourt,FRA,MF,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,MF,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,MF,17,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,17,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,17,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2022,Nantes,Andy Delort,ALG,FW,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44,0.0,0.0,0.0,0.0,0.0,0.49,0.14,0.63,0.49,0.63,standard,ALG,FW,30,1991,5.2,5,4,1,2,2,2,6,33.3,4,3,0,3,0,5,2,0,defense,ALG,FW,30,1991,5.2,0,0,0,9,4,4,17,0,4,0,0,0,9,12,21,36.4,misc,ALG,FW,30,1991,5.2,0,18,10,55.6,3.45,1.92,0.0,0.0,16.1,2,0,0,2.5,2.5,0.14,-2.5,-2.5,shooting,ALG,FW,30,1991,5.2,73,138,52.9,1159,281,42,75,56.0,20,35,57.1,8,20,40.0,0,0.7,0.6,-0.7,9,7,5,3,9,passing,ALG,FW,30,1991,5.2,193,2,10,78,105,32,193,9,6,66.7,2,22.2,125,532,138,2,2,1,14,8,131,44,possession
FRA-Ligue 1,2022,Nice,Andy Delort,ALG,FW,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,5.4,3.0,1.4,4.4,7,19,48,0.69,0.12,0.81,0.35,0.46,0.62,0.16,0.78,0.35,0.51,standard,ALG,FW,30,1991,8.7,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,7,0,defense,ALG,FW,30,1991,8.7,0,0,0,8,9,7,15,1,0,0,0,0,12,28,25,52.8,misc,ALG,FW,30,1991,8.7,6,23,8,34.8,2.65,0.92,0.13,0.38,16.4,1,3,3,5.4,3.0,0.13,0.6,0.0,shooting,ALG,FW,30,1991,8.7,139,230,60.4,2109,558,78,113,69.0,41,73,56.2,12,25,48.0,1,1.4,0.9,-0.4,11,16,7,1,19,passing,ALG,FW,30,1991,8.7,309,7,21,150,141,37,306,12,4,33.3,7,58.3,224,1093,372,7,7,1,23,9,246,48,possession
FRA-Ligue 1,2022,Lille,Angel Gomes,ENG,MF,21,2000,36,34,2816,31.3,2,6,8,1,1,1,8,0,4.6,3.8,3.1,6.9,39,166,115,0.06,0.19,0.26,0.03,0.22,0.15,0.1,0.24,0.12,0.22,standard,ENG,MF,21,2000,31.3,41,19,12,21,8,18,49,36.7,31,22,2,20,13,54,11,1,defense,ENG,MF,21,2000,31.3,8,0,0,54,49,0,49,13,19,2,0,0,139,8,30,21.1,misc,ENG,MF,21,2000,31.3,2,55,17,30.9,1.76,0.54,0.02,0.06,23.2,4,1,1,4.6,3.8,0.07,-2.6,-2.8,shooting,ENG,MF,21,2000,31.3,1517,1767,85.9,26307,6952,683,752,90.8,616,681,90.5,159,248,64.1,6,3.1,3.4,2.9,34,159,38,2,166,passing,ENG,MF,21,2000,31.3,2015,29,315,1185,527,49,2014,56,30,53.6,16,28.6,1705,8195,3493,39,57,10,41,26,1645,115,possession
FRA-Ligue 1,2022,Lens,Angelo Fulgini,FRA,"MF,FW",25,1996,17,12,858,9.5,1,1,2,1,0,0,0,0,1.3,1.3,2.7,4.0,20,43,70,0.1,0.1,0.21,0.1,0.21,0.13,0.29,0.42,0.13,0.42,standard,FRA,"MF,FW",25,1996,9.5,14,7,2,4,8,5,14,35.7,9,11,0,11,8,22,2,0,defense,FRA,"MF,FW",25,1996,9.5,0,0,0,11,30,0,62,8,7,0,0,0,48,4,14,22.2,misc,FRA,"MF,FW",25,1996,9.5,1,12,8,66.7,1.26,0.84,0.08,0.13,15.7,0,0,0,1.3,1.3,0.11,-0.3,-0.3,shooting,FRA,"MF,FW",25,1996,9.5,380,501,75.8,5810,1938,194,221,87.8,127,165,77.0,32,76,42.1,1,2.7,3.4,-1.7,27,31,10,1,43,passing,FRA,"MF,FW",25,1996,9.5,600,6,52,280,276,19,600,32,13,40.6,16,50.0,471,2562,1039,20,33,5,18,11,445,70,possession
FRA-Ligue 1,2022,Troyes,Ante Palaversa,CRO,MF,22,2000,2,0,31,0.3,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,0,0,0,2.9,0.0,2.9,2.9,2.9,1.47,0.19,1.66,1.47,1.66,standard,CRO,MF,22,2000,0.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,defense,CRO,MF,22,2000,0.3,0,0,0,0,0,0,2,1,1,0,0,0,7,0,0,,misc,CRO,MF,22,2000,0.3,1,1,1,100.0,2.9,2.9,1.0,1.0,5.2,0,0,0,0.5,0.5,0.51,0.5,0.5,shooting,CRO,MF,22,2000,0.3,14,17,82.4,281,82,5,5,100.0,5,6,83.3,3,5,60.0,0,0.1,0.0,-0.1,2,1,0,0,0,passing,CRO,MF,22,2000,0.3,20,1,3,12,5,1,20,0,0,,0,,12,48,16,0,0,0,0,0,8,0,possession
