league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2024,Angers,Florent Hanin,ALG,DF,35-066,1990.0,27,25,2171,24.1,1,2,3,1,0,0,2,0,0.9,0.9,1.7,2.6,39,83,95,0.04,0.08,0.12,0.04,0.12,0.04,0.07,0.11,0.04,0.11,standard,ALG,DF,35-066,1990.0,24.1,52,40,32,13,7,29,53,54.7,24,26,9,17,42,94,83,2,defense,ALG,DF,35-066,1990.0,24.1,1,11,1,9.1,0.46,0.04,0.09,1.0,21.2,0,0,0,0.9,0.9,0.09,0.1,0.1,shooting,ALG,DF,35-066,1990.0,24.1,1032,1348,76.6,16585,7098,570,639,89.2,354,475,74.5,88,170,51.8,2,1.7,2.0,0.3,22,78,27,17,83,passing,ALG,DF,35-066,1990.0,24.1,2,0,0,14,29,0,86,42,40,0,0,0,115,14,26,35.0,misc,ALG,DF,35-066,1990.0,24.1,1606,92,548,696,377,16,1606,20,8,40.0,11,55.0,737,3375,1827,39,31,3,26,5,895,95,possession
FRA-Ligue 1,2024,Nantes,Florent Mollet,FRA,"MF,FW",33-143,1991.0,9,3,242,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.7,3,9,12,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.24,0.12,0.24,standard,FRA,"MF,FW",33-143,1991.0,2.7,2,2,1,1,0,1,1,100.0,0,2,0,2,1,3,4,0,defense,FRA,"MF,FW",33-143,1991.0,2.7,0,6,2,33.3,2.23,0.74,0.0,0.0,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,"MF,FW",33-143,1991.0,2.7,83,106,78.3,1300,307,40,43,93.0,38,46,82.6,4,12,33.3,0,0.3,0.2,-0.3,6,9,3,1,9,passing,FRA,"MF,FW",33-143,1991.0,2.7,1,0,0,2,3,1,13,1,2,0,0,0,13,1,4,20.0,misc,FRA,"MF,FW",33-143,1991.0,2.7,125,5,19,64,42,5,125,3,2,66.7,1,33.3,85,406,164,3,3,0,2,1,84,12,possession
FRA-Ligue 1,2024,Auxerre,Florian Ayé,FRA,"FW,MF",28-082,1997.0,20,4,464,5.2,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,5,25,0.39,0.0,0.39,0.39,0.39,0.33,0.02,0.35,0.33,0.35,standard,FRA,"FW,MF",28-082,1997.0,5.2,2,2,0,0,2,0,2,0.0,2,5,0,5,4,6,6,0,defense,FRA,"FW,MF",28-082,1997.0,5.2,2,9,3,33.3,1.75,0.58,0.22,0.67,14.0,0,0,0,1.7,1.7,0.19,0.3,0.3,shooting,FRA,"FW,MF",28-082,1997.0,5.2,84,113,74.3,1058,133,56,71,78.9,19,25,76.0,2,3,66.7,0,0.1,0.1,-0.1,2,4,2,0,5,passing,FRA,"FW,MF",28-082,1997.0,5.2,0,0,0,8,6,3,2,4,2,0,0,0,13,12,32,27.3,misc,FRA,"FW,MF",28-082,1997.0,5.2,158,5,16,77,65,16,158,2,2,100.0,0,0.0,76,386,138,5,5,2,15,5,111,25,possession
FRA-Ligue 1,2024,Lens,Florian Sotoca,FRA,"FW,MF",34-168,1990.0,26,20,1632,18.1,1,1,2,1,0,0,2,0,3.6,3.6,1.4,5.0,41,97,154,0.06,0.06,0.11,0.06,0.11,0.2,0.07,0.28,0.2,0.28,standard,FRA,"FW,MF",34-168,1990.0,18.1,21,13,3,7,11,11,21,52.4,10,12,2,10,12,33,25,0,defense,FRA,"FW,MF",34-168,1990.0,18.1,1,39,15,38.5,2.15,0.83,0.03,0.07,15.4,0,0,0,3.6,3.6,0.09,-2.6,-2.6,shooting,FRA,"FW,MF",34-168,1990.0,18.1,650,886,73.4,9563,2590,379,450,84.2,194,262,74.0,47,73,64.4,1,1.4,2.6,-0.4,16,67,27,9,97,passing,FRA,"FW,MF",34-168,1990.0,18.1,2,0,0,14,17,6,65,12,13,0,0,0,74,41,21,66.1,misc,FRA,"FW,MF",34-168,1990.0,18.1,1061,24,95,490,485,76,1061,37,15,40.5,18,48.6,601,2620,1354,41,38,7,20,21,824,154,possession
FRA-Ligue 1,2024,Saint-Étienne,Florian Tardieu,FRA,MF,32-354,1992.0,17,7,685,7.6,0,2,2,0,0,0,0,0,0.2,0.2,0.6,0.8,9,74,26,0.0,0.26,0.26,0.0,0.26,0.03,0.08,0.11,0.03,0.11,standard,FRA,MF,32-354,1992.0,7.6,12,8,4,6,2,3,10,30.0,7,10,2,8,9,21,10,0,defense,FRA,MF,32-354,1992.0,7.6,0,5,0,0.0,0.66,0.0,0.0,,16.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,FRA,MF,32-354,1992.0,7.6,509,597,85.3,8276,3063,265,286,92.7,188,215,87.4,43,71,60.6,2,0.6,0.8,1.4,11,70,12,0,74,passing,FRA,MF,32-354,1992.0,7.6,0,0,0,6,7,0,17,9,8,0,1,0,59,9,4,69.2,misc,FRA,MF,32-354,1992.0,7.6,676,20,113,387,181,13,676,9,2,22.2,6,66.7,362,1340,658,9,14,0,13,5,481,26,possession
FRA-Ligue 1,2024,Le Havre,Fodé Ballo-Touré,SEN,DF,28-098,1997.0,4,4,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SEN,DF,28-098,1997.0,2.3,2,2,0,2,0,2,4,50.0,2,2,0,2,1,3,10,0,defense,SEN,DF,28-098,1997.0,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SEN,DF,28-098,1997.0,2.3,96,115,83.5,1606,380,42,44,95.5,44,50,88.0,7,12,58.3,0,0.0,0.1,0.0,0,8,1,1,5,passing,SEN,DF,28-098,1997.0,2.3,0,0,0,1,5,0,14,1,2,0,0,0,11,3,3,50.0,misc,SEN,DF,28-098,1997.0,2.3,143,6,35,80,31,0,143,7,1,14.3,4,57.1,73,479,272,8,5,0,5,5,83,8,possession
FRA-Ligue 1,2024,Monaco,Folarin Balogun,USA,FW,23-282,2001.0,9,6,489,5.4,3,0,3,3,0,0,0,0,3.9,3.9,0.9,4.8,16,9,59,0.55,0.0,0.55,0.55,0.55,0.73,0.16,0.88,0.73,0.88,standard,USA,FW,23-282,2001.0,5.4,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,defense,USA,FW,23-282,2001.0,5.4,3,25,6,24.0,4.6,1.1,0.12,0.5,12.3,0,0,0,3.9,3.9,0.16,-0.9,-0.9,shooting,USA,FW,23-282,2001.0,5.4,66,99,66.7,767,120,37,48,77.1,15,24,62.5,2,5,40.0,0,0.9,1.1,-0.9,6,5,1,0,9,passing,USA,FW,23-282,2001.0,5.4,0,0,0,5,7,4,4,1,0,0,0,0,7,1,15,6.3,misc,USA,FW,23-282,2001.0,5.4,169,0,4,64,103,44,169,12,4,33.3,6,50.0,114,667,322,16,8,7,27,7,141,59,possession
FRA-Ligue 1,2024,Nantes,Francis Coquelin,FRA,"MF,FW",33-333,1991.0,3,1,67,0.7,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,0,4,1,0.0,1.34,1.34,0.0,1.34,0.74,1.16,1.9,0.74,1.9,standard,FRA,"MF,FW",33-333,1991.0,0.7,3,1,1,2,0,0,1,0.0,1,1,1,0,3,6,2,0,defense,FRA,"MF,FW",33-333,1991.0,0.7,0,2,0,0.0,2.69,0.0,0.0,,13.6,0,0,0,0.5,0.5,0.27,-0.5,-0.5,shooting,FRA,"MF,FW",33-333,1991.0,0.7,21,22,95.5,324,116,15,16,93.8,4,4,100.0,2,2,100.0,1,0.9,0.1,0.1,2,4,0,0,4,passing,FRA,"MF,FW",33-333,1991.0,0.7,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,100.0,misc,FRA,"MF,FW",33-333,1991.0,0.7,33,3,7,21,5,2,33,0,0,,0,,18,47,18,0,0,0,2,0,16,1,possession
FRA-Ligue 1,2024,Toulouse,Frank Magri,CMR,FW,25-219,1999.0,25,11,1029,11.4,5,0,5,5,0,0,5,1,4.7,4.7,0.4,5.1,14,21,58,0.44,0.0,0.44,0.44,0.44,0.41,0.03,0.44,0.41,0.44,standard,CMR,FW,25-219,1999.0,11.4,4,0,0,3,1,3,7,42.9,4,15,1,14,2,6,8,0,defense,CMR,FW,25-219,1999.0,11.4,5,33,13,39.4,2.89,1.14,0.15,0.38,12.3,0,0,0,4.7,4.7,0.14,0.3,0.3,shooting,CMR,FW,25-219,1999.0,11.4,125,175,71.4,1690,348,66,86,76.7,44,54,81.5,4,9,44.4,0,0.4,0.8,-0.4,4,11,5,0,21,passing,CMR,FW,25-219,1999.0,11.4,5,1,0,19,17,4,2,2,0,0,0,0,18,29,54,34.9,misc,CMR,FW,25-219,1999.0,11.4,302,7,21,154,129,47,302,15,3,20.0,10,66.7,174,865,323,14,6,7,30,24,226,58,possession
FRA-Ligue 1,2024,Auxerre,Fredrik Oppegard,NOR,DF,22-247,2002.0,6,1,154,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,6,6,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,standard,NOR,DF,22-247,2002.0,1.7,4,3,2,1,1,3,7,42.9,4,2,1,1,1,5,6,0,defense,NOR,DF,22-247,2002.0,1.7,0,3,1,33.3,1.75,0.58,0.0,0.0,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,NOR,DF,22-247,2002.0,1.7,78,96,81.3,999,242,56,61,91.8,15,21,71.4,3,8,37.5,0,0.1,0.1,-0.1,1,4,2,1,6,passing,NOR,DF,22-247,2002.0,1.7,0,0,0,2,3,1,5,1,3,0,0,0,10,2,5,28.6,misc,NOR,DF,22-247,2002.0,1.7,113,5,35,44,36,3,113,1,0,0.0,1,100.0,65,337,169,3,2,1,1,0,71,6,possession
FRA-Ligue 1,2024,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",21-247,2003.0,21,15,1362,15.1,3,2,5,3,0,0,2,0,2.5,2.5,1.7,4.2,20,46,60,0.2,0.13,0.33,0.2,0.33,0.17,0.11,0.28,0.17,0.28,standard,FRA,"MF,FW",21-247,2003.0,15.1,28,19,11,13,4,13,26,50.0,13,26,1,25,14,42,15,0,defense,FRA,"MF,FW",21-247,2003.0,15.1,3,16,7,43.8,1.06,0.46,0.19,0.43,13.9,0,0,0,2.5,2.5,0.16,0.5,0.5,shooting,FRA,"MF,FW",21-247,2003.0,15.1,393,500,78.6,5682,954,226,262,86.3,131,156,84.0,19,38,50.0,2,1.7,1.0,0.3,19,22,6,2,46,passing,FRA,"MF,FW",21-247,2003.0,15.1,2,0,0,27,10,3,12,14,19,0,0,0,49,6,19,24.0,misc,FRA,"MF,FW",21-247,2003.0,15.1,685,15,135,326,229,40,685,34,17,50.0,15,44.1,350,1730,757,20,15,6,41,21,449,60,possession
FRA-Ligue 1,2024,Lens,Gabin Capuano,FRA,FW,18-350,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,FW,18-350,2006.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,FW,18-350,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,FW,18-350,2006.0,0.1,2,2,100.0,22,6,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,FW,18-350,2006.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,FW,18-350,2006.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,21,1,0,0,0,1,0,4,1,possession
FRA-Ligue 1,2024,Montpellier,Gabriel Bares,SUI,"MF,DF",24-225,2000.0,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,"MF,DF",24-225,2000.0,0.6,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,3,0,defense,SUI,"MF,DF",24-225,2000.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SUI,"MF,DF",24-225,2000.0,0.6,34,40,85.0,590,199,17,19,89.5,13,14,92.9,4,7,57.1,0,0.0,0.0,0.0,0,5,0,0,3,passing,SUI,"MF,DF",24-225,2000.0,0.6,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0.0,misc,SUI,"MF,DF",24-225,2000.0,0.6,49,3,10,32,8,2,49,2,1,50.0,1,50.0,27,136,31,1,0,0,0,1,33,0,possession
FRA-Ligue 1,2024,Lille,Gabriel Gudmundsson,SWE,DF,25-347,1999.0,26,19,1661,18.5,2,0,2,2,0,0,3,0,0.7,0.7,1.1,1.8,69,83,107,0.11,0.0,0.11,0.11,0.11,0.04,0.06,0.1,0.04,0.1,standard,SWE,DF,25-347,1999.0,18.5,32,22,11,15,6,20,33,60.6,13,15,5,10,15,47,36,3,defense,SWE,DF,25-347,1999.0,18.5,2,17,5,29.4,0.92,0.27,0.12,0.4,18.9,0,0,0,0.7,0.7,0.04,1.3,1.3,shooting,SWE,DF,25-347,1999.0,18.5,793,964,82.3,12791,3561,413,471,87.7,319,370,86.2,47,81,58.0,0,1.1,1.8,-1.1,15,54,18,10,83,passing,SWE,DF,25-347,1999.0,18.5,3,0,0,28,40,5,54,15,22,0,0,0,76,12,7,63.2,misc,SWE,DF,25-347,1999.0,18.5,1156,63,300,502,365,34,1156,50,20,40.0,24,48.0,657,4538,2486,69,39,8,18,19,765,107,possession
FRA-Ligue 1,2024,Reims,Gabriel Moscardo,BRA,MF,19-195,2005.0,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard,BRA,MF,19-195,2005.0,0.4,2,0,2,0,0,1,3,33.3,2,1,1,0,0,2,0,0,defense,BRA,MF,19-195,2005.0,0.4,0,1,0,0.0,2.81,0.0,0.0,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,BRA,MF,19-195,2005.0,0.4,14,16,87.5,213,43,9,11,81.8,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,2,passing,BRA,MF,19-195,2005.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc,BRA,MF,19-195,2005.0,0.4,21,0,8,9,4,0,21,0,0,,0,,8,29,16,0,0,0,1,1,13,0,possession
FRA-Ligue 1,2024,Auxerre,Gabriel Osho,NGA,DF,26-240,1998.0,19,19,1564,17.4,1,0,1,1,0,0,1,1,1.0,1.0,0.1,1.1,12,43,2,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.06,0.06,0.06,standard,NGA,DF,26-240,1998.0,17.4,22,14,16,3,3,12,19,63.2,7,30,17,13,12,34,79,0,defense,NGA,DF,26-240,1998.0,17.4,1,7,3,42.9,0.4,0.17,0.14,0.33,10.1,0,0,0,1.0,1.0,0.14,0.0,0.0,shooting,NGA,DF,26-240,1998.0,17.4,656,738,88.9,12622,4507,202,218,92.7,379,406,93.3,69,99,69.7,0,0.1,0.2,-0.1,1,48,0,0,43,passing,NGA,DF,26-240,1998.0,17.4,1,1,0,11,10,0,3,12,14,0,0,0,51,19,9,67.9,misc,NGA,DF,26-240,1998.0,17.4,916,119,462,412,47,10,916,7,4,57.1,2,28.6,530,2420,1276,12,4,0,7,3,602,2,possession
FRA-Ligue 1,2024,Toulouse,Gabriel Suazo,CHI,DF,27-245,1997.0,26,20,1875,20.8,0,6,6,0,0,0,0,0,0.8,0.8,3.6,4.4,39,90,102,0.0,0.29,0.29,0.0,0.29,0.04,0.17,0.21,0.04,0.21,standard,CHI,DF,27-245,1997.0,20.8,56,37,24,20,12,30,65,46.2,35,24,3,21,31,87,38,1,defense,CHI,DF,27-245,1997.0,20.8,0,7,4,57.1,0.34,0.19,0.0,0.0,17.1,2,0,0,0.8,0.8,0.12,-0.8,-0.8,shooting,CHI,DF,27-245,1997.0,20.8,857,1081,79.3,13502,5466,461,524,88.0,325,395,82.3,45,103,43.7,6,3.6,4.1,2.4,36,63,29,10,90,passing,CHI,DF,27-245,1997.0,20.8,0,0,0,24,26,2,65,31,37,0,0,1,112,11,16,40.7,misc,CHI,DF,27-245,1997.0,20.8,1294,47,317,591,402,36,1294,38,25,65.8,10,26.3,667,2933,1743,39,31,8,28,12,768,102,possession
FRA-Ligue 1,2024,Rennes,Gauthier Gallon,FRA,GK,31-353,1993.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,31-353,1993.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,GK,31-353,1993.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,31-353,1993.0,0.5,16,19,84.2,277,175,7,7,100.0,7,7,100.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,GK,31-353,1993.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,GK,31-353,1993.0,0.5,19,12,18,1,0,0,19,0,0,,0,,12,75,45,0,0,0,0,0,13,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Gautier Larsonneur,FRA,GK,28-047,1997.0,27,27,2430,27.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,28-047,1997.0,27.0,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,20,0,defense,FRA,GK,28-047,1997.0,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,28-047,1997.0,27.0,634,988,64.2,16966,13101,120,120,100.0,337,346,97.4,177,520,34.0,0,0.0,0.0,0.0,1,10,0,0,0,passing,FRA,GK,28-047,1997.0,27.0,4,0,0,0,9,0,0,0,0,0,0,0,33,5,4,55.6,misc,FRA,GK,28-047,1997.0,27.0,1093,912,1085,9,0,0,1093,0,0,,0,,611,2824,1793,0,0,0,0,0,523,0,possession
FRA-Ligue 1,2024,Le Havre,Gautier Lloris,FRA,DF,29-267,1995.0,27,27,2429,27.0,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2.0,13,92,7,0.07,0.04,0.11,0.07,0.11,0.04,0.03,0.08,0.04,0.08,standard,FRA,DF,29-267,1995.0,27.0,58,37,43,15,0,34,49,69.4,15,32,20,12,22,80,173,0,defense,FRA,DF,29-267,1995.0,27.0,2,11,2,18.2,0.41,0.07,0.18,1.0,12.8,0,0,0,1.2,1.2,0.11,0.8,0.8,shooting,FRA,DF,29-267,1995.0,27.0,1154,1326,87.0,22406,8221,366,399,91.7,671,708,94.8,105,183,57.4,1,0.9,0.5,0.1,5,77,4,0,92,passing,FRA,DF,29-267,1995.0,27.0,5,0,0,27,7,2,2,22,37,0,2,0,88,59,31,65.6,misc,FRA,DF,29-267,1995.0,27.0,1657,230,886,725,55,21,1657,7,4,57.1,3,42.9,887,3900,2123,13,8,0,12,3,1085,7,possession
FRA-Ligue 1,2024,Nice,Gaëtan Laborde,FRA,FW,30-343,1994.0,22,15,1361,15.1,9,4,13,5,4,4,1,0,9.6,6.5,2.8,9.3,25,32,109,0.6,0.26,0.86,0.33,0.6,0.64,0.19,0.82,0.43,0.61,standard,FRA,FW,30-343,1994.0,15.1,16,10,8,7,1,7,18,38.9,11,16,4,12,5,21,14,0,defense,FRA,FW,30-343,1994.0,15.1,9,56,18,32.1,3.7,1.19,0.09,0.28,14.8,0,4,4,9.6,6.5,0.12,-0.6,-1.5,shooting,FRA,FW,30-343,1994.0,15.1,260,378,68.8,3585,736,162,199,81.4,71,111,64.0,13,27,48.1,4,2.8,2.0,1.2,22,21,10,2,32,passing,FRA,FW,30-343,1994.0,15.1,1,0,0,21,12,4,24,5,10,1,0,0,36,36,34,51.4,misc,FRA,FW,30-343,1994.0,15.1,564,22,61,257,256,103,560,29,13,44.8,15,51.7,272,1212,678,25,13,10,35,15,383,109,possession
FRA-Ligue 1,2024,Auxerre,Gaëtan Perrin,FRA,"MF,FW",28-308,1996.0,28,25,2164,24.0,8,8,16,8,0,0,1,0,4.6,4.6,6.9,11.4,62,112,102,0.33,0.33,0.67,0.33,0.67,0.19,0.29,0.47,0.19,0.47,standard,FRA,"MF,FW",28-308,1996.0,24.0,48,26,22,12,14,21,45,46.7,24,10,0,10,12,60,4,0,defense,FRA,"MF,FW",28-308,1996.0,24.0,8,48,23,47.9,2.0,0.96,0.17,0.35,19.3,4,0,0,4.6,4.6,0.1,3.4,3.4,shooting,FRA,"MF,FW",28-308,1996.0,24.0,576,823,70.0,10617,3946,274,335,81.8,181,240,75.4,95,181,52.5,8,6.9,4.1,1.1,61,68,26,5,112,passing,FRA,"MF,FW",28-308,1996.0,24.0,1,0,0,20,15,7,136,12,26,0,0,0,103,3,12,20.0,misc,FRA,"MF,FW",28-308,1996.0,24.0,1074,6,120,464,510,81,1074,106,45,42.5,56,52.8,626,4117,2179,62,49,28,31,50,700,102,possession
FRA-Ligue 1,2024,Marseille,Geoffrey Kondogbia,CTA,"DF,MF",32-055,1993.0,21,18,1660,18.4,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.7,19,98,11,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,standard,CTA,"DF,MF",32-055,1993.0,18.4,50,31,25,22,3,24,31,77.4,7,19,3,16,17,67,48,4,defense,CTA,"DF,MF",32-055,1993.0,18.4,0,7,1,14.3,0.38,0.05,0.0,0.0,13.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting,CTA,"DF,MF",32-055,1993.0,18.4,1405,1527,92.0,22465,6902,687,720,95.4,646,675,95.7,50,91,54.9,0,0.2,1.1,-0.2,5,113,13,2,98,passing,CTA,"DF,MF",32-055,1993.0,18.4,1,0,0,18,14,1,4,17,31,0,0,0,91,18,14,56.3,misc,CTA,"DF,MF",32-055,1993.0,18.4,1700,111,530,972,203,12,1700,14,9,64.3,4,28.6,1112,4875,2614,19,33,0,12,12,1321,11,possession
FRA-Ligue 1,2024,Monaco,George Ilenikhena,FRA,FW,18-238,2006.0,20,5,637,7.1,3,2,5,3,0,0,0,0,4.8,4.8,1.3,6.1,8,8,52,0.42,0.28,0.71,0.42,0.71,0.68,0.19,0.87,0.68,0.87,standard,FRA,FW,18-238,2006.0,7.1,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,defense,FRA,FW,18-238,2006.0,7.1,3,19,7,36.8,2.68,0.99,0.16,0.43,12.9,0,0,0,4.8,4.8,0.25,-1.8,-1.8,shooting,FRA,FW,18-238,2006.0,7.1,77,107,72.0,968,161,52,70,74.3,16,17,94.1,3,3,100.0,2,1.3,0.5,0.7,8,3,2,0,8,passing,FRA,FW,18-238,2006.0,7.1,0,0,0,14,8,9,0,2,1,0,0,0,8,14,16,46.7,misc,FRA,FW,18-238,2006.0,7.1,165,0,8,59,99,35,165,16,3,18.8,11,68.8,105,445,182,8,4,5,9,14,144,52,possession
FRA-Ligue 1,2024,Lyon,Georges Mikautadze,GEO,FW,24-162,2000.0,28,10,1138,12.6,8,4,12,6,2,3,1,0,7.9,5.5,3.5,9.0,27,46,116,0.63,0.32,0.95,0.47,0.79,0.63,0.28,0.91,0.43,0.71,standard,GEO,FW,24-162,2000.0,12.6,6,5,1,2,3,3,9,33.3,6,8,0,8,3,9,4,0,defense,GEO,FW,24-162,2000.0,12.6,8,40,18,45.0,3.16,1.42,0.15,0.33,13.9,0,2,3,7.9,5.5,0.14,0.1,0.5,shooting,GEO,FW,24-162,2000.0,12.6,271,354,76.6,3724,777,158,192,82.3,80,104,76.9,12,16,75.0,4,3.5,2.6,0.5,14,18,11,0,46,passing,GEO,FW,24-162,2000.0,12.6,1,0,0,6,18,2,9,3,5,1,0,0,33,12,34,26.1,misc,GEO,FW,24-162,2000.0,12.6,536,8,37,227,279,86,533,50,14,28.0,34,68.0,321,1817,687,27,11,16,36,19,420,116,possession
FRA-Ligue 1,2024,Marseille,Gerónimo Rulli,ARG,GK,32-326,1992.0,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ARG,GK,32-326,1992.0,28.0,3,2,3,0,0,3,7,42.9,4,1,0,1,0,3,21,2,defense,ARG,GK,32-326,1992.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ARG,GK,32-326,1992.0,28.0,871,1005,86.7,18530,12053,264,266,99.2,447,453,98.7,148,273,54.2,0,0.0,0.0,0.0,1,6,0,0,1,passing,ARG,GK,32-326,1992.0,28.0,1,0,0,1,7,0,0,0,2,0,1,0,32,6,1,85.7,misc,ARG,GK,32-326,1992.0,28.0,1085,840,1073,12,0,0,1085,0,0,,0,,650,2713,1415,0,0,0,1,0,631,0,possession
