league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
FRA-Ligue 1,2020,Dijon,Junior Dina Ebimbe,FRA,"FW,MF",19,2000,30,25,2144,23.8,1,1,2,1,0,0,5,0,3.4,3.4,2.4,5.8,65,67,145,0.04,0.04,0.08,0.04,0.08,0.14,0.1,0.24,0.14,0.24,standard
FRA-Ligue 1,2020,Dijon,Mama Samba Baldé,GNB,FW,24,1995,29,24,2161,24.0,7,0,7,7,0,0,4,0,8.1,8.1,0.6,8.7,22,24,162,0.29,0.0,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36,standard
FRA-Ligue 1,2020,Dijon,Mihai Dobre,ROU,FW,21,1998,22,4,529,5.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,17,7,39,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,standard
FRA-Ligue 1,2020,Dijon,Mounir Chouiar,FRA,"FW,MF",21,1999,23,14,1288,14.3,0,2,2,0,0,1,5,0,2.0,1.2,2.4,3.6,49,42,83,0.0,0.14,0.14,0.0,0.14,0.14,0.17,0.31,0.09,0.25,standard
FRA-Ligue 1,2020,Dijon,Moussa Konaté,SEN,FW,27,1993,27,13,1196,13.3,5,1,6,4,1,2,4,0,5.2,3.7,0.4,4.2,10,19,72,0.38,0.08,0.45,0.3,0.38,0.39,0.03,0.42,0.28,0.31,standard
FRA-Ligue 1,2020,Dijon,Muzinga Ngonda,COD,DF,25,1994,30,25,2307,25.6,2,0,2,2,0,0,5,0,0.3,0.3,1.1,1.4,40,135,96,0.08,0.0,0.08,0.08,0.08,0.01,0.04,0.05,0.01,0.05,standard
FRA-Ligue 1,2020,Dijon,Pape Cheikh Diop,SEN,MF,22,1997,21,13,1089,12.1,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,14,51,5,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,standard
FRA-Ligue 1,2020,Dijon,Rayan Philippe,FRA,FW,19,2000,4,1,93,1.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,4,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,standard
FRA-Ligue 1,2020,Dijon,Roger Assalé,CIV,"FW,MF",26,1993,17,11,828,9.2,1,1,2,1,0,0,0,1,1.2,1.2,0.2,1.4,22,14,58,0.11,0.11,0.22,0.11,0.22,0.13,0.02,0.15,0.13,0.15,standard
FRA-Ligue 1,2020,Dijon,Romain Amalfitano,FRA,"FW,DF",30,1989,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,8,8,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,standard
FRA-Ligue 1,2020,Dijon,Sacha Boey,FRA,DF,19,2000,24,21,1863,20.7,0,1,1,0,0,0,1,0,0.3,0.3,1.5,1.9,32,65,91,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,standard
FRA-Ligue 1,2020,Dijon,Saturnin Allagbé,BEN,GK,26,1993,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Senou Coulibaly,MLI,DF,25,1994,22,22,1934,21.5,2,0,2,2,0,0,6,1,0.8,0.8,0.2,1.0,8,47,1,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,standard
FRA-Ligue 1,2020,Dijon,Wesley Lautoa,NCL,"MF,DF",32,1987,25,19,1608,17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5,66,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard
FRA-Ligue 1,2020,Dijon,Wilitty Younoussa,CMR,MF,18,2001,3,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,1,6,0.0,0.0,0.0,0.0,0.0,0.07,0.48,0.55,0.07,0.55,standard
FRA-Ligue 1,2020,Dijon,Yassine Benzia,ALG,"MF,FW",25,1994,7,5,407,4.5,2,1,3,0,2,2,1,0,1.8,0.2,0.5,0.7,5,19,11,0.44,0.22,0.66,0.0,0.22,0.39,0.11,0.5,0.04,0.15,standard
FRA-Ligue 1,2020,Lens,Adrien Louveau,FRA,MF,20,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Aleksandar Radovanović,SRB,DF,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Ansou Sow,SEN,MF,20,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Arnaud Kalimuendo,FRA,"FW,MF",18,2002,28,13,1218,13.5,7,3,10,7,0,0,0,0,5.8,5.8,2.5,8.3,41,21,121,0.52,0.22,0.74,0.52,0.74,0.43,0.18,0.61,0.43,0.61,standard
FRA-Ligue 1,2020,Lens,Cheick Doucouré,MLI,MF,20,2000,33,30,2627,29.2,2,1,3,2,0,0,8,0,1.3,1.3,1.1,2.4,45,179,44,0.07,0.03,0.1,0.07,0.1,0.05,0.04,0.08,0.05,0.08,standard
FRA-Ligue 1,2020,Lens,Cheick Traoré,MLI,DF,25,1995,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Clément Michelin,FRA,DF,23,1997,26,13,1154,12.8,0,4,4,0,0,0,3,2,0.4,0.4,3.7,4.1,18,27,64,0.0,0.31,0.31,0.0,0.31,0.03,0.29,0.32,0.03,0.32,standard
FRA-Ligue 1,2020,Lens,Corentin Jean,FRA,"FW,MF",25,1995,23,6,580,6.4,1,1,2,1,0,0,3,0,1.7,1.7,0.5,2.2,9,9,55,0.16,0.16,0.31,0.16,0.31,0.26,0.08,0.34,0.26,0.34,standard
FRA-Ligue 1,2020,Lens,David Costa,POR,"MF,FW",19,2001,7,1,150,1.7,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.6,4,4,6,0.6,0.6,1.2,0.6,1.2,0.27,0.06,0.33,0.27,0.33,standard
FRA-Ligue 1,2020,Lens,Facundo Medina,ARG,DF,21,1999,24,23,2007,22.3,2,0,2,2,0,0,11,0,1.2,1.2,0.5,1.7,24,133,6,0.09,0.0,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08,standard
FRA-Ligue 1,2020,Lens,Florian Sotoca,FRA,FW,29,1990,33,28,2413,26.8,8,3,11,6,2,2,7,0,10.2,8.6,3.9,12.6,43,81,231,0.3,0.11,0.41,0.22,0.34,0.38,0.15,0.53,0.32,0.47,standard
FRA-Ligue 1,2020,Lens,Gaël Kakuta,COD,"MF,FW",29,1991,35,30,2394,26.6,11,5,16,4,7,9,3,0,11.1,4.0,6.6,10.6,48,147,123,0.41,0.19,0.6,0.15,0.34,0.42,0.25,0.66,0.15,0.4,standard
FRA-Ligue 1,2020,Lens,Ignatius Ganago,CMR,FW,21,1999,24,16,1304,14.5,7,0,7,7,0,0,0,0,7.8,7.8,1.3,9.1,27,13,107,0.48,0.0,0.48,0.48,0.48,0.54,0.09,0.63,0.54,0.63,standard
FRA-Ligue 1,2020,Lens,Ismaël Boura,COM,DF,19,2000,20,8,824,9.2,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.9,30,34,56,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,standard
FRA-Ligue 1,2020,Lens,Issiaga Sylla,GUI,"DF,MF",26,1994,20,13,1116,12.4,1,0,1,1,0,0,0,1,1.6,1.6,0.9,2.5,32,49,84,0.08,0.0,0.08,0.08,0.08,0.13,0.07,0.2,0.13,0.2,standard
FRA-Ligue 1,2020,Lens,Jean-Louis Leca,FRA,GK,34,1985,37,37,3313,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Jonathan Clauss,FRA,DF,27,1992,33,30,2521,28.0,3,6,9,3,0,0,2,0,1.7,1.7,7.1,8.8,102,113,235,0.11,0.21,0.32,0.11,0.32,0.06,0.25,0.31,0.06,0.31,standard
FRA-Ligue 1,2020,Lens,Jonathan Gradit,FRA,DF,27,1992,33,33,2823,31.4,0,1,1,0,0,0,9,1,0.0,0.0,0.3,0.4,72,177,11,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,standard
FRA-Ligue 1,2020,Lens,Loïc Bade,FRA,DF,20,2000,31,29,2610,29.0,0,0,0,0,0,0,11,1,1.0,1.0,0.3,1.3,42,113,2,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,standard
FRA-Ligue 1,2020,Lens,Manuel Perez,FRA,"MF,FW",29,1991,4,1,128,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard
FRA-Ligue 1,2020,Lens,Massadio Haïdara,MLI,DF,27,1992,25,24,2132,23.7,2,1,3,2,0,0,6,0,2.1,2.1,1.8,3.9,56,107,90,0.08,0.04,0.13,0.08,0.13,0.09,0.07,0.16,0.09,0.16,standard
FRA-Ligue 1,2020,Lens,Seko Fofana,CIV,MF,25,1995,30,25,2309,25.7,2,3,5,2,0,0,2,0,2.9,2.9,2.3,5.3,75,120,126,0.08,0.12,0.19,0.08,0.19,0.11,0.09,0.2,0.11,0.2,standard
FRA-Ligue 1,2020,Lens,Simon Banza,COD,FW,23,1996,34,12,1372,15.2,5,2,7,4,1,1,6,1,6.0,5.2,2.1,7.3,17,34,115,0.33,0.13,0.46,0.26,0.39,0.39,0.14,0.53,0.34,0.48,standard
FRA-Ligue 1,2020,Lens,Steven Fortes,CPV,DF,28,1992,18,16,1435,15.9,0,0,0,0,0,0,7,1,0.4,0.4,0.3,0.6,18,64,0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard
FRA-Ligue 1,2020,Lens,Tony Mauricio,FRA,MF,26,1994,26,2,502,5.6,0,4,4,0,0,0,3,0,0.4,0.4,1.5,1.9,10,33,25,0.0,0.72,0.72,0.0,0.72,0.08,0.26,0.34,0.08,0.34,standard
FRA-Ligue 1,2020,Lens,Wuilker Faríñez,VEN,GK,22,1998,3,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lens,Yannick Cahuzac,FRA,MF,35,1985,30,26,2252,25.0,1,0,1,1,0,0,9,0,1.4,1.4,0.6,2.0,28,100,50,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,standard
FRA-Ligue 1,2020,Lille,Adama Soumaoro,FRA,DF,28,1992,3,1,145,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard
FRA-Ligue 1,2020,Lille,Benjamin André,FRA,MF,29,1990,35,35,2885,32.1,0,1,1,0,0,0,10,0,1.6,1.6,1.1,2.7,28,200,64,0.0,0.03,0.03,0.0,0.03,0.05,0.03,0.08,0.05,0.08,standard
FRA-Ligue 1,2020,Lille,Boubakary Soumaré,FRA,MF,21,1999,32,21,1919,21.3,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,29,181,38,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.06,0.01,0.06,standard
FRA-Ligue 1,2020,Lille,Burak Yılmaz,TUR,FW,35,1985,28,23,2051,22.8,16,5,21,12,4,4,6,0,10.0,6.8,4.2,11.0,37,27,147,0.7,0.22,0.92,0.53,0.75,0.44,0.18,0.62,0.3,0.48,standard
FRA-Ligue 1,2020,Lille,Domagoj Bradarić,CRO,DF,20,1999,26,14,1263,14.0,1,2,3,1,0,0,4,0,0.2,0.2,0.9,1.1,42,44,93,0.07,0.14,0.21,0.07,0.21,0.01,0.07,0.08,0.01,0.08,standard
FRA-Ligue 1,2020,Lille,Isaac Lihadji,FRA,"MF,FW",18,2002,15,1,196,2.2,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,11,10,30,0.0,0.46,0.46,0.0,0.46,0.34,0.24,0.57,0.34,0.57,standard
FRA-Ligue 1,2020,Lille,Jonathan Bamba,CIV,MF,24,1996,38,34,2985,33.2,6,9,15,6,0,0,2,0,4.2,4.2,5.1,9.3,103,128,262,0.18,0.27,0.45,0.18,0.45,0.13,0.15,0.28,0.13,0.28,standard
FRA-Ligue 1,2020,Lille,Jonathan David,CAN,FW,20,2000,37,29,2354,26.2,13,2,15,13,0,0,0,0,9.1,9.1,2.6,11.7,46,47,173,0.5,0.08,0.57,0.5,0.57,0.35,0.1,0.45,0.35,0.45,standard
FRA-Ligue 1,2020,Lille,Jonathan Ikone,FRA,"MF,FW",22,1998,37,26,2177,24.2,4,5,9,3,1,1,0,0,4.3,3.5,2.9,6.4,65,73,117,0.17,0.21,0.37,0.12,0.33,0.18,0.12,0.3,0.14,0.26,standard
FRA-Ligue 1,2020,Lille,José Fonte,POR,DF,36,1983,36,36,3185,35.4,3,0,3,3,0,0,7,0,2.1,2.1,0.5,2.6,14,137,14,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,standard
FRA-Ligue 1,2020,Lille,Jérémy Pied,FRA,DF,31,1989,6,4,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,12,33,35,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.18,0.01,0.18,standard
FRA-Ligue 1,2020,Lille,Luiz Araújo,BRA,MF,24,1996,28,17,1496,16.6,4,2,6,4,0,0,5,0,3.7,3.7,2.0,5.6,50,65,135,0.24,0.12,0.36,0.24,0.36,0.22,0.12,0.34,0.22,0.34,standard
FRA-Ligue 1,2020,Lille,Mike Maignan,FRA,GK,25,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lille,Reinildo Mandava,MOZ,DF,26,1994,29,24,2180,24.2,0,0,0,0,0,0,2,1,0.1,0.1,1.4,1.6,48,117,145,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,standard
FRA-Ligue 1,2020,Lille,Renato Sanches,POR,MF,22,1997,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48,115,51,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31,standard
FRA-Ligue 1,2020,Lille,Sven Botman,NED,DF,20,2000,37,37,3309,36.8,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,24,183,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard
FRA-Ligue 1,2020,Lille,Tiago Djaló,POR,DF,20,2000,17,8,873,9.7,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,14,37,28,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
FRA-Ligue 1,2020,Lille,Timothy Weah,USA,"FW,MF",20,2000,28,7,878,9.8,3,0,3,3,0,0,1,0,3.0,3.0,1.2,4.2,26,19,80,0.31,0.0,0.31,0.31,0.31,0.31,0.12,0.43,0.31,0.43,standard
FRA-Ligue 1,2020,Lille,Xeka,POR,MF,25,1994,33,11,1200,13.3,1,2,3,1,0,0,6,0,0.9,0.9,2.3,3.2,20,83,24,0.07,0.15,0.23,0.07,0.23,0.07,0.17,0.24,0.07,0.24,standard
FRA-Ligue 1,2020,Lille,Yusuf Yazıcı,TUR,"FW,MF",23,1997,32,10,1086,12.1,7,4,11,7,0,0,1,0,4.2,4.2,4.0,8.2,25,52,85,0.58,0.33,0.91,0.58,0.91,0.35,0.33,0.68,0.35,0.68,standard
FRA-Ligue 1,2020,Lille,Zeki Çelik,TUR,DF,23,1997,29,28,2381,26.5,3,2,5,3,0,0,8,0,0.6,0.6,2.0,2.6,69,102,119,0.11,0.08,0.19,0.11,0.19,0.02,0.07,0.1,0.02,0.1,standard
FRA-Ligue 1,2020,Lorient,Adrian Grbić,AUT,FW,23,1996,33,9,961,10.7,4,0,4,1,3,3,2,0,6.5,4.1,0.5,4.7,13,10,53,0.37,0.0,0.37,0.09,0.09,0.61,0.05,0.66,0.39,0.44,standard
FRA-Ligue 1,2020,Lorient,Andrew Gravillon,GLP,DF,22,1998,26,26,2272,25.2,2,2,4,2,0,0,3,1,1.6,1.6,0.7,2.3,16,50,10,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09,standard
FRA-Ligue 1,2020,Lorient,Armand Lauriente,FRA,"MF,FW",21,1998,29,16,1622,18.0,3,5,8,3,0,0,4,0,3.7,3.7,5.6,9.4,87,43,144,0.17,0.28,0.44,0.17,0.44,0.21,0.31,0.52,0.21,0.52,standard
FRA-Ligue 1,2020,Lorient,Enzo Le Fée,FRA,MF,20,2000,36,21,1816,20.2,0,5,5,0,0,0,6,0,1.2,1.2,5.0,6.2,47,101,76,0.0,0.25,0.25,0.0,0.25,0.06,0.25,0.31,0.06,0.31,standard
FRA-Ligue 1,2020,Lorient,Fabien Lemoine,FRA,MF,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,0.05,0.0,0.05,0.05,0.05,0.04,0.07,0.11,0.04,0.11,standard
FRA-Ligue 1,2020,Lorient,Franklin Wadja,CMR,"MF,FW",25,1995,4,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard
FRA-Ligue 1,2020,Lorient,Houboulang Mendes,GNB,DF,22,1998,17,15,1297,14.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,27,37,76,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
FRA-Ligue 1,2020,Lorient,Jonathan Delaplace,FRA,DF,34,1986,18,9,906,10.1,0,1,1,0,0,0,1,1,0.2,0.2,1.8,2.0,15,30,48,0.0,0.1,0.1,0.0,0.1,0.02,0.18,0.2,0.02,0.2,standard
FRA-Ligue 1,2020,Lorient,Julien Laporte,FRA,DF,26,1993,30,30,2659,29.5,0,0,0,0,0,0,8,1,0.8,0.8,0.3,1.1,17,74,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard
FRA-Ligue 1,2020,Lorient,Jérémy Morel,MAD,DF,36,1984,28,28,2493,27.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,22,50,17,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
FRA-Ligue 1,2020,Lorient,Jérôme Hergault,FRA,"DF,MF",34,1986,22,19,1625,18.1,2,0,2,2,0,0,0,0,0.4,0.4,0.3,0.7,25,55,68,0.11,0.0,0.11,0.11,0.11,0.02,0.02,0.04,0.02,0.04,standard
FRA-Ligue 1,2020,Lorient,Laurent Abergel,FRA,MF,27,1993,38,32,2963,32.9,3,1,4,3,0,0,5,0,1.5,1.5,1.7,3.3,32,138,35,0.09,0.03,0.12,0.09,0.12,0.05,0.05,0.1,0.05,0.1,standard
FRA-Ligue 1,2020,Lorient,Loris Mouyokolo,FRA,DF,19,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lorient,Matthieu Dreyer,FRA,GK,31,1989,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lorient,Paul Nardi,FRA,GK,26,1994,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard
FRA-Ligue 1,2020,Lorient,Pierre-Yves Hamel,FRA,FW,26,1994,23,7,849,9.4,4,2,6,3,1,1,5,0,3.1,2.3,0.7,3.0,6,14,26,0.42,0.21,0.64,0.32,0.53,0.33,0.07,0.4,0.24,0.31,standard
FRA-Ligue 1,2020,Lorient,Quentin Boisgard,FRA,"MF,FW",23,1997,24,17,1314,14.6,2,2,4,2,0,0,5,0,2.1,2.1,1.7,3.7,28,43,107,0.14,0.14,0.27,0.14,0.27,0.14,0.11,0.26,0.14,0.26,standard
FRA-Ligue 1,2020,Lorient,Stéphane Diarra,FRA,"MF,FW",21,1998,13,2,197,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,8,8,30,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17,standard
FRA-Ligue 1,2020,Lorient,Sylvain Marveaux,FRA,"MF,FW",34,1986,9,2,200,2.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.1,9,16,5,0.0,0.0,0.0,0.0,0.0,0.41,0.06,0.47,0.41,0.47,standard
FRA-Ligue 1,2020,Lorient,Terem Moffi,NGA,FW,21,1999,32,26,2073,23.0,14,2,16,13,1,1,2,0,10.3,9.5,3.2,12.7,35,34,131,0.61,0.09,0.69,0.56,0.65,0.45,0.14,0.59,0.41,0.55,standard
FRA-Ligue 1,2020,Lorient,Thomas Fontaine,MAD,DF,29,1991,4,4,320,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard
FRA-Ligue 1,2020,Lorient,Thomas Monconduit,FRA,MF,29,1991,27,12,1153,12.8,2,0,2,2,0,0,4,0,1.2,1.2,0.9,2.1,14,89,11,0.16,0.0,0.16,0.16,0.16,0.09,0.07,0.16,0.09,0.16,standard
FRA-Ligue 1,2020,Lorient,Trevoh Chalobah,ENG,"DF,MF",21,1999,29,24,2237,24.9,2,2,4,2,0,0,5,0,1.6,1.6,0.7,2.2,25,93,20,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09,standard
FRA-Ligue 1,2020,Lorient,Umut Bozok,TUR,"MF,FW",23,1996,5,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lorient,Vincent Le Goff,FRA,DF,30,1989,26,26,2306,25.6,0,0,0,0,0,0,0,0,0.3,0.3,1.8,2.1,42,88,83,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,standard
FRA-Ligue 1,2020,Lorient,Yoane Wissa,COD,"MF,FW",23,1996,38,30,2674,29.7,10,4,14,6,4,5,2,0,12.1,8.8,3.5,12.3,81,63,184,0.34,0.13,0.47,0.2,0.34,0.41,0.12,0.53,0.3,0.41,standard
FRA-Ligue 1,2020,Lorient,Yoann Etienne,FRA,DF,23,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard
FRA-Ligue 1,2020,Lyon,Anthony Lopes,POR,GK,29,1990,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lyon,Bruno Guimarães,BRA,MF,22,1997,33,21,1754,19.5,3,1,4,2,1,1,6,0,2.6,1.8,2.1,3.9,40,196,56,0.15,0.05,0.21,0.1,0.15,0.13,0.11,0.24,0.09,0.2,standard
FRA-Ligue 1,2020,Lyon,Djamel Benlamri,ALG,DF,30,1989,6,0,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
FRA-Ligue 1,2020,Lyon,Fernando Marçal,BRA,DF,31,1989,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lyon,Florent da Silva,FRA,FW,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Lyon,Habib Keita,MLI,MF,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,1,0,0.0,0.0,0.0,0.0,0.0,7.19,0.0,7.19,7.19,7.19,standard
FRA-Ligue 1,2020,Lyon,Houssem Aouar,ALG,"MF,FW",22,1998,30,23,1781,19.8,7,3,10,5,2,2,3,1,9.9,8.3,4.0,12.3,74,130,172,0.35,0.15,0.51,0.25,0.4,0.5,0.2,0.7,0.42,0.62,standard
FRA-Ligue 1,2020,Lyon,Islam Slimani,ALG,FW,32,1988,18,4,579,6.4,3,1,4,3,0,0,0,1,3.7,3.7,1.8,5.5,8,21,58,0.47,0.16,0.62,0.47,0.62,0.57,0.28,0.85,0.57,0.85,standard
FRA-Ligue 1,2020,Lyon,Jason Denayer,BEL,DF,25,1995,31,31,2614,29.0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,15,93,3,0.03,0.0,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02,standard
FRA-Ligue 1,2020,Lyon,Jean Lucas,BRA,MF,22,1998,8,1,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,19,9,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,standard
FRA-Ligue 1,2020,Lyon,Jeff Reine-Adélaïde,FRA,FW,22,1998,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,6,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.35,0.17,0.35,standard
FRA-Ligue 1,2020,Lyon,Joachim Andersen,DEN,DF,24,1996,3,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,12,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,standard
