league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_possession,pos_possession,age_possession,born_possession,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2021,Bordeaux,Sekou Mara,FRA,"FW,MF",18,2002,8,2,229,2.5,1,2,3,1,0,0,0,0,0.5,0.5,0.4,0.9,5,3,17,0.39,0.79,1.18,0.39,1.18,0.2,0.16,0.36,0.2,0.36,standard,FRA,"FW,MF",18,2002,2.5,94,1,10,47,39,7,94,5,3,60.0,2,40.0,50,278,115,5,1,1,12,1,72,17,possession,FRA,"FW,MF",18,2002,2.5,5,3,1,3,1,2,10,20.0,8,0,0,0,1,6,1,0,defense,FRA,"FW,MF",18,2002,2.5,1,4,4,100.0,1.57,1.57,0.25,0.25,15.4,0,0,0,0.5,0.5,0.13,0.5,0.5,shooting,FRA,"FW,MF",18,2002,2.5,37,66,56.1,465,136,21,33,63.6,12,18,66.7,1,2,50.0,2,0.4,0.0,1.6,2,1,1,0,3,passing,FRA,"FW,MF",18,2002,2.5,0,0,0,7,4,1,3,1,3,0,0,0,6,16,6,72.7,misc
FRA-Ligue 1,2021,Dijon,Senou Coulibaly,MLI,DF,25,1994,22,22,1934,21.5,2,0,2,2,0,0,6,1,0.8,0.8,0.2,1.0,8,47,1,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,standard,MLI,DF,25,1994,21.5,1226,156,754,462,18,6,1226,10,7,70.0,3,30.0,701,3618,2069,8,6,0,9,8,781,1,possession,MLI,DF,25,1994,21.5,33,21,23,10,0,12,24,50.0,12,18,12,6,30,63,89,0,defense,MLI,DF,25,1994,21.5,2,5,3,60.0,0.23,0.14,0.4,0.67,8.9,0,0,0,0.8,0.8,0.17,1.2,1.2,shooting,MLI,DF,25,1994,21.5,815,1025,79.5,16826,6947,234,263,89.0,466,530,87.9,110,201,54.7,0,0.2,0.1,-0.2,1,37,0,0,47,passing,MLI,DF,25,1994,21.5,6,1,1,18,15,0,0,30,21,0,0,0,102,43,42,50.6,misc
FRA-Ligue 1,2021,Paris S-G,Sergio Rico,ESP,GK,26,1993,10,8,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,GK,26,1993,9.0,230,203,227,3,0,0,230,0,0,,0,,118,513,338,0,0,0,2,0,98,0,possession,ESP,GK,26,1993,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense,ESP,GK,26,1993,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ESP,GK,26,1993,9.0,194,213,91.1,4013,2850,54,54,100.0,115,116,99.1,25,43,58.1,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,GK,26,1993,9.0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,100.0,misc
FRA-Ligue 1,2021,Rennes,Serhou Guirassy,GUI,FW,24,1996,27,19,1764,19.6,10,1,11,9,1,1,3,0,9.2,8.4,2.7,11.2,17,36,151,0.51,0.05,0.56,0.46,0.51,0.47,0.14,0.61,0.43,0.57,standard,GUI,FW,24,1996,19.6,710,21,39,370,306,97,709,38,24,63.2,14,36.8,408,2014,629,17,14,8,66,31,605,151,possession,GUI,FW,24,1996,19.6,4,1,1,3,0,1,3,33.3,2,10,1,9,5,9,17,0,defense,GUI,FW,24,1996,19.6,10,51,24,47.1,2.6,1.22,0.18,0.38,16.2,4,1,1,9.2,8.4,0.17,0.8,0.6,shooting,GUI,FW,24,1996,19.6,371,492,75.4,5291,744,219,271,80.8,98,134,73.1,26,33,78.8,1,2.7,2.0,-1.7,27,24,7,0,36,passing,GUI,FW,24,1996,19.6,3,0,0,38,55,6,4,5,1,1,0,0,37,69,56,55.2,misc
FRA-Ligue 1,2021,Nîmes,Sidy Sarr,SEN,MF,24,1996,9,6,463,5.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,2,20,5,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19,standard,SEN,MF,24,1996,5.1,264,8,71,151,45,9,264,4,3,75.0,1,25.0,131,600,284,2,3,1,4,2,166,5,possession,SEN,MF,24,1996,5.1,10,6,4,6,0,2,5,40.0,3,1,1,0,7,17,4,0,defense,SEN,MF,24,1996,5.1,0,9,1,11.1,1.75,0.19,0.0,0.0,23.3,1,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,SEN,MF,24,1996,5.1,175,220,79.5,3574,1005,71,78,91.0,65,80,81.3,34,54,63.0,0,0.5,0.5,-0.5,3,17,3,0,20,passing,SEN,MF,24,1996,5.1,1,0,0,9,5,1,0,7,6,0,0,0,31,20,11,64.5,misc
FRA-Ligue 1,2021,Lens,Simon Banza,COD,FW,23,1996,34,12,1372,15.2,5,2,7,4,1,1,6,1,6.0,5.2,2.1,7.3,17,34,115,0.33,0.13,0.46,0.26,0.39,0.39,0.14,0.53,0.34,0.48,standard,COD,FW,23,1996,15.2,510,17,36,231,248,66,509,23,9,39.1,14,60.9,293,1341,542,17,13,4,52,22,400,115,possession,COD,FW,23,1996,15.2,13,6,0,4,9,1,14,7.1,13,16,1,15,7,20,15,0,defense,COD,FW,23,1996,15.2,5,34,12,35.3,2.23,0.79,0.12,0.33,13.8,0,1,1,6.0,5.2,0.15,-1.0,-1.2,shooting,COD,FW,23,1996,15.2,228,321,71.0,3292,581,117,159,73.6,83,101,82.2,13,21,61.9,2,2.1,1.3,-0.1,12,28,7,2,34,passing,COD,FW,23,1996,15.2,6,1,1,29,33,9,11,7,6,1,0,0,41,57,63,47.5,misc
FRA-Ligue 1,2021,Lyon,Sinaly Diomande,CIV,DF,19,2001,27,10,1133,12.6,0,0,0,0,0,0,3,0,1.3,1.3,0.3,1.5,8,41,9,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,standard,CIV,DF,19,2001,12.6,880,92,419,415,51,19,880,8,6,75.0,2,25.0,516,2473,1400,8,7,2,3,2,586,9,possession,CIV,DF,19,2001,12.6,10,7,8,1,1,5,14,35.7,9,19,15,4,33,43,53,1,defense,CIV,DF,19,2001,12.6,0,16,3,18.8,1.27,0.24,0.0,0.0,15.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3,shooting,CIV,DF,19,2001,12.6,638,739,86.3,11452,4645,242,266,91.0,325,365,89.0,52,75,69.3,0,0.3,0.4,-0.3,4,35,2,0,41,passing,CIV,DF,19,2001,12.6,3,0,0,16,13,0,2,33,7,0,1,0,50,49,15,76.6,misc
FRA-Ligue 1,2021,Nîmes,Sofiane Alakouch,MAR,DF,22,1998,22,17,1505,16.7,0,2,2,0,0,0,4,0,0.2,0.2,1.3,1.5,35,65,47,0.0,0.12,0.12,0.0,0.12,0.01,0.08,0.09,0.01,0.09,standard,MAR,DF,22,1998,16.7,1127,46,376,530,228,9,1127,36,18,50.0,18,50.0,545,2292,1350,35,22,4,26,17,605,47,possession,MAR,DF,22,1998,16.7,53,33,30,16,7,29,45,64.4,16,17,2,15,21,74,38,0,defense,MAR,DF,22,1998,16.7,0,5,0,0.0,0.3,0.0,0.0,,21.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,MAR,DF,22,1998,16.7,718,913,78.6,11430,4676,375,414,90.6,274,340,80.6,52,106,49.1,2,1.3,1.1,0.7,5,64,8,2,65,passing,MAR,DF,22,1998,16.7,4,0,0,25,26,1,19,21,33,1,1,0,106,7,13,35.0,misc
FRA-Ligue 1,2021,Angers,Sofiane Boufal,MAR,"FW,MF",26,1993,14,9,732,8.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.9,26,34,35,0.12,0.0,0.12,0.12,0.12,0.21,0.02,0.23,0.21,0.23,standard,MAR,"FW,MF",26,1993,8.1,420,2,57,204,167,28,420,68,34,50.0,34,50.0,280,1952,929,26,20,7,27,21,302,35,possession,MAR,"FW,MF",26,1993,8.1,17,11,8,6,3,8,28,28.6,20,8,0,8,3,20,1,0,defense,MAR,"FW,MF",26,1993,8.1,1,13,5,38.5,1.6,0.61,0.08,0.2,16.4,2,0,0,1.7,1.7,0.13,-0.7,-0.7,shooting,MAR,"FW,MF",26,1993,8.1,206,287,71.8,3046,811,120,137,87.6,67,86,77.9,12,31,38.7,0,0.1,0.3,-0.1,3,24,6,0,34,passing,MAR,"FW,MF",26,1993,8.1,3,0,0,22,23,0,20,3,11,2,0,0,49,5,5,50.0,misc
FRA-Ligue 1,2021,Monaco,Sofiane Diop,FRA,"MF,FW",20,2000,32,24,2023,22.5,7,1,8,7,0,0,4,0,4.8,4.8,2.8,7.6,65,127,132,0.31,0.04,0.36,0.31,0.36,0.21,0.12,0.34,0.21,0.34,standard,FRA,"MF,FW",20,2000,22.5,1283,20,171,675,454,57,1283,71,45,63.4,26,36.6,745,4176,2084,65,43,15,54,35,903,132,possession,FRA,"MF,FW",20,2000,22.5,49,34,17,25,7,18,53,34.0,35,25,1,24,31,80,15,0,defense,FRA,"MF,FW",20,2000,22.5,7,44,17,38.6,1.96,0.76,0.16,0.41,19.8,1,0,0,4.8,4.8,0.11,2.2,2.2,shooting,FRA,"MF,FW",20,2000,22.5,770,985,78.2,11707,3137,420,480,87.5,264,328,80.5,49,90,54.4,1,2.8,2.5,-1.8,29,74,26,2,127,passing,FRA,"MF,FW",20,2000,22.5,4,0,0,33,56,4,39,31,34,0,0,0,148,18,32,36.0,misc
FRA-Ligue 1,2021,Angers,Souleyman Doumbia,CIV,DF,23,1996,27,24,2222,24.7,0,1,1,0,0,0,8,0,0.6,0.6,2.1,2.8,65,62,121,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.11,0.03,0.11,standard,CIV,DF,23,1996,24.7,1522,62,450,748,349,13,1522,42,25,59.5,17,40.5,839,5079,2676,65,51,6,46,23,872,121,possession,CIV,DF,23,1996,24.7,48,33,25,19,4,22,36,61.1,14,18,4,14,42,90,50,0,defense,CIV,DF,23,1996,24.7,0,7,2,28.6,0.28,0.08,0.0,0.0,21.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting,CIV,DF,23,1996,24.7,1009,1272,79.3,14879,5044,597,662,90.2,336,414,81.2,46,125,36.8,1,2.1,1.7,-1.1,18,52,16,11,62,passing,CIV,DF,23,1996,24.7,8,0,0,33,16,0,64,42,33,1,1,1,139,23,21,52.3,misc
FRA-Ligue 1,2021,Nice,Stanley N'Soki,FRA,DF,21,1999,18,13,1246,13.8,0,0,0,0,0,0,4,0,0.7,0.7,0.2,0.9,15,75,14,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,standard,FRA,DF,21,1999,13.8,1165,78,481,632,59,16,1165,7,5,71.4,2,28.6,711,3212,1874,15,4,2,13,5,820,14,possession,FRA,DF,21,1999,13.8,27,19,15,9,3,13,22,59.1,9,17,4,13,26,53,38,2,defense,FRA,DF,21,1999,13.8,0,7,0,0.0,0.51,0.0,0.0,,9.7,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting,FRA,DF,21,1999,13.8,882,1037,85.1,15229,5709,360,403,89.3,439,497,88.3,65,99,65.7,0,0.2,0.3,-0.2,5,70,5,3,75,passing,FRA,DF,21,1999,13.8,4,0,0,11,6,0,9,26,19,0,1,0,95,28,9,75.7,misc
FRA-Ligue 1,2021,Saint-Étienne,Stefan Bajic,FRA,GK,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,18,2001,1.0,39,35,39,0,0,0,39,0,0,,0,,24,92,37,0,0,0,0,0,20,0,possession,FRA,GK,18,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense,FRA,GK,18,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,18,2001,1.0,23,37,62.2,650,391,4,4,100.0,12,12,100.0,7,21,33.3,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,GK,18,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2021,Strasbourg,Stefan Mitrović,SRB,DF,30,1990,32,31,2784,30.9,2,0,2,2,0,0,3,1,1.3,1.3,0.3,1.6,7,48,0,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,standard,SRB,DF,30,1990,30.9,1503,203,854,628,27,19,1503,2,2,100.0,0,0.0,863,4663,2720,7,1,0,6,2,922,0,possession,SRB,DF,30,1990,30.9,36,27,29,7,0,24,37,64.9,13,23,13,10,31,67,108,5,defense,SRB,DF,30,1990,30.9,2,12,4,33.3,0.39,0.13,0.17,0.5,9.0,0,0,0,1.3,1.3,0.11,0.7,0.7,shooting,SRB,DF,30,1990,30.9,1112,1275,87.2,24066,9066,274,300,91.3,652,701,93.0,175,250,70.0,0,0.3,0.4,-0.3,5,42,3,0,48,passing,SRB,DF,30,1990,30.9,3,1,0,21,14,0,0,31,27,0,1,0,138,49,38,56.3,misc
FRA-Ligue 1,2021,Montpellier,Stephy Mavididi,ENG,"FW,MF",22,1998,35,23,2030,22.6,9,0,9,9,0,0,3,0,5.6,5.6,1.2,6.8,76,23,140,0.4,0.0,0.4,0.4,0.4,0.25,0.05,0.3,0.25,0.3,standard,ENG,"FW,MF",22,1998,22.6,778,6,112,315,364,65,778,82,35,42.7,47,57.3,515,3708,1768,76,35,23,73,38,574,140,possession,ENG,"FW,MF",22,1998,22.6,18,5,7,10,1,8,23,34.8,15,12,0,12,14,32,6,0,defense,ENG,"FW,MF",22,1998,22.6,9,30,17,56.7,1.33,0.75,0.3,0.53,13.9,0,0,0,5.6,5.6,0.2,3.4,3.4,shooting,ENG,"FW,MF",22,1998,22.6,377,494,76.3,4911,755,243,277,87.7,96,125,76.8,15,26,57.7,0,1.2,0.7,-1.2,14,10,7,2,23,passing,ENG,"FW,MF",22,1998,22.6,3,0,0,31,33,3,30,14,5,1,0,0,86,12,43,21.8,misc
FRA-Ligue 1,2021,Monaco,Stevan Jovetić,MNE,"FW,MF",30,1989,29,6,802,8.9,6,0,6,6,0,1,1,0,5.5,4.3,0.6,4.9,30,50,80,0.67,0.0,0.67,0.67,0.67,0.62,0.07,0.68,0.48,0.54,standard,MNE,"FW,MF",30,1989,8.9,498,4,21,230,250,58,497,25,15,60.0,10,40.0,289,1719,908,30,23,9,22,12,370,80,possession,MNE,"FW,MF",30,1989,8.9,8,4,2,3,3,3,13,23.1,10,1,0,1,3,11,3,0,defense,MNE,"FW,MF",30,1989,8.9,6,44,20,45.5,4.94,2.24,0.14,0.3,19.2,5,0,1,5.5,4.3,0.1,0.5,1.7,shooting,MNE,"FW,MF",30,1989,8.9,253,385,65.7,3846,1209,144,183,78.7,76,107,71.0,22,45,48.9,0,0.6,1.1,-0.6,11,26,21,2,50,passing,MNE,"FW,MF",30,1989,8.9,1,0,0,16,14,4,25,3,4,1,0,0,45,10,20,33.3,misc
FRA-Ligue 1,2021,Marseille,Steve Mandanda,FRA,GK,35,1985,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,35,1985,37.0,1392,1194,1384,8,0,0,1392,1,1,100.0,0,0.0,780,3635,2187,0,0,0,2,0,616,0,possession,FRA,GK,35,1985,37.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,8,6,defense,FRA,GK,35,1985,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,35,1985,37.0,934,1324,70.5,23761,17961,217,218,99.5,473,484,97.7,241,614,39.3,0,0.0,0.0,0.0,0,12,1,0,0,passing,FRA,GK,35,1985,37.0,1,0,0,0,5,0,0,2,0,0,0,0,44,6,0,100.0,misc
FRA-Ligue 1,2021,Brest,Steve Mounié,BEN,FW,25,1994,35,31,2680,29.8,9,4,13,8,1,2,6,0,12.1,10.5,2.9,13.4,27,49,140,0.3,0.13,0.44,0.27,0.4,0.41,0.1,0.5,0.35,0.45,standard,BEN,FW,25,1994,29.8,1059,42,106,484,477,156,1057,27,13,48.1,14,51.9,495,2193,695,27,17,7,69,37,818,140,possession,BEN,FW,25,1994,29.8,15,11,3,11,1,3,28,10.7,25,18,3,15,12,27,40,0,defense,BEN,FW,25,1994,29.8,9,78,33,42.3,2.62,1.11,0.1,0.24,12.9,0,1,2,12.1,10.5,0.13,-3.1,-2.5,shooting,BEN,FW,25,1994,29.8,428,751,57.0,6012,1306,250,404,61.9,133,231,57.6,21,34,61.8,4,2.9,2.9,1.1,19,32,12,2,49,passing,BEN,FW,25,1994,29.8,6,0,0,68,27,20,12,12,11,1,0,0,78,257,105,71.0,misc
FRA-Ligue 1,2021,Lens,Steven Fortes,CPV,DF,28,1992,18,16,1435,15.9,0,0,0,0,0,0,7,1,0.4,0.4,0.3,0.6,18,64,0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard,CPV,DF,28,1992,15.9,1098,88,544,526,33,7,1098,7,3,42.9,4,57.1,643,4000,2404,18,5,0,4,1,741,0,possession,CPV,DF,28,1992,15.9,33,20,20,10,3,16,22,72.7,6,25,10,15,27,60,52,0,defense,CPV,DF,28,1992,15.9,0,5,1,20.0,0.31,0.06,0.0,0.0,17.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting,CPV,DF,28,1992,15.9,814,937,86.9,16453,5904,244,272,89.7,459,504,91.1,104,145,71.7,0,0.3,0.2,-0.3,2,47,0,0,64,passing,CPV,DF,28,1992,15.9,7,1,1,26,9,0,1,27,20,0,0,1,76,36,22,62.1,misc
FRA-Ligue 1,2021,Rennes,Steven Nzonzi,FRA,MF,31,1988,34,33,2908,32.3,1,1,2,1,0,0,8,1,1.7,1.7,0.9,2.5,45,274,46,0.03,0.03,0.06,0.03,0.06,0.05,0.03,0.08,0.05,0.08,standard,FRA,MF,31,1988,32.3,3080,60,689,2064,345,27,3080,24,20,83.3,4,16.7,1917,7353,3646,45,44,3,11,8,2538,46,possession,FRA,MF,31,1988,32.3,34,16,15,16,3,12,31,38.7,19,24,10,14,16,50,26,0,defense,FRA,MF,31,1988,32.3,1,20,4,20.0,0.62,0.12,0.05,0.25,16.7,0,0,0,1.7,1.7,0.08,-0.7,-0.7,shooting,FRA,MF,31,1988,32.3,2662,2909,91.5,44183,13955,1299,1382,94.0,1098,1178,93.2,198,249,79.5,1,0.9,1.6,0.1,12,292,6,1,274,passing,FRA,MF,31,1988,32.3,8,1,0,36,13,0,5,16,16,0,0,0,182,81,37,68.6,misc
FRA-Ligue 1,2021,Monaco,Strahinja Pavlović,SRB,DF,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SRB,DF,19,2001,0.0,3,0,2,0,1,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,1,possession,SRB,DF,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,SRB,DF,19,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SRB,DF,19,2001,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,SRB,DF,19,2001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,misc
FRA-Ligue 1,2021,Angers,Stéphane Bahoken,CMR,FW,28,1992,30,18,1616,18.0,6,2,8,6,0,1,4,0,8.3,7.5,1.0,8.5,34,22,110,0.33,0.11,0.45,0.33,0.45,0.46,0.06,0.52,0.42,0.48,standard,CMR,FW,28,1992,18.0,558,9,22,266,276,72,557,24,14,58.3,10,41.7,348,1948,747,34,18,15,70,34,423,110,possession,CMR,FW,28,1992,18.0,9,6,1,7,1,4,12,33.3,8,9,0,9,9,18,9,0,defense,CMR,FW,28,1992,18.0,6,59,23,39.0,3.29,1.28,0.1,0.26,16.1,0,0,1,8.3,7.5,0.13,-2.3,-1.5,shooting,CMR,FW,28,1992,18.0,234,333,70.3,3151,429,135,169,79.9,70,94,74.5,11,15,73.3,2,1.0,0.5,1.0,11,14,7,1,22,passing,CMR,FW,28,1992,18.0,4,0,0,31,29,17,20,9,6,0,0,0,40,26,55,32.1,misc
FRA-Ligue 1,2021,Lorient,Stéphane Diarra,FRA,"MF,FW",21,1998,13,2,197,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,8,8,30,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17,standard,FRA,"MF,FW",21,1998,2.2,123,1,13,44,67,4,123,14,4,28.6,10,71.4,87,526,190,8,2,3,7,6,91,30,possession,FRA,"MF,FW",21,1998,2.2,0,0,0,0,0,0,7,0.0,7,6,1,5,4,4,1,0,defense,FRA,"MF,FW",21,1998,2.2,0,2,2,100.0,0.91,0.91,0.0,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,FRA,"MF,FW",21,1998,2.2,57,84,67.9,934,329,29,41,70.7,20,26,76.9,5,11,45.5,0,0.3,0.4,-0.3,6,2,8,5,8,passing,FRA,"MF,FW",21,1998,2.2,1,0,0,4,3,3,14,4,0,0,0,0,14,0,3,0.0,misc
FRA-Ligue 1,2021,Lille,Sven Botman,NED,DF,20,2000,37,37,3309,36.8,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,24,183,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard,NED,DF,20,2000,36.8,2906,234,1369,1474,74,35,2906,9,7,77.8,2,22.2,1846,8331,4770,24,19,0,19,3,2078,7,possession,NED,DF,20,2000,36.8,31,21,18,12,1,14,26,53.8,12,31,21,10,57,88,126,2,defense,NED,DF,20,2000,36.8,0,16,5,31.3,0.44,0.14,0.0,0.0,14.9,1,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting,NED,DF,20,2000,36.8,2249,2605,86.3,42850,16766,830,902,92.0,1165,1262,92.3,221,377,58.6,0,0.3,0.9,-0.3,5,165,4,0,183,passing,NED,DF,20,2000,36.8,2,0,0,14,25,2,1,57,21,0,0,0,196,118,55,68.2,misc
FRA-Ligue 1,2021,Lorient,Sylvain Marveaux,FRA,"MF,FW",34,1986,9,2,200,2.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.1,9,16,5,0.0,0.0,0.0,0.0,0.0,0.41,0.06,0.47,0.41,0.47,standard,FRA,"MF,FW",34,1986,2.2,115,5,23,65,28,5,115,7,4,57.1,3,42.9,59,406,247,9,5,2,3,6,80,5,possession,FRA,"MF,FW",34,1986,2.2,6,3,1,4,1,3,3,100.0,0,2,0,2,1,7,2,0,defense,FRA,"MF,FW",34,1986,2.2,0,5,1,20.0,2.25,0.45,0.0,0.0,17.3,0,0,0,0.9,0.9,0.19,-0.9,-0.9,shooting,FRA,"MF,FW",34,1986,2.2,72,90,80.0,1126,370,39,45,86.7,29,33,87.9,4,9,44.4,0,0.1,0.2,-0.1,2,12,1,0,16,passing,FRA,"MF,FW",34,1986,2.2,0,0,0,2,7,0,2,1,3,0,0,0,18,1,1,50.0,misc
FRA-Ligue 1,2021,Brest,Sébastien Cibois,FRA,GK,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,22,1998,3.0,97,85,95,2,0,0,97,2,1,50.0,1,50.0,53,251,157,0,0,0,0,0,40,0,possession,FRA,GK,22,1998,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,defense,FRA,GK,22,1998,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,22,1998,3.0,65,91,71.4,1909,1343,6,6,100.0,35,37,94.6,23,47,48.9,0,0.0,0.0,0.0,0,1,0,0,1,passing,FRA,GK,22,1998,3.0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,,misc
FRA-Ligue 1,2021,Nantes,Sébastien Corchia,FRA,DF,29,1990,25,23,2066,23.0,0,1,1,0,0,0,3,0,0.9,0.9,2.8,3.7,39,68,97,0.0,0.04,0.04,0.0,0.04,0.04,0.12,0.16,0.04,0.16,standard,FRA,DF,29,1990,23.0,1248,66,315,534,410,16,1248,37,17,45.9,20,54.1,522,2634,1317,39,30,3,26,15,546,97,possession,FRA,DF,29,1990,23.0,55,30,29,17,9,33,60,55.0,27,28,10,18,38,93,40,1,defense,FRA,DF,29,1990,23.0,0,21,7,33.3,0.91,0.3,0.0,0.0,24.1,5,0,0,0.9,0.9,0.04,-0.9,-0.9,shooting,FRA,DF,29,1990,23.0,648,986,65.7,10568,5291,324,385,84.2,251,364,69.0,45,154,29.2,1,2.8,1.8,-1.8,27,45,9,5,68,passing,FRA,DF,29,1990,23.0,3,0,0,21,43,0,136,38,30,0,1,0,88,24,29,45.3,misc
